outage_id,dispatch_time,arrival_time,crew_id,vehicle_id
OUT-00264,2020-08-26 05:04:00.000000000,2020-08-26 05:39:00.000000000,CREW-05,VEH-005
OUT-00265,2020-08-26 13:04:00.000000000,2020-08-26 13:32:00.000000000,CREW-04,VEH-025
OUT-00266,2020-08-26 18:14:00.000000000,2020-08-26 19:10:00.000000000,CREW-18,VEH-040
OUT-00267,2020-08-27 15:09:00.000000000,2020-08-27 16:02:00.000000000,CREW-08,VEH-014
OUT-00268,2020-08-27 15:04:00.000000000,2020-08-27 15:56:00.000000000,CREW-01,VEH-023
OUT-00269,2020-08-27 17:02:00.000000000,2020-08-27 17:41:00.000000000,CREW-17,VEH-033
OUT-00270,2020-08-29 16:08:00.000000000,2020-08-29 16:24:00.000000000,CREW-14,VEH-040
OUT-00271,2020-08-31 19:09:00.000000000,2020-08-31 20:02:00.000000000,CREW-19,VEH-006
OUT-00272,2020-09-01 18:07:00.000000000,2020-09-01 18:24:00.000000000,CREW-07,VEH-008
OUT-00273,2020-09-02 15:11:00.000000000,2020-09-02 15:40:00.000000000,CREW-15,VEH-029
OUT-00274,2020-09-02 21:02:00.000000000,2020-09-02 21:46:00.000000000,CREW-07,VEH-027
OUT-00275,2020-09-03 13:05:00.000000000,2020-09-03 13:48:00.000000000,CREW-06,VEH-033
OUT-00276,2020-09-03 14:05:12.350696577,2020-09-03 14:31:37.589221241,CREW-01,VEH-004
OUT-00277,2020-09-03 20:07:00.000000000,2020-09-03 20:23:00.000000000,CREW-10,VEH-005
OUT-00278,2020-09-04 17:12:00.000000000,2020-09-04 17:36:00.000000000,CREW-01,VEH-038
OUT-00279,2020-09-04 23:13:19.465584480,2020-09-04 23:21:42.909922893,CREW-15,VEH-036
OUT-00280,2020-09-05 09:14:00.000000000,2020-09-05 09:52:00.000000000,CREW-20,VEH-015
OUT-00281,2020-09-08 14:14:00.000000000,2020-09-08 14:36:00.000000000,CREW-05,VEH-029
OUT-00282,2020-09-08 15:05:00.000000000,2020-09-08 15:31:00.000000000,CREW-13,VEH-002
OUT-00283,2020-09-08 15:12:00.000000000,2020-09-08 15:57:00.000000000,CREW-19,VEH-036
OUT-00284,2020-09-08 16:05:00.000000000,2020-09-08 16:45:00.000000000,CREW-11,VEH-027
OUT-00285,2020-09-09 13:06:00.000000000,2020-09-09 13:40:00.000000000,CREW-11,VEH-010
OUT-00286,2020-09-12 15:09:00.000000000,2020-09-12 16:01:00.000000000,CREW-06,VEH-008
OUT-00287,2020-09-13 17:08:00.000000000,2020-09-13 17:48:00.000000000,CREW-14,VEH-043
OUT-00288,2020-09-14 15:13:00.000000000,2020-09-14 15:53:00.000000000,CREW-13,VEH-040
OUT-00289,2020-09-14 17:15:00.000000000,2020-09-14 17:47:00.000000000,CREW-01,VEH-047
OUT-00290,2020-09-15 00:09:00.000000000,2020-09-15 01:06:00.000000000,CREW-12,VEH-044
OUT-00291,2020-09-16 17:05:00.000000000,2020-09-16 17:23:00.000000000,CREW-05,VEH-037
OUT-00292,2020-09-17 13:09:00.000000000,2020-09-17 14:05:00.000000000,CREW-17,VEH-028
OUT-00293,2020-09-18 09:11:00.000000000,2020-09-18 09:34:00.000000000,CREW-19,VEH-029
OUT-00294,2020-09-19 15:15:00.000000000,2020-09-19 16:09:00.000000000,CREW-09,VEH-022
OUT-00295,2020-09-19 15:12:00.000000000,2020-09-19 15:49:00.000000000,CREW-01,VEH-046
OUT-00296,2020-09-19 17:06:00.000000000,2020-09-19 17:41:00.000000000,CREW-14,VEH-036
OUT-00297,2020-09-21 05:07:00.000000000,2020-09-21 05:44:00.000000000,CREW-01,VEH-040
OUT-00298,2020-09-21 06:06:00.000000000,2020-09-21 06:29:00.000000000,CREW-09,VEH-010
OUT-00299,2020-09-21 11:05:00.000000000,2020-09-21 11:45:00.000000000,CREW-09,VEH-035
OUT-00300,2020-09-22 16:05:00.000000000,2020-09-22 16:44:00.000000000,CREW-11,VEH-038
OUT-00301,2020-09-22 22:03:00.000000000,2020-09-22 22:24:00.000000000,CREW-18,VEH-027
OUT-00302,2020-09-23 01:03:00.000000000,2020-09-23 01:44:00.000000000,CREW-17,VEH-043
OUT-00303,2020-09-26 16:12:00.000000000,2020-09-26 17:10:00.000000000,CREW-19,VEH-024
OUT-00304,2020-09-26 19:10:00.000000000,2020-09-26 19:31:00.000000000,CREW-20,VEH-006
OUT-00305,2020-09-26 20:06:00.000000000,2020-09-26 20:44:00.000000000,CREW-01,VEH-049
OUT-00306,2020-09-27 13:14:00.000000000,2020-09-27 14:11:00.000000000,CREW-18,VEH-021
OUT-00307,2020-09-27 14:02:00.000000000,2020-09-27 14:23:00.000000000,CREW-17,VEH-020
OUT-00308,2020-09-27 17:10:00.000000000,2020-09-27 17:44:00.000000000,CREW-08,VEH-049
OUT-00309,2020-09-28 13:08:00.000000000,2020-09-28 13:23:00.000000000,CREW-13,VEH-030
OUT-00310,2020-09-28 17:08:00.000000000,2020-09-28 17:41:00.000000000,CREW-17,VEH-045
OUT-00311,2020-09-28 18:14:00.000000000,2020-09-28 18:58:00.000000000,CREW-16,VEH-040
OUT-00312,2020-09-30 08:04:00.000000000,2020-09-30 08:36:00.000000000,CREW-01,VEH-014
OUT-00313,2020-09-30 14:04:00.000000000,2020-09-30 14:20:00.000000000,CREW-17,VEH-050
OUT-00314,2020-09-30 14:15:00.000000000,2020-09-30 15:07:00.000000000,CREW-19,VEH-004
OUT-00315,2020-10-01 15:02:00.000000000,2020-10-01 15:24:00.000000000,CREW-07,VEH-003
OUT-00316,2020-10-03 14:11:00.000000000,2020-10-03 14:35:00.000000000,CREW-19,VEH-046
OUT-00317,2020-10-03 17:03:00.000000000,2020-10-03 17:50:00.000000000,CREW-18,VEH-007
OUT-00318,2020-10-03 20:14:00.000000000,2020-10-03 20:36:00.000000000,CREW-01,VEH-003
OUT-00319,2020-10-04 14:09:00.000000000,2020-10-04 14:46:00.000000000,CREW-08,VEH-047
OUT-00320,2020-10-06 02:06:00.000000000,2020-10-06 02:23:00.000000000,CREW-19,VEH-033
OUT-00321,2020-10-06 14:13:00.000000000,2020-10-06 14:35:00.000000000,CREW-02,VEH-035
OUT-00322,2020-10-06 14:09:00.000000000,2020-10-06 14:37:00.000000000,CREW-14,VEH-043
OUT-00323,2020-10-08 18:05:00.000000000,2020-10-08 18:56:00.000000000,CREW-14,VEH-031
OUT-00324,2020-10-08 18:08:00.000000000,2020-10-08 18:40:00.000000000,CREW-07,VEH-010
OUT-00325,2020-10-09 13:06:49.094980324,2020-10-09 13:20:11.004270591,CREW-19,VEH-048
OUT-00326,2020-10-10 02:14:00.000000000,2020-10-10 02:47:00.000000000,CREW-04,VEH-029
OUT-00327,2020-10-11 19:13:00.000000000,2020-10-11 19:45:00.000000000,CREW-02,VEH-001
OUT-00328,2020-10-15 18:06:00.000000000,2020-10-15 18:40:00.000000000,CREW-11,VEH-042
OUT-00329,2020-10-16 14:03:00.000000000,2020-10-16 14:20:00.000000000,CREW-12,VEH-020
OUT-00330,2020-10-17 08:06:00.000000000,2020-10-17 08:57:00.000000000,CREW-06,VEH-030
OUT-00331,2020-10-17 08:10:00.000000000,2020-10-17 08:58:00.000000000,CREW-12,VEH-035
OUT-00332,2020-10-18 07:05:00.000000000,2020-10-18 07:41:00.000000000,CREW-12,VEH-024
OUT-00333,2020-10-18 15:02:00.000000000,2020-10-18 15:26:00.000000000,CREW-14,VEH-023
OUT-00334,2020-10-19 14:02:00.000000000,2020-10-19 14:33:00.000000000,CREW-14,VEH-009
OUT-00335,2020-10-19 14:09:00.000000000,2020-10-19 14:25:00.000000000,CREW-13,VEH-025
OUT-00336,2020-10-19 19:08:02.545345775,2020-10-19 19:20:31.485385897,CREW-11,VEH-046
OUT-00337,2020-10-21 16:05:00.000000000,2020-10-21 16:45:00.000000000,CREW-13,VEH-034
OUT-00338,2020-10-22 07:08:00.000000000,2020-10-22 07:59:00.000000000,CREW-11,VEH-006
OUT-00339,2020-10-22 07:03:00.000000000,2020-10-22 07:38:00.000000000,CREW-10,VEH-036
OUT-00340,2020-10-24 02:10:00.000000000,2020-10-24 03:02:00.000000000,CREW-02,VEH-017
OUT-00341,2020-10-25 14:06:00.000000000,2020-10-25 14:45:00.000000000,CREW-06,VEH-012
OUT-00342,2020-10-27 15:08:00.000000000,2020-10-27 16:04:00.000000000,CREW-06,VEH-027
OUT-00343,2020-10-27 17:09:00.000000000,2020-10-27 17:57:00.000000000,CREW-12,VEH-045
OUT-00344,2020-10-27 23:10:00.000000000,2020-10-27 23:31:00.000000000,CREW-10,VEH-045
OUT-00345,2020-10-28 15:02:00.000000000,2020-10-28 15:42:00.000000000,CREW-14,VEH-002
OUT-00346,2020-10-28 15:13:00.000000000,2020-10-28 16:10:00.000000000,CREW-01,VEH-036
OUT-00347,2020-10-28 16:04:00.000000000,2020-10-28 16:44:00.000000000,CREW-11,VEH-040
OUT-00348,2020-10-30 08:12:00.000000000,2020-10-30 09:02:00.000000000,CREW-17,VEH-039
OUT-00349,2020-10-30 20:09:00.000000000,2020-10-30 20:58:00.000000000,CREW-02,VEH-047
OUT-00350,2020-11-01 18:09:00.000000000,2020-11-01 18:45:00.000000000,CREW-05,VEH-033
OUT-00351,2020-11-01 18:11:00.000000000,2020-11-01 19:01:00.000000000,CREW-15,VEH-020
OUT-00352,2020-11-02 10:04:00.000000000,2020-11-02 10:53:00.000000000,CREW-20,VEH-043
OUT-00353,2020-11-05 14:09:19.167011185,2020-11-05 14:21:39.184646834,CREW-11,VEH-034
OUT-00354,2020-11-08 18:10:00.000000000,2020-11-08 18:50:00.000000000,CREW-02,VEH-009
OUT-00355,2020-11-08 18:10:00.000000000,2020-11-08 19:04:00.000000000,CREW-17,VEH-001
OUT-00356,2020-11-09 15:10:00.000000000,2020-11-09 16:07:00.000000000,CREW-08,VEH-042
OUT-00357,2020-11-09 17:10:00.000000000,2020-11-09 18:03:00.000000000,CREW-03,VEH-003
OUT-00358,2020-11-12 15:03:00.000000000,2020-11-12 15:54:00.000000000,CREW-12,VEH-044
OUT-00359,2020-11-12 18:04:00.000000000,2020-11-12 18:48:00.000000000,CREW-06,VEH-034
OUT-00360,2020-11-13 16:13:00.000000000,2020-11-13 16:46:00.000000000,CREW-05,VEH-044
OUT-00361,2020-11-14 15:12:00.000000000,2020-11-14 15:43:00.000000000,CREW-10,VEH-049
OUT-00362,2020-11-16 14:13:00.000000000,2020-11-16 14:43:00.000000000,CREW-19,VEH-008
OUT-00363,2020-11-16 14:06:00.000000000,2020-11-16 14:37:00.000000000,CREW-05,VEH-016
OUT-00364,2020-11-16 17:07:00.000000000,2020-11-16 17:29:00.000000000,CREW-18,VEH-025
OUT-00365,2020-11-17 17:13:00.000000000,2020-11-17 17:42:00.000000000,CREW-09,VEH-045
OUT-00366,2020-11-18 02:11:07.111736833,2020-11-18 02:20:16.953589317,CREW-10,VEH-016
OUT-00367,2020-11-18 09:08:00.000000000,2020-11-18 09:39:00.000000000,CREW-07,VEH-014
OUT-00368,2020-11-18 14:06:00.000000000,2020-11-18 14:27:00.000000000,CREW-09,VEH-048
OUT-00369,2020-11-19 08:09:00.000000000,2020-11-19 08:46:00.000000000,CREW-18,VEH-031
OUT-00370,2020-11-21 05:15:00.000000000,2020-11-21 06:08:00.000000000,CREW-03,VEH-018
OUT-00371,2020-11-21 15:12:00.000000000,2020-11-21 16:08:00.000000000,CREW-07,VEH-017
OUT-00372,2020-11-21 17:15:00.000000000,2020-11-21 18:00:00.000000000,CREW-03,VEH-044
OUT-00373,2020-11-22 13:13:00.000000000,2020-11-22 14:12:00.000000000,CREW-02,VEH-003
OUT-00374,2020-11-23 07:06:00.000000000,2020-11-23 08:03:00.000000000,CREW-08,VEH-026
OUT-00375,2020-11-23 15:08:00.000000000,2020-11-23 15:45:00.000000000,CREW-12,VEH-039
OUT-00376,2020-11-26 14:09:00.000000000,2020-11-26 14:27:00.000000000,CREW-13,VEH-018
OUT-00377,2020-11-26 16:02:00.000000000,2020-11-26 16:32:00.000000000,CREW-13,VEH-042
OUT-00378,2020-11-27 14:13:00.000000000,2020-11-27 14:29:00.000000000,CREW-03,VEH-042
OUT-00379,2020-11-27 17:03:00.000000000,2020-11-27 17:47:00.000000000,CREW-13,VEH-013
OUT-00380,2020-11-28 17:03:00.000000000,2020-11-28 17:49:00.000000000,CREW-03,VEH-039
OUT-00381,2020-11-29 18:15:00.000000000,2020-11-29 18:58:00.000000000,CREW-17,VEH-029
OUT-00382,2020-11-29 18:15:00.000000000,2020-11-29 19:13:00.000000000,CREW-16,VEH-044
OUT-00383,2020-11-30 08:10:00.000000000,2020-11-30 08:34:00.000000000,CREW-07,VEH-020
OUT-00384,2020-11-30 15:06:00.000000000,2020-11-30 15:21:00.000000000,CREW-17,VEH-003
OUT-00385,2020-11-30 16:14:00.000000000,2020-11-30 16:42:00.000000000,CREW-18,VEH-004
OUT-00386,2020-11-30 16:03:00.000000000,2020-11-30 16:54:00.000000000,CREW-16,VEH-001
OUT-00387,2020-12-01 14:06:00.000000000,2020-12-01 15:06:00.000000000,CREW-15,VEH-009
OUT-00388,2020-12-01 16:02:00.000000000,2020-12-01 16:40:00.000000000,CREW-04,VEH-012
OUT-00389,2020-12-03 13:12:00.000000000,2020-12-03 14:03:00.000000000,CREW-05,VEH-043
OUT-00390,2020-12-03 16:13:00.000000000,2020-12-03 16:33:00.000000000,CREW-07,VEH-046
OUT-00391,2020-12-03 17:09:00.000000000,2020-12-03 17:34:00.000000000,CREW-13,VEH-034
OUT-00392,2020-12-04 16:10:00.000000000,2020-12-04 16:31:00.000000000,CREW-20,VEH-004
OUT-00393,2020-12-04 16:12:00.000000000,2020-12-04 16:34:00.000000000,CREW-20,VEH-029
OUT-00394,2020-12-05 00:07:00.000000000,2020-12-05 01:06:00.000000000,CREW-14,VEH-010
OUT-00395,2020-12-05 08:12:00.000000000,2020-12-05 09:00:00.000000000,CREW-09,VEH-049
OUT-00396,2020-12-05 13:11:00.000000000,2020-12-05 13:28:00.000000000,CREW-06,VEH-005
OUT-00397,2020-12-06 17:06:00.000000000,2020-12-06 17:43:00.000000000,CREW-17,VEH-009
OUT-00398,2020-12-08 18:04:00.000000000,2020-12-08 18:38:00.000000000,CREW-17,VEH-042
OUT-00399,2020-12-09 13:04:00.000000000,2020-12-09 13:36:00.000000000,CREW-17,VEH-024
OUT-00400,2020-12-10 09:04:00.000000000,2020-12-10 09:50:00.000000000,CREW-03,VEH-038
OUT-00401,2020-12-11 19:14:00.000000000,2020-12-11 19:53:00.000000000,CREW-09,VEH-004
OUT-00402,2020-12-12 18:15:00.000000000,2020-12-12 19:06:00.000000000,CREW-02,VEH-011
OUT-00403,2020-12-14 17:10:00.000000000,2020-12-14 17:27:00.000000000,CREW-09,VEH-003
OUT-00404,2020-12-14 17:10:00.000000000,2020-12-14 17:58:00.000000000,CREW-12,VEH-042
OUT-00405,2020-12-16 15:10:00.000000000,2020-12-16 15:39:00.000000000,CREW-08,VEH-025
OUT-00406,2020-12-17 14:06:00.000000000,2020-12-17 14:31:00.000000000,CREW-02,VEH-024
OUT-00407,2020-12-17 17:13:00.000000000,2020-12-17 17:42:00.000000000,CREW-06,VEH-008
OUT-00408,2020-12-18 07:12:00.000000000,2020-12-18 07:31:00.000000000,CREW-16,VEH-026
OUT-00409,2020-12-18 14:03:00.000000000,2020-12-18 14:23:00.000000000,CREW-05,VEH-048
OUT-00410,2020-12-18 16:14:00.000000000,2020-12-18 16:56:00.000000000,CREW-05,VEH-013
OUT-00411,2020-12-19 14:02:00.000000000,2020-12-19 14:56:00.000000000,CREW-13,VEH-032
OUT-00412,2020-12-20 17:15:00.000000000,2020-12-20 17:58:00.000000000,CREW-19,VEH-003
OUT-00413,2020-12-21 01:09:00.000000000,2020-12-21 02:03:00.000000000,CREW-02,VEH-040
OUT-00414,2020-12-22 16:12:00.000000000,2020-12-22 16:39:00.000000000,CREW-13,VEH-033
OUT-00415,2020-12-24 02:07:00.000000000,2020-12-24 02:45:00.000000000,CREW-19,VEH-016
OUT-00416,2020-12-24 14:09:00.000000000,2020-12-24 14:51:00.000000000,CREW-01,VEH-048
OUT-00417,2020-12-25 13:10:00.000000000,2020-12-25 13:37:00.000000000,CREW-11,VEH-045
OUT-00418,2020-12-25 13:10:00.000000000,2020-12-25 14:06:00.000000000,CREW-04,VEH-027
OUT-00419,2020-12-25 14:07:00.000000000,2020-12-25 14:28:00.000000000,CREW-05,VEH-043
OUT-00420,2020-12-25 16:14:00.000000000,2020-12-25 16:59:00.000000000,CREW-10,VEH-010
OUT-00421,2020-12-25 16:12:00.000000000,2020-12-25 16:56:00.000000000,CREW-07,VEH-031
OUT-00422,2020-12-26 13:03:00.000000000,2020-12-26 13:53:00.000000000,CREW-02,VEH-014
OUT-00423,2020-12-26 18:14:00.000000000,2020-12-26 18:57:00.000000000,CREW-12,VEH-039
OUT-00424,2020-12-27 15:03:00.000000000,2020-12-27 15:49:00.000000000,CREW-13,VEH-046
OUT-00425,2020-12-27 17:12:00.000000000,2020-12-27 18:07:00.000000000,CREW-17,VEH-040
OUT-00426,2020-12-28 13:03:00.000000000,2020-12-28 13:41:00.000000000,CREW-13,VEH-035
OUT-00427,2020-12-28 17:07:00.000000000,2020-12-28 17:40:00.000000000,CREW-07,VEH-010
OUT-00428,2020-12-29 13:10:00.000000000,2020-12-29 13:56:00.000000000,CREW-02,VEH-028
OUT-00429,2021-01-02 13:13:00.000000000,2021-01-02 13:42:00.000000000,CREW-05,VEH-029
OUT-00430,2021-01-02 17:07:00.000000000,2021-01-02 17:25:00.000000000,CREW-20,VEH-032
OUT-00431,2021-01-03 23:05:00.000000000,2021-01-03 23:23:00.000000000,CREW-17,VEH-012
OUT-00432,2021-01-04 05:07:00.000000000,2021-01-04 05:38:00.000000000,CREW-10,VEH-001
OUT-00433,2021-01-04 15:07:00.000000000,2021-01-04 15:47:00.000000000,CREW-18,VEH-050
OUT-00434,2021-01-06 15:15:00.000000000,2021-01-06 15:58:00.000000000,CREW-12,VEH-036
OUT-00435,2021-01-06 18:12:00.000000000,2021-01-06 19:01:00.000000000,CREW-20,VEH-012
OUT-00436,2021-01-07 18:08:00.000000000,2021-01-07 18:51:00.000000000,CREW-11,VEH-033
OUT-00437,2021-01-08 08:07:00.000000000,2021-01-08 08:36:00.000000000,CREW-19,VEH-011
OUT-00438,2021-01-08 14:11:00.000000000,2021-01-08 14:48:00.000000000,CREW-02,VEH-046
OUT-00439,2021-01-08 14:03:00.000000000,2021-01-08 14:46:00.000000000,CREW-04,VEH-017
OUT-00440,2021-01-08 18:04:00.000000000,2021-01-08 18:31:00.000000000,CREW-09,VEH-039
OUT-00441,2021-01-09 14:08:00.000000000,2021-01-09 14:51:00.000000000,CREW-11,VEH-032
OUT-00442,2021-01-10 17:03:00.000000000,2021-01-10 17:31:00.000000000,CREW-20,VEH-022
OUT-00443,2021-01-11 13:12:00.000000000,2021-01-11 13:53:00.000000000,CREW-03,VEH-017
OUT-00444,2021-01-11 19:15:00.000000000,2021-01-11 20:13:00.000000000,CREW-15,VEH-016
OUT-00445,2021-01-12 16:06:00.000000000,2021-01-12 16:40:00.000000000,CREW-06,VEH-019
OUT-00446,2021-01-13 19:10:00.000000000,2021-01-13 19:29:00.000000000,CREW-03,VEH-001
OUT-00447,2021-01-14 18:11:00.000000000,2021-01-14 19:03:00.000000000,CREW-15,VEH-034
OUT-00448,2021-01-16 14:14:00.000000000,2021-01-16 15:03:00.000000000,CREW-17,VEH-025
OUT-00449,2021-01-16 19:09:00.000000000,2021-01-16 19:35:00.000000000,CREW-18,VEH-015
OUT-00450,2021-01-18 17:13:00.000000000,2021-01-18 17:43:00.000000000,CREW-08,VEH-046
OUT-00451,2021-01-18 17:10:00.000000000,2021-01-18 17:41:00.000000000,CREW-08,VEH-015
OUT-00452,2021-01-19 13:12:00.000000000,2021-01-19 14:12:00.000000000,CREW-18,VEH-007
OUT-00453,2021-01-19 15:04:00.000000000,2021-01-19 15:47:00.000000000,CREW-12,VEH-024
OUT-00454,2021-01-19 15:13:00.000000000,2021-01-19 15:30:00.000000000,CREW-20,VEH-046
OUT-00455,2021-01-19 16:10:00.000000000,2021-01-19 16:54:00.000000000,CREW-14,VEH-007
OUT-00456,2021-01-20 14:02:00.000000000,2021-01-20 15:00:00.000000000,CREW-20,VEH-036
OUT-00457,2021-01-21 16:10:00.000000000,2021-01-21 17:02:00.000000000,CREW-16,VEH-022
OUT-00458,2021-01-21 18:07:00.000000000,2021-01-21 18:23:00.000000000,CREW-08,VEH-011
OUT-00459,2021-01-22 11:14:00.000000000,2021-01-22 11:45:00.000000000,CREW-08,VEH-021
OUT-00460,2021-01-23 15:03:00.000000000,2021-01-23 15:47:00.000000000,CREW-18,VEH-046
OUT-00461,2021-01-23 15:07:00.000000000,2021-01-23 15:53:00.000000000,CREW-11,VEH-045
OUT-00462,2021-01-24 10:10:00.000000000,2021-01-24 10:57:00.000000000,CREW-06,VEH-041
OUT-00463,2021-01-24 15:09:00.000000000,2021-01-24 15:34:00.000000000,CREW-19,VEH-024
OUT-00464,2021-01-25 16:10:00.000000000,2021-01-25 16:41:00.000000000,CREW-12,VEH-046
OUT-00465,2021-01-25 17:07:00.000000000,2021-01-25 17:43:00.000000000,CREW-20,VEH-033
OUT-00466,2021-01-26 14:11:00.000000000,2021-01-26 15:05:00.000000000,CREW-18,VEH-033
OUT-00467,2021-01-27 15:03:00.000000000,2021-01-27 15:50:00.000000000,CREW-01,VEH-041
OUT-00468,2021-01-27 17:14:00.000000000,2021-01-27 17:58:00.000000000,CREW-01,VEH-013
OUT-00469,2021-01-27 20:05:00.000000000,2021-01-27 20:45:00.000000000,CREW-07,VEH-002
OUT-00470,2021-01-27 23:07:00.000000000,2021-01-28 00:00:00.000000000,CREW-14,VEH-050
OUT-00471,2021-01-28 17:03:00.000000000,2021-01-28 17:59:00.000000000,CREW-12,VEH-049
OUT-00472,2021-01-28 18:09:00.000000000,2021-01-28 18:34:00.000000000,CREW-03,VEH-006
OUT-00473,2021-01-29 18:10:00.000000000,2021-01-29 18:30:00.000000000,CREW-09,VEH-039
OUT-00474,2021-01-30 15:10:00.000000000,2021-01-30 15:36:00.000000000,CREW-08,VEH-008
OUT-00475,2021-02-01 16:03:00.000000000,2021-02-01 16:45:00.000000000,CREW-20,VEH-047
OUT-00476,2021-02-02 15:12:00.000000000,2021-02-02 15:33:00.000000000,CREW-11,VEH-020
OUT-00477,2021-02-02 17:05:00.000000000,2021-02-02 17:25:00.000000000,CREW-03,VEH-041
OUT-00478,2021-02-02 18:13:00.000000000,2021-02-02 19:09:00.000000000,CREW-14,VEH-011
OUT-00479,2021-02-04 20:03:00.000000000,2021-02-04 20:29:00.000000000,CREW-12,VEH-013
OUT-00480,2021-02-05 07:10:00.000000000,2021-02-05 08:09:00.000000000,CREW-19,VEH-019
OUT-00481,2021-02-07 17:08:00.000000000,2021-02-07 18:08:00.000000000,CREW-04,VEH-045
OUT-00482,2021-02-07 18:09:00.000000000,2021-02-07 18:52:00.000000000,CREW-19,VEH-044
OUT-00483,2021-02-07 19:03:00.000000000,2021-02-07 19:23:00.000000000,CREW-18,VEH-019
OUT-00484,2021-02-08 17:07:00.000000000,2021-02-08 17:58:00.000000000,CREW-09,VEH-003
OUT-00485,2021-02-08 18:13:00.000000000,2021-02-08 18:37:00.000000000,CREW-19,VEH-035
OUT-00486,2021-02-11 05:14:00.000000000,2021-02-11 05:57:00.000000000,CREW-15,VEH-033
OUT-00487,2021-02-11 13:08:00.000000000,2021-02-11 13:34:00.000000000,CREW-17,VEH-030
OUT-00488,2021-02-11 15:06:00.000000000,2021-02-11 15:51:00.000000000,CREW-20,VEH-037
OUT-00489,2021-02-12 16:05:00.000000000,2021-02-12 16:47:00.000000000,CREW-12,VEH-020
OUT-00490,2021-02-13 14:13:00.000000000,2021-02-13 14:51:00.000000000,CREW-18,VEH-049
OUT-00491,2021-02-13 19:04:00.000000000,2021-02-13 19:50:00.000000000,CREW-09,VEH-036
OUT-00492,2021-02-14 14:11:00.000000000,2021-02-14 14:59:00.000000000,CREW-04,VEH-002
OUT-00493,2021-02-14 14:03:00.000000000,2021-02-14 14:53:00.000000000,CREW-06,VEH-039
OUT-00494,2021-02-15 15:11:00.000000000,2021-02-15 15:37:00.000000000,CREW-03,VEH-045
OUT-00495,2021-02-16 09:03:00.000000000,2021-02-16 09:57:00.000000000,CREW-15,VEH-033
OUT-00496,2021-02-17 17:04:00.000000000,2021-02-17 17:44:00.000000000,CREW-08,VEH-036
OUT-00497,2021-02-19 14:15:00.000000000,2021-02-19 14:52:00.000000000,CREW-10,VEH-044
OUT-00498,2021-02-19 17:15:00.000000000,2021-02-19 17:43:00.000000000,CREW-02,VEH-037
OUT-00499,2021-02-21 16:06:00.000000000,2021-02-21 16:58:00.000000000,CREW-13,VEH-041
OUT-00500,2021-02-21 19:15:00.000000000,2021-02-21 19:43:00.000000000,CREW-07,VEH-025
OUT-00501,2021-02-22 22:05:00.000000000,2021-02-22 22:21:00.000000000,CREW-07,VEH-006
OUT-00502,2021-02-23 15:02:00.000000000,2021-02-23 15:41:00.000000000,CREW-02,VEH-035
OUT-00503,2021-02-23 17:06:00.000000000,2021-02-23 17:25:00.000000000,CREW-01,VEH-040
OUT-00504,2021-02-24 10:13:00.000000000,2021-02-24 11:03:00.000000000,CREW-13,VEH-023
OUT-00505,2021-02-24 15:12:00.000000000,2021-02-24 15:36:00.000000000,CREW-03,VEH-014
OUT-00506,2021-02-25 15:11:00.000000000,2021-02-25 15:54:00.000000000,CREW-10,VEH-012
OUT-00507,2021-02-25 15:15:00.000000000,2021-02-25 16:10:00.000000000,CREW-01,VEH-005
OUT-00508,2021-02-26 13:05:00.000000000,2021-02-26 13:27:00.000000000,CREW-11,VEH-012
OUT-00509,2021-02-26 19:02:00.000000000,2021-02-26 19:36:00.000000000,CREW-11,VEH-037
OUT-00510,2021-02-26 20:06:00.000000000,2021-02-26 20:32:00.000000000,CREW-05,VEH-049
OUT-00511,2021-02-26 20:02:00.000000000,2021-02-26 21:00:00.000000000,CREW-15,VEH-015
OUT-00512,2021-02-27 14:07:00.000000000,2021-02-27 15:05:00.000000000,CREW-20,VEH-050
OUT-00513,2021-02-27 15:15:00.000000000,2021-02-27 15:31:00.000000000,CREW-09,VEH-037
OUT-00514,2021-02-27 17:05:00.000000000,2021-02-27 17:45:00.000000000,CREW-01,VEH-035
OUT-00515,2021-02-28 04:07:00.000000000,2021-02-28 04:58:00.000000000,CREW-05,VEH-033
OUT-00516,2021-02-28 14:02:00.000000000,2021-02-28 14:30:00.000000000,CREW-12,VEH-042
OUT-00517,2021-02-28 16:05:00.000000000,2021-02-28 16:43:00.000000000,CREW-11,VEH-034
OUT-00518,2021-02-28 16:10:00.000000000,2021-02-28 16:53:00.000000000,CREW-07,VEH-031
OUT-00519,2021-02-28 18:09:00.000000000,2021-02-28 19:06:00.000000000,CREW-18,VEH-023
OUT-00520,2021-02-28 18:13:00.000000000,2021-02-28 19:05:00.000000000,CREW-20,VEH-023
OUT-00521,2021-03-02 21:15:00.000000000,2021-03-02 22:14:00.000000000,CREW-20,VEH-016
OUT-00522,2021-03-03 14:03:00.000000000,2021-03-03 14:59:00.000000000,CREW-08,VEH-050
OUT-00523,2021-03-03 14:06:00.000000000,2021-03-03 14:21:00.000000000,CREW-08,VEH-029
