fault_detected,service_restored,cause_code,affected_customers,feeder_id,transformer_id
2020-01-13 19:00:00,2020-01-13 21:18:00,weather,874,FDR-0051,recloser
2020-01-14 05:00:00,2020-01-14 05:37:00,equipment_failure,374,FDR-0019,switch
2020-01-14 14:00:00,2020-01-14 18:10:00,equipment_failure,144,FDR-0057,switch
2020-01-17 07:00:00,2020-01-17 07:38:00,equipment_failure,426,FDR-0055,fuse
2020-01-17 11:00:00,2020-01-17 14:54:00,equipment_failure,13,FDR-0013,recloser
2020-01-18 11:00:00,2020-01-18 16:31:00,equipment_failure,170,FDR-0063,overhead line
2020-01-18 17:00:00,2020-01-18 23:20:00,equipment_failure,732,FDR-0042,overhead line
2020-01-19 04:00:00,2020-01-19 05:02:00,equipment_failure,69,FDR-0051,transformer
2020-01-20 15:00:00,2020-01-20 22:31:00,equipment_failure,194,FDR-0055,switch
2020-01-20 16:00:00,2020-01-20 18:37:00,equipment_failure,975,FDR-0032,cable
2020-01-21 03:00:00,2020-01-21 06:11:00,equipment_failure,226,FDR-0047,recloser
2020-01-21 07:00:00,2020-01-21 07:27:00,animal_contact,57,FDR-0024,fuse
2020-01-23 14:00:00,2020-01-23 17:41:00,overload,393,FDR-0059,switch
2020-01-23 15:00:00,2020-01-23 17:09:00,equipment_failure,1414,FDR-0002,transformer
2020-01-23 20:00:00,2020-01-23 22:51:00,animal_contact,275,FDR-0020,recloser
2020-01-24 17:00:00,2020-01-24 22:25:00,equipment_failure,18,FDR-0048,transformer
2020-01-24 23:00:00,2020-01-25 03:40:00,equipment_failure,116,FDR-0034,transformer
2020-01-25 14:00:00,2020-01-25 16:14:00,animal_contact,1526,FDR-0036,switch
2020-01-25 15:00:00,2020-01-26 02:06:00,weather,76,FDR-0048,overhead line
2020-01-25 17:00:00,2020-01-26 04:45:00,vegetation,257,FDR-0055,switch
2020-01-25 18:00:00,2020-01-26 04:19:00,weather,2630,FDR-0064,recloser
2020-01-25 18:00:00,2020-01-26 11:01:00,weather,1301,FDR-0005,fuse
2020-01-25 19:00:00,2020-01-25 20:13:00,animal_contact,229,FDR-0041,overhead line
2020-01-26 15:00:00,2020-01-27 05:36:00,weather,723,FDR-0010,transformer
2020-01-27 18:00:00,2020-01-27 23:03:00,equipment_failure,435,FDR-0056,fuse
2020-01-28 20:00:00,2020-01-29 10:06:00,vegetation,196,FDR-0024,recloser
2020-01-29 13:00:00,2020-01-29 19:05:00,equipment_failure,1458,FDR-0037,recloser
2020-01-29 17:00:00,2020-01-29 22:16:00,overload,664,FDR-0033,recloser
2020-02-01 15:00:00,2020-02-02 06:24:00,weather,164,FDR-0044,overhead line
2020-02-01 15:00:00,2020-02-02 04:06:00,weather,1900,FDR-0011,fuse
2020-02-01 16:00:00,2020-02-01 20:07:00,animal_contact,925,FDR-0034,overhead line
2020-02-01 16:00:00,2020-02-01 21:50:00,weather,463,FDR-0017,transformer
2020-02-01 18:00:00,2020-02-01 23:25:00,weather,1389,FDR-0055,cable
2020-02-01 19:00:00,2020-02-02 06:19:00,weather,1536,FDR-0035,overhead line
2020-02-01 19:00:00,2020-02-02 09:09:00,vegetation,2262,FDR-0028,switch
2020-02-01 20:00:00,2020-02-02 13:25:00,animal_contact,809,FDR-0010,cable
2020-02-01 20:00:00,2020-02-02 08:42:00,animal_contact,597,FDR-0001,recloser
2020-02-01 20:00:00,2020-02-02 03:36:00,animal_contact,940,FDR-0033,recloser
2020-02-02 13:00:00,2020-02-02 16:47:00,equipment_failure,160,FDR-0032,overhead line
2020-02-02 15:00:00,2020-02-02 20:20:00,overload,909,FDR-0049,recloser
2020-02-03 02:00:00,2020-02-03 06:45:00,equipment_failure,264,FDR-0016,switch
2020-02-04 00:00:00,2020-02-04 03:40:00,equipment_failure,185,FDR-0048,fuse
2020-02-04 16:00:00,2020-02-04 18:35:00,equipment_failure,794,FDR-0037,cable
2020-02-06 04:00:00,2020-02-06 06:21:00,equipment_failure,152,FDR-0055,recloser
2020-02-08 12:00:00,2020-02-08 14:38:00,equipment_failure,242,FDR-0045,overhead line
2020-02-08 15:00:00,2020-02-08 16:03:00,equipment_failure,302,FDR-0061,transformer
2020-02-09 17:00:00,2020-02-09 22:02:00,equipment_failure,394,FDR-0008,fuse
2020-02-10 18:00:00,2020-02-10 22:13:00,equipment_failure,348,FDR-0052,overhead line
2020-02-10 19:00:00,2020-02-11 02:57:00,weather,71,FDR-0037,switch
2020-02-10 22:00:00,2020-02-11 00:37:00,equipment_failure,286,FDR-0050,switch
2020-02-11 23:00:00,2020-02-11 23:58:00,equipment_failure,82,FDR-0004,overhead line
2020-02-14 01:00:00,2020-02-14 06:00:00,equipment_failure,74,FDR-0017,transformer
2020-02-14 03:00:00,2020-02-14 03:40:00,equipment_failure,416,FDR-0029,cable
2020-02-14 16:00:00,2020-02-15 08:31:00,animal_contact,215,FDR-0014,cable
2020-02-15 18:00:00,2020-02-15 23:24:00,equipment_failure,113,FDR-0056,fuse
2020-02-17 15:00:00,2020-02-17 18:53:00,animal_contact,790,FDR-0040,cable
2020-02-17 16:00:00,2020-02-17 19:45:00,vegetation,271,FDR-0007,transformer
2020-02-17 21:00:00,2020-02-18 00:37:00,equipment_failure,356,FDR-0044,recloser
2020-02-20 01:00:00,2020-02-20 06:18:00,equipment_failure,202,FDR-0014,fuse
2020-02-20 10:00:00,2020-02-20 11:22:00,equipment_failure,344,FDR-0065,overhead line
2020-02-20 18:00:00,2020-02-21 01:11:00,overload,548,FDR-0065,fuse
2020-02-21 10:00:00,2020-02-21 13:01:00,equipment_failure,266,FDR-0023,switch
2020-02-21 15:00:00,2020-02-22 06:21:00,vegetation,1302,FDR-0034,switch
2020-02-21 20:00:00,2020-02-21 23:06:00,animal_contact,345,FDR-0025,cable
2020-02-25 14:00:00,2020-02-25 17:33:00,weather,1767,FDR-0043,recloser
2020-02-25 15:00:00,2020-02-25 18:33:00,weather,1730,FDR-0063,transformer
2020-02-25 15:00:00,2020-02-26 02:25:00,weather,123,FDR-0041,recloser
2020-02-25 16:00:00,2020-02-26 03:18:00,animal_contact,522,FDR-0052,fuse
2020-02-25 16:00:00,2020-02-25 23:12:00,weather,2796,FDR-0056,cable
2020-02-25 17:00:00,2020-02-25 19:44:00,weather,503,FDR-0051,transformer
2020-02-25 18:00:00,2020-02-25 23:31:00,weather,1260,FDR-0027,switch
2020-02-25 18:00:00,2020-02-26 05:31:00,weather,2940,FDR-0037,fuse
2020-02-25 18:00:00,2020-02-26 09:20:00,vegetation,172,FDR-0013,overhead line
2020-02-25 20:00:00,2020-02-25 23:33:00,animal_contact,625,FDR-0047,switch
2020-02-25 20:00:00,2020-02-25 21:28:00,vegetation,464,FDR-0049,switch
2020-02-26 10:00:00,2020-02-26 11:09:00,equipment_failure,137,FDR-0020,overhead line
2020-02-26 13:00:00,2020-02-26 17:10:00,equipment_failure,990,FDR-0036,switch
2020-02-27 14:00:00,2020-02-27 15:51:00,animal_contact,203,FDR-0037,transformer
2020-02-28 16:00:00,2020-02-28 19:18:00,equipment_failure,1099,FDR-0015,fuse
2020-02-29 05:00:00,2020-02-29 08:58:00,equipment_failure,137,FDR-0011,fuse
2020-03-01 21:00:00,2020-03-02 01:37:00,equipment_failure,255,FDR-0028,recloser
2020-03-03 17:00:00,2020-03-03 19:27:00,equipment_failure,347,FDR-0036,switch
2020-03-04 04:00:00,2020-03-04 09:51:00,equipment_failure,183,FDR-0025,overhead line
2020-03-06 05:00:00,2020-03-06 05:36:00,equipment_failure,186,FDR-0005,overhead line
2020-03-06 15:00:00,2020-03-07 02:26:00,weather,261,FDR-0060,overhead line
2020-03-07 07:00:00,2020-03-07 09:58:00,equipment_failure,334,FDR-0028,fuse
2020-03-07 18:00:00,2020-03-07 22:42:00,equipment_failure,792,FDR-0016,overhead line
2020-03-08 06:00:00,2020-03-08 09:59:00,equipment_failure,102,FDR-0026,recloser
2020-03-08 07:00:00,2020-03-08 10:59:00,equipment_failure,75,FDR-0050,transformer
2020-03-08 15:00:00,2020-03-08 15:58:00,equipment_failure,365,FDR-0026,fuse
2020-03-08 17:00:00,2020-03-09 01:32:00,weather,891,FDR-0054,switch
2020-03-09 12:00:00,2020-03-09 13:18:00,equipment_failure,252,FDR-0019,cable
2020-03-10 08:00:00,2020-03-10 10:58:00,equipment_failure,167,FDR-0063,transformer
2020-03-10 15:00:00,2020-03-10 22:49:00,equipment_failure,407,FDR-0008,cable
2020-03-11 06:00:00,2020-03-11 08:55:00,equipment_failure,140,FDR-0060,fuse
2020-03-11 13:00:00,2020-03-11 17:05:00,equipment_failure,62,FDR-0006,transformer
2020-03-15 20:00:00,2020-03-15 23:13:00,equipment_failure,264,FDR-0034,cable
2020-03-16 01:00:00,2020-03-16 05:49:00,equipment_failure,137,FDR-0044,cable
2020-03-16 09:00:00,2020-03-16 09:15:00,equipment_failure,134,FDR-0049,recloser
2020-03-16 11:00:00,2020-03-16 14:31:00,equipment_failure,29,FDR-0022,switch
2020-03-17 12:00:00,2020-03-17 14:47:00,equipment_failure,235,FDR-0030,transformer
2020-03-18 17:00:00,2020-03-18 22:01:00,equipment_failure,299,FDR-0005,transformer
2020-03-19 11:00:00,2020-03-19 14:03:00,equipment_failure,250,FDR-0029,cable
2020-03-21 14:00:00,2020-03-21 19:41:00,equipment_failure,970,FDR-0042,fuse
2020-03-22 03:00:00,2020-03-22 03:29:00,equipment_failure,260,FDR-0047,cable
2020-03-23 18:00:00,2020-03-23 19:36:00,equipment_failure,342,FDR-0041,recloser
2020-03-23 20:00:00,2020-03-24 00:13:00,vegetation,526,FDR-0031,recloser
2020-03-25 15:00:00,2020-03-26 02:06:00,weather,65,FDR-0048,overhead line
2020-03-25 20:00:00,2020-03-26 06:01:00,vegetation,882,FDR-0018,switch
2020-03-30 23:00:00,2020-03-31 03:09:00,equipment_failure,58,FDR-0018,transformer
2020-04-03 16:00:00,2020-04-03 23:31:00,overload,200,FDR-0034,cable
2020-04-03 17:00:00,2020-04-03 20:25:00,animal_contact,445,FDR-0046,fuse
2020-04-05 05:00:00,2020-04-05 10:33:00,animal_contact,2,FDR-0035,recloser
2020-04-06 08:00:00,2020-04-06 12:33:00,equipment_failure,383,FDR-0052,cable
2020-04-07 10:00:00,2020-04-07 15:36:00,equipment_failure,43,FDR-0039,cable
2020-04-07 23:00:00,2020-04-08 00:13:00,equipment_failure,109,FDR-0061,fuse
2020-04-09 06:00:00,2020-04-09 09:21:00,equipment_failure,141,FDR-0040,transformer
2020-04-10 15:00:00,2020-04-10 16:53:00,vegetation,2734,FDR-0042,fuse
2020-04-10 16:00:00,2020-04-10 16:55:00,equipment_failure,141,FDR-0046,overhead line
2020-04-12 18:00:00,2020-04-12 21:49:00,overload,418,FDR-0011,switch
2020-04-13 03:00:00,2020-04-13 07:32:00,equipment_failure,59,FDR-0001,cable
2020-04-13 18:00:00,2020-04-14 10:48:00,weather,1649,FDR-0021,overhead line
2020-04-15 00:00:00,2020-04-15 04:33:00,equipment_failure,216,FDR-0033,cable
2020-04-15 12:00:00,2020-04-15 13:00:00,animal_contact,320,FDR-0034,cable
2020-04-15 13:00:00,2020-04-15 19:04:00,equipment_failure,1086,FDR-0006,cable
2020-04-15 17:00:00,2020-04-16 08:39:00,weather,423,FDR-0001,switch
2020-04-16 16:00:00,2020-04-16 21:32:00,overload,841,FDR-0052,fuse
2020-04-18 18:00:00,2020-04-18 21:39:00,equipment_failure,476,FDR-0065,transformer
2020-04-20 11:00:00,2020-04-20 13:31:00,equipment_failure,197,FDR-0027,overhead line
2020-04-20 13:00:00,2020-04-20 13:15:00,equipment_failure,178,FDR-0008,fuse
2020-04-22 04:00:00,2020-04-22 07:33:00,equipment_failure,456,FDR-0006,cable
2020-04-22 19:00:00,2020-04-22 22:34:00,animal_contact,348,FDR-0037,transformer
2020-04-26 14:00:00,2020-04-26 18:21:00,equipment_failure,382,FDR-0040,switch
2020-04-26 18:00:00,2020-04-27 09:34:00,weather,166,FDR-0030,switch
2020-04-27 02:00:00,2020-04-27 02:43:00,equipment_failure,439,FDR-0051,switch
2020-04-27 23:00:00,2020-04-28 00:48:00,equipment_failure,171,FDR-0015,fuse
2020-04-28 03:00:00,2020-04-28 08:39:00,equipment_failure,463,FDR-0050,switch
2020-04-30 01:00:00,2020-04-30 06:45:00,equipment_failure,417,FDR-0037,transformer
2020-05-03 16:00:00,2020-05-03 19:42:00,equipment_failure,51,FDR-0016,overhead line
2020-05-05 18:00:00,2020-05-05 22:24:00,overload,477,FDR-0008,transformer
2020-05-07 09:00:00,2020-05-07 13:46:00,equipment_failure,129,FDR-0057,switch
2020-05-07 22:00:00,2020-05-08 01:28:00,animal_contact,427,FDR-0051,switch
2020-05-08 04:00:00,2020-05-08 08:51:00,equipment_failure,384,FDR-0058,fuse
2020-05-10 07:00:00,2020-05-10 11:37:00,equipment_failure,393,FDR-0053,fuse
2020-05-10 16:00:00,2020-05-10 18:49:00,equipment_failure,1185,FDR-0049,overhead line
2020-05-14 17:00:00,2020-05-14 19:04:00,equipment_failure,191,FDR-0045,fuse
2020-05-15 00:00:00,2020-05-15 04:33:00,equipment_failure,250,FDR-0033,cable
2020-05-15 18:00:00,2020-05-16 00:02:00,weather,2000,FDR-0023,switch
2020-05-19 01:00:00,2020-05-19 04:52:00,equipment_failure,398,FDR-0033,cable
2020-05-19 12:00:00,2020-05-19 14:49:00,equipment_failure,299,FDR-0012,overhead line
2020-05-21 15:00:00,2020-05-21 18:34:00,equipment_failure,201,FDR-0009,transformer
2020-05-23 15:00:00,2020-05-23 17:09:00,equipment_failure,1380,FDR-0002,transformer
2020-05-24 18:00:00,2020-05-24 23:05:00,equipment_failure,715,FDR-0028,overhead line
2020-05-26 17:00:00,2020-05-26 23:51:00,overload,1125,FDR-0004,switch
2020-05-26 21:00:00,2020-05-27 00:31:00,equipment_failure,47,FDR-0045,fuse
2020-05-27 05:00:00,2020-05-27 08:00:00,animal_contact,459,FDR-0051,recloser
2020-05-27 08:00:00,2020-05-27 12:25:00,animal_contact,75,FDR-0020,switch
2020-05-27 11:00:00,2020-05-27 11:20:00,equipment_failure,462,FDR-0038,fuse
2020-05-29 10:00:00,2020-05-29 14:36:00,equipment_failure,432,FDR-0032,overhead line
2020-05-29 13:00:00,2020-05-29 16:28:00,equipment_failure,216,FDR-0001,cable
2020-05-30 08:00:00,2020-05-30 08:55:00,equipment_failure,128,FDR-0061,switch
2020-06-01 22:00:00,2020-06-02 03:54:00,equipment_failure,124,FDR-0027,overhead line
2020-06-02 13:00:00,2020-06-02 16:47:00,equipment_failure,141,FDR-0019,overhead line
2020-06-04 16:00:00,2020-06-04 18:35:00,equipment_failure,928,FDR-0037,cable
2020-06-04 16:00:00,2020-06-04 17:46:00,animal_contact,225,FDR-0014,recloser
2020-06-04 18:00:00,2020-06-05 01:31:00,equipment_failure,645,FDR-0050,fuse
2020-06-05 18:00:00,2020-06-06 01:12:00,overload,132,FDR-0014,transformer
2020-06-06 13:00:00,2020-06-06 16:13:00,equipment_failure,574,FDR-0029,switch
2020-06-07 15:00:00,2020-06-07 21:37:00,equipment_failure,678,FDR-0010,transformer
2020-06-07 17:00:00,2020-06-08 00:21:00,equipment_failure,658,FDR-0010,recloser
2020-06-09 13:00:00,2020-06-09 15:55:00,overload,528,FDR-0017,switch
2020-06-10 15:00:00,2020-06-10 21:59:00,equipment_failure,1153,FDR-0005,transformer
2020-06-10 17:00:00,2020-06-10 18:34:00,equipment_failure,278,FDR-0027,transformer
2020-06-11 13:00:00,2020-06-11 16:30:00,equipment_failure,858,FDR-0019,overhead line
2020-06-11 13:00:00,2020-06-11 15:49:00,overload,540,FDR-0052,switch
2020-06-11 17:00:00,2020-06-12 00:32:00,equipment_failure,1061,FDR-0038,transformer
2020-06-14 14:00:00,2020-06-14 14:55:00,overload,1080,FDR-0044,switch
2020-06-15 17:00:00,2020-06-16 09:55:00,vegetation,115,FDR-0002,transformer
2020-06-16 13:00:00,2020-06-16 14:33:00,equipment_failure,403,FDR-0043,overhead line
2020-06-17 16:00:00,2020-06-17 23:12:00,equipment_failure,364,FDR-0002,switch
2020-06-19 13:00:00,2020-06-19 14:22:00,equipment_failure,240,FDR-0020,transformer
2020-06-19 14:00:00,2020-06-19 21:34:00,equipment_failure,1189,FDR-0018,cable
2020-06-19 16:00:00,2020-06-19 22:24:00,equipment_failure,894,FDR-0021,fuse
2020-06-21 03:00:00,2020-06-21 07:38:00,equipment_failure,230,FDR-0047,transformer
2020-06-21 13:00:00,2020-06-21 14:33:00,equipment_failure,93,FDR-0064,fuse
2020-06-21 15:00:00,2020-06-21 18:10:00,equipment_failure,702,FDR-0047,switch
2020-06-21 18:00:00,2020-06-21 20:34:00,overload,338,FDR-0036,recloser
2020-06-22 16:00:00,2020-06-22 17:33:00,equipment_failure,790,FDR-0024,fuse
2020-06-22 16:00:00,2020-06-22 19:27:00,equipment_failure,1270,FDR-0057,cable
2020-06-22 18:00:00,2020-06-23 01:33:00,equipment_failure,1050,FDR-0002,recloser
2020-06-23 15:00:00,2020-06-23 20:27:00,equipment_failure,541,FDR-0039,switch
2020-06-23 18:00:00,2020-06-24 01:20:00,equipment_failure,1356,FDR-0051,cable
2020-06-24 17:00:00,2020-06-24 18:28:00,equipment_failure,311,FDR-0026,overhead line
2020-06-24 17:00:00,2020-06-24 19:19:00,equipment_failure,348,FDR-0039,overhead line
2020-06-25 14:00:00,2020-06-25 17:33:00,weather,1460,FDR-0043,recloser
2020-06-26 13:00:00,2020-06-26 13:55:00,equipment_failure,269,FDR-0028,overhead line
2020-06-26 13:00:00,2020-06-26 18:25:00,equipment_failure,84,FDR-0003,recloser
2020-06-26 14:00:00,2020-06-26 14:36:00,equipment_failure,1035,FDR-0047,recloser
2020-06-26 16:00:00,2020-06-26 17:49:00,overload,739,FDR-0022,switch
2020-06-27 14:00:00,2020-06-27 18:04:00,equipment_failure,203,FDR-0054,recloser
2020-06-27 17:00:00,2020-06-27 20:46:00,overload,967,FDR-0058,fuse
2020-06-28 14:00:00,2020-06-28 18:23:00,equipment_failure,866,FDR-0033,transformer
2020-06-28 15:00:00,2020-06-28 21:28:00,equipment_failure,1290,FDR-0011,transformer
2020-06-28 18:00:00,2020-06-28 21:16:00,overload,1108,FDR-0059,overhead line
2020-06-29 13:00:00,2020-06-29 17:09:00,equipment_failure,517,FDR-0053,switch
2020-06-29 15:00:00,2020-06-29 21:24:00,equipment_failure,550,FDR-0054,cable
2020-06-29 17:00:00,2020-06-29 18:39:00,equipment_failure,542,FDR-0030,transformer
2020-06-30 13:00:00,2020-06-30 13:33:00,equipment_failure,484,FDR-0041,switch
2020-06-30 13:00:00,2020-06-30 17:51:00,equipment_failure,669,FDR-0037,transformer
2020-06-30 18:00:00,2020-06-30 19:12:00,overload,957,FDR-0036,fuse
2020-07-01 16:00:00,2020-07-01 17:04:00,equipment_failure,1057,FDR-0002,cable
2020-07-02 13:00:00,2020-07-02 14:37:00,overload,703,FDR-0029,overhead line
2020-07-02 15:00:00,2020-07-02 17:49:00,overload,913,FDR-0004,cable
2020-07-03 13:00:00,2020-07-03 18:31:00,equipment_failure,1210,FDR-0061,fuse
2020-07-05 14:00:00,2020-07-06 03:52:00,vegetation,2106,FDR-0006,switch
2020-07-05 14:00:00,2020-07-06 00:30:00,weather,1004,FDR-0047,overhead line
2020-07-05 16:00:00,2020-07-05 17:54:00,weather,828,FDR-0024,recloser
2020-07-05 16:00:00,2020-07-06 04:25:00,weather,1590,FDR-0031,switch
2020-07-05 16:00:00,2020-07-06 07:00:00,weather,2715,FDR-0019,transformer
2020-07-05 16:00:00,2020-07-06 01:01:00,weather,585,FDR-0002,transformer
2020-07-05 18:00:00,2020-07-06 08:25:00,weather,1200,FDR-0054,switch
2020-07-05 19:00:00,2020-07-06 07:30:00,weather,997,FDR-0045,transformer
2020-07-05 19:00:00,2020-07-06 04:14:00,vegetation,262,FDR-0052,recloser
2020-07-05 20:00:00,2020-07-06 13:52:00,weather,245,FDR-0060,switch
2020-07-05 20:00:00,2020-07-05 23:15:00,vegetation,1362,FDR-0052,switch
2020-07-05 20:00:00,2020-07-06 03:22:00,vegetation,2187,FDR-0046,recloser
2020-07-06 10:00:00,2020-07-06 11:23:00,animal_contact,235,FDR-0022,switch
2020-07-06 17:00:00,2020-07-06 17:50:00,overload,665,FDR-0027,recloser
2020-07-09 14:00:00,2020-07-09 23:40:00,vegetation,78,FDR-0061,switch
2020-07-09 14:00:00,2020-07-09 21:24:00,equipment_failure,642,FDR-0037,transformer
2020-07-09 14:00:00,2020-07-09 15:42:00,equipment_failure,1019,FDR-0065,overhead line
2020-07-09 15:00:00,2020-07-09 18:39:00,weather,1078,FDR-0062,recloser
2020-07-09 16:00:00,2020-07-09 20:58:00,weather,626,FDR-0030,switch
2020-07-09 16:00:00,2020-07-09 18:41:00,vegetation,1696,FDR-0008,cable
2020-07-09 17:00:00,2020-07-09 18:46:00,vegetation,184,FDR-0020,transformer
2020-07-09 17:00:00,2020-07-10 04:12:00,animal_contact,1593,FDR-0008,cable
2020-07-09 19:00:00,2020-07-10 08:42:00,vegetation,364,FDR-0011,cable
2020-07-09 20:00:00,2020-07-10 06:52:00,weather,356,FDR-0002,transformer
2020-07-10 15:00:00,2020-07-10 16:47:00,equipment_failure,217,FDR-0064,fuse
2020-07-13 13:00:00,2020-07-13 14:52:00,equipment_failure,92,FDR-0048,overhead line
2020-07-13 14:00:00,2020-07-13 19:04:00,overload,451,FDR-0034,cable
2020-07-13 14:00:00,2020-07-13 17:19:00,overload,880,FDR-0034,fuse
2020-07-13 17:00:00,2020-07-13 18:31:00,equipment_failure,485,FDR-0017,recloser
2020-07-14 16:00:00,2020-07-14 21:25:00,equipment_failure,390,FDR-0031,overhead line
2020-07-14 17:00:00,2020-07-14 19:24:00,equipment_failure,746,FDR-0027,fuse
2020-07-14 18:00:00,2020-07-15 00:07:00,overload,238,FDR-0002,transformer
2020-07-14 18:00:00,2020-07-14 19:59:00,equipment_failure,169,FDR-0009,recloser
2020-07-15 15:00:00,2020-07-15 19:00:00,overload,883,FDR-0031,switch
2020-07-16 14:00:00,2020-07-16 14:44:00,equipment_failure,214,FDR-0045,overhead line
2020-07-16 18:00:00,2020-07-16 19:07:00,equipment_failure,1304,FDR-0039,recloser
2020-07-17 15:00:00,2020-07-17 18:53:00,animal_contact,837,FDR-0023,cable
2020-07-17 17:00:00,2020-07-18 00:36:00,overload,745,FDR-0060,overhead line
2020-07-19 01:00:00,2020-07-19 04:52:00,equipment_failure,324,FDR-0033,cable
2020-07-19 13:00:00,2020-07-19 15:39:00,overload,235,FDR-0040,cable
2020-07-20 08:00:00,2020-07-20 09:39:00,equipment_failure,90,FDR-0043,transformer
2020-07-21 17:00:00,2020-07-21 19:15:00,equipment_failure,38,FDR-0029,cable
2020-07-22 15:00:00,2020-07-22 20:57:00,equipment_failure,545,FDR-0008,recloser
2020-07-23 13:00:00,2020-07-23 14:04:00,overload,874,FDR-0047,overhead line
2020-07-23 14:00:00,2020-07-23 14:55:00,equipment_failure,1232,FDR-0049,overhead line
2020-07-23 16:00:00,2020-07-23 23:42:00,equipment_failure,193,FDR-0039,switch
2020-07-23 17:00:00,2020-07-24 10:15:00,weather,247,FDR-0034,transformer
2020-07-23 18:00:00,2020-07-23 21:57:00,overload,43,FDR-0001,recloser
2020-07-24 15:00:00,2020-07-24 18:02:00,equipment_failure,1034,FDR-0028,transformer
2020-07-24 18:00:00,2020-07-24 20:28:00,equipment_failure,150,FDR-0007,transformer
2020-07-25 13:00:00,2020-07-25 15:17:00,overload,169,FDR-0013,transformer
2020-07-26 13:00:00,2020-07-26 17:10:00,equipment_failure,874,FDR-0036,switch
2020-07-26 14:00:00,2020-07-26 15:20:00,overload,355,FDR-0016,switch
2020-07-27 15:00:00,2020-07-27 22:19:00,overload,1106,FDR-0032,recloser
2020-07-27 16:00:00,2020-07-27 17:57:00,equipment_failure,602,FDR-0052,recloser
2020-07-29 15:00:00,2020-07-29 16:01:00,overload,53,FDR-0060,switch
2020-07-30 01:00:00,2020-07-30 04:48:00,equipment_failure,257,FDR-0061,switch
2020-07-30 16:00:00,2020-07-30 18:05:00,equipment_failure,787,FDR-0021,fuse
2020-07-30 17:00:00,2020-07-30 18:34:00,overload,1055,FDR-0028,transformer
2020-07-31 17:00:00,2020-07-31 23:01:00,equipment_failure,953,FDR-0015,fuse
2020-08-01 13:00:00,2020-08-01 17:27:00,overload,1003,FDR-0032,recloser
2020-08-01 16:00:00,2020-08-01 19:15:00,overload,722,FDR-0038,cable
