battery_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kwh,power_kw,chemistry,install_date,manufacturer,status
BATT-000188,CUST-0005584,XFMR-000855,FDR-0004,SUB-001,33.528464,-112.154565,20.6,8.7,lithium-ion,2024-09-01,SolarEdge,active
BATT-000189,CUST-0005702,XFMR-000875,FDR-0004,SUB-001,33.528055,-112.16536,392.3,144.9,LFP,2024-06-01,BYD,active
BATT-000190,CUST-0005707,XFMR-000876,FDR-0004,SUB-001,33.528006,-112.165472,15.1,4.7,lithium-ion,2023-10-01,SolarEdge,active
BATT-000191,CUST-0005718,XFMR-000877,FDR-0004,SUB-001,33.528334,-112.166171,18.8,8.4,lithium-ion,2022-01-01,BYD,active
BATT-000192,CUST-0005769,XFMR-000886,FDR-0004,SUB-001,33.528305,-112.170219,14.2,5.8,LFP,2022-02-01,BYD,active
BATT-000193,CUST-0005842,XFMR-000896,FDR-0004,SUB-001,33.527764,-112.175588,17.5,5.3,NMC,2020-07-01,Tesla,active
BATT-000194,CUST-0005865,XFMR-000898,FDR-0004,SUB-001,33.52834,-112.176934,16.9,7.0,LFP,2021-05-01,Enphase,active
BATT-000195,CUST-0005895,XFMR-000902,FDR-0004,SUB-001,33.527991,-112.17951,16.1,6.1,lithium-ion,2024-05-01,SolarEdge,active
BATT-000196,CUST-0005904,XFMR-000903,FDR-0004,SUB-001,33.528274,-112.179757,13.0,6.3,NMC,2021-12-01,BYD,active
BATT-000197,CUST-0005918,XFMR-000905,FDR-0004,SUB-001,33.528258,-112.180729,14.6,4.6,lithium-ion,2020-07-01,SolarEdge,active
BATT-000198,CUST-0006166,XFMR-000951,FDR-0004,SUB-001,33.528,-112.205013,324.3,90.5,LFP,2024-07-01,Generac,active
BATT-000199,CUST-0006178,XFMR-000953,FDR-0004,SUB-001,33.52831,-112.205867,9.9,4.6,lithium-ion,2020-08-01,SolarEdge,active
BATT-000200,CUST-0006253,XFMR-000966,FDR-0004,SUB-001,33.527957,-112.212999,16.0,7.5,lithium-ion,2020-11-01,Enphase,active
BATT-000201,CUST-0006259,XFMR-000967,FDR-0004,SUB-001,33.528356,-112.212582,280.7,136.6,LFP,2022-05-01,SolarEdge,active
BATT-000202,CUST-0006261,XFMR-000967,FDR-0004,SUB-001,33.527913,-112.213328,10.2,4.4,lithium-ion,2023-02-01,BYD,active
BATT-000203,CUST-0006270,XFMR-000968,FDR-0004,SUB-001,33.528379,-112.213983,13.5,5.9,lithium-ion,2023-01-01,SunPower,active
BATT-000204,CUST-0006339,XFMR-000980,FDR-0004,SUB-001,33.528171,-112.219447,310.7,104.0,NMC,2020-05-01,Generac,active
BATT-000205,CUST-0006351,XFMR-000982,FDR-0004,SUB-001,33.528231,-112.221362,15.6,5.1,LFP,2022-07-01,Generac,active
BATT-000206,CUST-0006361,XFMR-000983,FDR-0004,SUB-001,33.528034,-112.221423,20.0,6.8,lithium-ion,2024-06-01,Enphase,active
BATT-000207,CUST-0006377,XFMR-000986,FDR-0004,SUB-001,33.528468,-112.223026,60.1,29.5,lithium-ion,2020-04-01,Tesla,active
BATT-000208,CUST-0006415,XFMR-000994,FDR-0004,SUB-001,33.528012,-112.227328,10.4,4.4,NMC,2024-04-01,SolarEdge,active
BATT-000209,CUST-0006457,XFMR-001001,FDR-0004,SUB-001,33.527978,-112.23045,21.4,9.8,NMC,2021-08-01,Generac,active
BATT-000210,CUST-0006582,XFMR-001021,FDR-0004,SUB-001,33.527942,-112.241526,283.1,116.1,lithium-ion,2021-12-01,SunPower,active
BATT-000211,CUST-0006611,XFMR-001024,FDR-0004,SUB-001,33.527819,-112.242827,21.5,8.9,LFP,2021-05-01,Enphase,active
BATT-000212,CUST-0006662,XFMR-001033,FDR-0004,SUB-001,33.528392,-112.247886,75.6,34.2,lithium-ion,2021-05-01,Enphase,active
BATT-000213,CUST-0006724,XFMR-001041,FDR-0004,SUB-001,33.528458,-112.252208,217.8,69.4,lithium-ion,2023-12-01,SunPower,active
BATT-000214,CUST-0006869,XFMR-001060,FDR-0004,SUB-001,33.528301,-112.261206,15.5,6.2,lithium-ion,2023-02-01,SunPower,active
BATT-000215,CUST-0006881,XFMR-001063,FDR-0004,SUB-001,33.528446,-112.263102,18.5,6.8,NMC,2024-05-01,Tesla,active
BATT-000216,CUST-0006899,XFMR-001066,FDR-0004,SUB-001,33.527729,-112.264706,13.2,6.1,LFP,2020-08-01,Tesla,active
BATT-000217,CUST-0006921,XFMR-001069,FDR-0004,SUB-001,33.527801,-112.266483,9.0,3.5,NMC,2022-11-01,SunPower,active
BATT-000218,CUST-0006955,XFMR-001074,FDR-0004,SUB-001,33.527756,-112.269185,333.9,128.3,lithium-ion,2021-10-01,BYD,active
BATT-000219,CUST-0006977,XFMR-001077,FDR-0004,SUB-001,33.527779,-112.270621,9.5,3.6,NMC,2022-07-01,Tesla,active
BATT-000220,CUST-0007011,XFMR-001081,FDR-0004,SUB-001,33.52783,-112.272493,16.7,6.2,lithium-ion,2024-02-01,SunPower,active
BATT-000221,CUST-0007048,XFMR-001086,FDR-0004,SUB-001,33.528119,-112.275573,20.2,6.5,lithium-ion,2020-08-01,Generac,active
BATT-000222,CUST-0007058,XFMR-001088,FDR-0004,SUB-001,33.527855,-112.276516,18.4,7.2,NMC,2024-02-01,Tesla,active
BATT-000223,CUST-0007059,XFMR-001088,FDR-0004,SUB-001,33.528239,-112.276498,10.2,4.1,LFP,2024-01-01,BYD,active
BATT-000224,CUST-0007121,XFMR-001096,FDR-0005,SUB-001,33.528709,-112.143186,14.3,5.7,LFP,2023-02-01,SolarEdge,active
BATT-000225,CUST-0007127,XFMR-001097,FDR-0005,SUB-001,33.528926,-112.143925,19.2,7.4,lithium-ion,2023-09-01,SolarEdge,active
BATT-000226,CUST-0007135,XFMR-001098,FDR-0005,SUB-001,33.529681,-112.143644,16.8,7.1,NMC,2024-04-01,Enphase,active
BATT-000227,CUST-0007149,XFMR-001100,FDR-0005,SUB-001,33.53006,-112.143855,497.3,219.4,LFP,2020-10-01,SunPower,active
BATT-000228,CUST-0007159,XFMR-001102,FDR-0005,SUB-001,33.530228,-112.143187,9.7,3.2,lithium-ion,2021-10-01,SolarEdge,active
BATT-000229,CUST-0007160,XFMR-001102,FDR-0005,SUB-001,33.530341,-112.143761,20.5,7.0,NMC,2023-05-01,Enphase,active
BATT-000230,CUST-0007193,XFMR-001107,FDR-0005,SUB-001,33.532026,-112.143648,12.9,5.8,NMC,2021-06-01,SolarEdge,active
BATT-000231,CUST-0007232,XFMR-001115,FDR-0005,SUB-001,33.53357,-112.143306,9.0,4.1,NMC,2022-04-01,Generac,active
BATT-000232,CUST-0007243,XFMR-001116,FDR-0005,SUB-001,33.533982,-112.143168,19.8,8.6,LFP,2022-10-01,Tesla,active
BATT-000233,CUST-0007259,XFMR-001119,FDR-0005,SUB-001,33.534518,-112.143265,421.8,198.8,NMC,2024-05-01,SunPower,active
BATT-000234,CUST-0007275,XFMR-001121,FDR-0005,SUB-001,33.534463,-112.143339,166.8,45.3,lithium-ion,2022-12-01,SolarEdge,active
BATT-000235,CUST-0007279,XFMR-001122,FDR-0005,SUB-001,33.535284,-112.143033,9.4,3.2,LFP,2024-10-01,SunPower,active
BATT-000236,CUST-0007331,XFMR-001131,FDR-0005,SUB-001,33.537064,-112.143651,14.4,6.3,NMC,2021-11-01,SunPower,active
BATT-000237,CUST-0007422,XFMR-001145,FDR-0005,SUB-001,33.540284,-112.143797,10.9,4.0,LFP,2024-05-01,SolarEdge,active
BATT-000238,CUST-0007423,XFMR-001145,FDR-0005,SUB-001,33.540506,-112.143348,86.4,37.9,LFP,2023-01-01,SunPower,active
BATT-000239,CUST-0007480,XFMR-001152,FDR-0005,SUB-001,33.542222,-112.143638,18.9,6.7,LFP,2024-07-01,SolarEdge,active
BATT-000240,CUST-0007542,XFMR-001161,FDR-0005,SUB-001,33.543776,-112.143839,11.0,4.9,LFP,2022-10-01,Generac,active
BATT-000241,CUST-0007545,XFMR-001161,FDR-0005,SUB-001,33.543841,-112.143906,14.2,4.5,NMC,2022-11-01,Generac,active
BATT-000242,CUST-0007554,XFMR-001162,FDR-0005,SUB-001,33.544282,-112.143498,19.4,8.3,NMC,2022-09-01,SunPower,active
BATT-000243,CUST-0007579,XFMR-001167,FDR-0005,SUB-001,33.545782,-112.143598,10.2,4.0,lithium-ion,2024-11-01,Generac,active
BATT-000244,CUST-0007614,XFMR-001170,FDR-0005,SUB-001,33.546116,-112.143391,15.2,6.0,lithium-ion,2022-05-01,BYD,active
BATT-000245,CUST-0007647,XFMR-001177,FDR-0005,SUB-001,33.547974,-112.143379,15.1,5.6,NMC,2023-03-01,Enphase,active
BATT-000246,CUST-0007653,XFMR-001177,FDR-0005,SUB-001,33.548106,-112.143293,19.5,6.4,NMC,2022-12-01,BYD,active
BATT-000247,CUST-0007659,XFMR-001178,FDR-0005,SUB-001,33.547768,-112.143729,19.6,9.3,NMC,2023-12-01,Enphase,active
BATT-000248,CUST-0007696,XFMR-001183,FDR-0005,SUB-001,33.549159,-112.143541,17.0,6.4,NMC,2023-10-01,Enphase,active
BATT-000249,CUST-0007716,XFMR-001186,FDR-0005,SUB-001,33.549571,-112.143868,19.4,6.4,lithium-ion,2020-12-01,Generac,active
BATT-000250,CUST-0007736,XFMR-001190,FDR-0005,SUB-001,33.551068,-112.143238,14.5,5.1,lithium-ion,2020-01-01,BYD,active
BATT-000251,CUST-0007758,XFMR-001193,FDR-0005,SUB-001,33.551384,-112.143236,16.0,5.0,LFP,2022-01-01,Tesla,active
BATT-000252,CUST-0007787,XFMR-001198,FDR-0005,SUB-001,33.552566,-112.143396,14.3,6.3,lithium-ion,2022-12-01,Generac,active
BATT-000253,CUST-0007796,XFMR-001199,FDR-0005,SUB-001,33.552924,-112.143231,9.1,2.7,LFP,2020-06-01,BYD,active
BATT-000254,CUST-0007811,XFMR-001202,FDR-0005,SUB-001,33.553957,-112.143147,15.3,6.2,LFP,2022-01-01,BYD,active
BATT-000255,CUST-0007814,XFMR-001202,FDR-0005,SUB-001,33.553707,-112.143833,10.6,5.1,LFP,2021-04-01,Enphase,active
BATT-000256,CUST-0007830,XFMR-001205,FDR-0005,SUB-001,33.554068,-112.143791,21.9,9.3,LFP,2021-04-01,BYD,active
BATT-000257,CUST-0007884,XFMR-001213,FDR-0005,SUB-001,33.556475,-112.143881,13.9,6.6,LFP,2024-07-01,SunPower,inactive
BATT-000258,CUST-0007966,XFMR-001224,FDR-0005,SUB-001,33.558662,-112.143652,10.0,4.6,lithium-ion,2021-02-01,Tesla,active
BATT-000259,CUST-0008048,XFMR-001235,FDR-0005,SUB-001,33.561687,-112.143822,21.6,7.9,LFP,2023-09-01,Tesla,active
BATT-000260,CUST-0008054,XFMR-001237,FDR-0005,SUB-001,33.561434,-112.143914,13.5,4.5,LFP,2022-06-01,SolarEdge,active
BATT-000261,CUST-0008097,XFMR-001243,FDR-0005,SUB-001,33.562781,-112.14367,9.4,4.4,LFP,2021-10-01,SolarEdge,active
BATT-000262,CUST-0008111,XFMR-001245,FDR-0005,SUB-001,33.563364,-112.143226,15.7,5.4,NMC,2024-04-01,SolarEdge,active
BATT-000263,CUST-0008160,XFMR-001250,FDR-0005,SUB-001,33.564544,-112.143649,13.9,6.2,LFP,2021-03-01,BYD,active
BATT-000264,CUST-0008222,XFMR-001257,FDR-0005,SUB-001,33.566611,-112.143956,20.7,9.0,LFP,2020-11-01,BYD,active
BATT-000265,CUST-0008254,XFMR-001263,FDR-0005,SUB-001,33.567945,-112.143292,12.5,5.8,lithium-ion,2020-09-01,Generac,active
BATT-000266,CUST-0008266,XFMR-001266,FDR-0005,SUB-001,33.568692,-112.143111,18.3,7.0,NMC,2020-04-01,Enphase,active
BATT-000267,CUST-0008291,XFMR-001269,FDR-0005,SUB-001,33.569105,-112.143769,297.2,148.4,LFP,2024-12-01,SolarEdge,active
BATT-000268,CUST-0008292,XFMR-001269,FDR-0005,SUB-001,33.569232,-112.143776,450.9,155.0,LFP,2024-04-01,SolarEdge,active
BATT-000269,CUST-0008350,XFMR-001276,FDR-0005,SUB-001,33.570613,-112.143806,16.8,8.1,LFP,2022-08-01,BYD,active
BATT-000270,CUST-0008391,XFMR-001286,FDR-0005,SUB-001,33.573129,-112.143082,12.5,5.1,lithium-ion,2021-11-01,SolarEdge,active
BATT-000271,CUST-0008395,XFMR-001286,FDR-0005,SUB-001,33.573303,-112.143051,72.4,30.3,lithium-ion,2023-01-01,SunPower,active
BATT-000272,CUST-0008453,XFMR-001297,FDR-0005,SUB-001,33.575473,-112.14342,16.2,5.4,LFP,2021-02-01,Enphase,active
BATT-000273,CUST-0008455,XFMR-001297,FDR-0005,SUB-001,33.575734,-112.143956,15.0,5.0,NMC,2024-06-01,Enphase,active
BATT-000274,CUST-0008518,XFMR-001307,FDR-0005,SUB-001,33.577936,-112.143081,10.3,3.9,LFP,2023-04-01,Tesla,active
BATT-000275,CUST-0008528,XFMR-001309,FDR-0005,SUB-001,33.578535,-112.143131,13.2,4.1,LFP,2022-04-01,SunPower,active
BATT-000276,CUST-0008535,XFMR-001310,FDR-0005,SUB-001,33.578698,-112.1431,47.2,14.6,LFP,2023-06-01,Enphase,active
BATT-000277,CUST-0008539,XFMR-001310,FDR-0005,SUB-001,33.57856,-112.142975,150.4,53.2,NMC,2021-04-01,BYD,active
BATT-000278,CUST-0008591,XFMR-001320,FDR-0005,SUB-001,33.581017,-112.14376,14.4,6.2,NMC,2021-04-01,SunPower,active
BATT-000279,CUST-0008594,XFMR-001320,FDR-0005,SUB-001,33.58078,-112.143615,20.1,6.4,LFP,2024-04-01,SunPower,active
BATT-000280,CUST-0008673,XFMR-001328,FDR-0005,SUB-001,33.583268,-112.143409,9.1,3.4,NMC,2024-03-01,BYD,active
BATT-000281,CUST-0008680,XFMR-001329,FDR-0005,SUB-001,33.583048,-112.143644,13.6,6.1,lithium-ion,2024-06-01,Tesla,active
BATT-000282,CUST-0008709,XFMR-001333,FDR-0005,SUB-001,33.584374,-112.143754,15.6,7.1,LFP,2020-04-01,BYD,active
BATT-000283,CUST-0008737,XFMR-001337,FDR-0005,SUB-001,33.584627,-112.143686,13.1,4.6,lithium-ion,2024-02-01,SolarEdge,active
BATT-000284,CUST-0008796,XFMR-001345,FDR-0005,SUB-001,33.587004,-112.143468,14.0,6.9,lithium-ion,2024-01-01,Generac,active
BATT-000285,CUST-0008800,XFMR-001346,FDR-0005,SUB-001,33.586682,-112.14359,18.4,8.1,NMC,2024-11-01,SunPower,active
BATT-000286,CUST-0008824,XFMR-001349,FDR-0005,SUB-001,33.587493,-112.143948,200.0,94.9,lithium-ion,2024-06-01,Enphase,active
BATT-000287,CUST-0008831,XFMR-001351,FDR-0005,SUB-001,33.58823,-112.14311,13.9,6.6,LFP,2021-10-01,Tesla,active
BATT-000288,CUST-0008868,XFMR-001359,FDR-0005,SUB-001,33.589802,-112.143018,14.4,5.2,LFP,2020-10-01,Enphase,active
BATT-000289,CUST-0008914,XFMR-001368,FDR-0005,SUB-001,33.592397,-112.143304,9.3,3.4,LFP,2021-05-01,SolarEdge,active
BATT-000290,CUST-0008926,XFMR-001371,FDR-0005,SUB-001,33.592559,-112.143518,15.6,5.2,lithium-ion,2021-06-01,SunPower,active
BATT-000291,CUST-0008955,XFMR-001376,FDR-0005,SUB-001,33.593611,-112.143773,20.5,9.1,lithium-ion,2022-08-01,Tesla,active
BATT-000292,CUST-0008992,XFMR-001383,FDR-0005,SUB-001,33.595477,-112.143383,10.7,3.4,NMC,2021-02-01,Generac,active
BATT-000293,CUST-0009002,XFMR-001384,FDR-0005,SUB-001,33.595888,-112.143182,13.1,6.2,lithium-ion,2021-03-01,SolarEdge,active
BATT-000294,CUST-0009035,XFMR-001389,FDR-0005,SUB-001,33.596939,-112.143728,13.2,5.6,NMC,2022-07-01,BYD,active
BATT-000295,CUST-0009044,XFMR-001390,FDR-0005,SUB-001,33.597135,-112.143014,18.7,7.2,LFP,2023-07-01,SolarEdge,active
BATT-000296,CUST-0009075,XFMR-001395,FDR-0005,SUB-001,33.59876,-112.143118,10.2,4.1,LFP,2020-12-01,Enphase,active
BATT-000297,CUST-0009100,XFMR-001399,FDR-0005,SUB-001,33.598999,-112.143626,14.7,5.9,LFP,2020-10-01,Generac,active
BATT-000298,CUST-0009119,XFMR-001401,FDR-0005,SUB-001,33.599901,-112.143304,18.3,8.6,NMC,2021-05-01,SolarEdge,active
BATT-000299,CUST-0009127,XFMR-001402,FDR-0005,SUB-001,33.599785,-112.143842,315.0,141.4,NMC,2022-12-01,BYD,active
BATT-000300,CUST-0009138,XFMR-001403,FDR-0005,SUB-001,33.600338,-112.143746,16.8,8.0,LFP,2020-10-01,BYD,active
BATT-000301,CUST-0009217,XFMR-001413,FDR-0005,SUB-001,33.602278,-112.143427,21.7,9.0,NMC,2023-08-01,Enphase,active
BATT-000302,CUST-0009310,XFMR-001429,FDR-0005,SUB-001,33.606483,-112.143386,9.2,4.4,NMC,2024-05-01,SolarEdge,active
BATT-000303,CUST-0009311,XFMR-001429,FDR-0005,SUB-001,33.606347,-112.143726,17.5,7.1,lithium-ion,2020-02-01,Generac,active
BATT-000304,CUST-0009400,XFMR-001445,FDR-0005,SUB-001,33.609673,-112.143404,14.6,6.5,lithium-ion,2021-09-01,BYD,active
BATT-000305,CUST-0009403,XFMR-001445,FDR-0005,SUB-001,33.609702,-112.143423,19.4,8.9,NMC,2023-06-01,BYD,active
BATT-000306,CUST-0009416,XFMR-001447,FDR-0005,SUB-001,33.610648,-112.143753,323.1,100.3,LFP,2021-08-01,SolarEdge,active
BATT-000307,CUST-0009446,XFMR-001454,FDR-0005,SUB-001,33.612013,-112.143907,12.5,5.9,NMC,2024-09-01,Generac,active
BATT-000308,CUST-0009488,XFMR-001461,FDR-0005,SUB-001,33.614035,-112.143057,14.5,6.1,lithium-ion,2024-11-01,Generac,active
BATT-000309,CUST-0009580,XFMR-001478,FDR-0005,SUB-001,33.617616,-112.143312,21.0,7.6,LFP,2024-04-01,SolarEdge,active
BATT-000310,CUST-0009598,XFMR-001480,FDR-0005,SUB-001,33.618038,-112.143713,337.5,108.2,NMC,2024-05-01,Enphase,active
BATT-000311,CUST-0009655,XFMR-001489,FDR-0005,SUB-001,33.620263,-112.143161,382.5,143.7,NMC,2020-07-01,Enphase,active
BATT-000312,CUST-0009687,XFMR-001497,FDR-0005,SUB-001,33.621945,-112.143356,9.1,3.3,LFP,2023-01-01,SunPower,active
BATT-000313,CUST-0009689,XFMR-001497,FDR-0005,SUB-001,33.622308,-112.143865,296.4,103.3,LFP,2023-06-01,Generac,active
BATT-000314,CUST-0009744,XFMR-001507,FDR-0006,SUB-002,33.512521,-112.073717,10.5,3.2,lithium-ion,2023-09-01,Tesla,active
BATT-000315,CUST-0009800,XFMR-001514,FDR-0006,SUB-002,33.510885,-112.074087,19.0,8.1,lithium-ion,2021-09-01,Tesla,active
BATT-000316,CUST-0009806,XFMR-001515,FDR-0006,SUB-002,33.51132,-112.073903,35.3,16.7,LFP,2023-08-01,Tesla,active
BATT-000317,CUST-0009816,XFMR-001517,FDR-0006,SUB-002,33.511007,-112.073826,18.1,6.6,NMC,2024-03-01,Generac,active
BATT-000318,CUST-0009844,XFMR-001523,FDR-0006,SUB-002,33.509714,-112.073717,18.4,5.8,NMC,2023-02-01,SunPower,active
BATT-000319,CUST-0009892,XFMR-001532,FDR-0006,SUB-002,33.507394,-112.073758,17.4,5.8,NMC,2024-06-01,BYD,active
BATT-000320,CUST-0009905,XFMR-001534,FDR-0006,SUB-002,33.5069,-112.0737,9.7,4.4,LFP,2022-08-01,Enphase,active
BATT-000321,CUST-0009964,XFMR-001541,FDR-0006,SUB-002,33.505344,-112.073515,9.0,3.8,lithium-ion,2021-11-01,Tesla,active
BATT-000322,CUST-0010030,XFMR-001553,FDR-0006,SUB-002,33.502774,-112.074225,15.8,7.8,NMC,2021-10-01,Enphase,active
BATT-000323,CUST-0010032,XFMR-001553,FDR-0006,SUB-002,33.502607,-112.073594,10.5,5.2,NMC,2022-05-01,SolarEdge,active
BATT-000324,CUST-0010291,XFMR-001590,FDR-0006,SUB-002,33.49539,-112.074427,13.1,5.1,LFP,2022-11-01,SunPower,active
BATT-000325,CUST-0010361,XFMR-001598,FDR-0006,SUB-002,33.493053,-112.073717,10.4,3.3,lithium-ion,2021-11-01,Tesla,active
BATT-000326,CUST-0010383,XFMR-001601,FDR-0006,SUB-002,33.492967,-112.073704,18.4,6.6,lithium-ion,2021-08-01,Generac,active
BATT-000327,CUST-0010390,XFMR-001602,FDR-0006,SUB-002,33.492153,-112.073697,21.8,9.0,NMC,2022-06-01,BYD,active
BATT-000328,CUST-0010419,XFMR-001607,FDR-0006,SUB-002,33.491298,-112.073774,13.3,4.4,lithium-ion,2023-08-01,Tesla,active
BATT-000329,CUST-0010435,XFMR-001609,FDR-0006,SUB-002,33.490651,-112.074064,9.6,3.3,NMC,2023-06-01,BYD,active
BATT-000330,CUST-0010443,XFMR-001611,FDR-0006,SUB-002,33.490707,-112.074353,55.7,24.2,lithium-ion,2022-08-01,Generac,active
BATT-000331,CUST-0010457,XFMR-001613,FDR-0006,SUB-002,33.489783,-112.074108,18.9,9.2,lithium-ion,2020-07-01,Generac,active
BATT-000332,CUST-0010466,XFMR-001614,FDR-0006,SUB-002,33.489596,-112.073701,13.3,4.1,NMC,2021-05-01,BYD,active
BATT-000333,CUST-0010472,XFMR-001615,FDR-0006,SUB-002,33.489682,-112.074103,14.8,4.8,lithium-ion,2021-03-01,Generac,active
BATT-000334,CUST-0010508,XFMR-001619,FDR-0006,SUB-002,33.488483,-112.073941,10.2,3.7,NMC,2022-01-01,BYD,active
BATT-000335,CUST-0010536,XFMR-001623,FDR-0006,SUB-002,33.48789,-112.073741,15.4,5.2,NMC,2023-09-01,SolarEdge,active
BATT-000336,CUST-0010541,XFMR-001623,FDR-0006,SUB-002,33.487587,-112.073592,21.7,10.7,NMC,2024-07-01,SolarEdge,active
BATT-000337,CUST-0010557,XFMR-001626,FDR-0006,SUB-002,33.487079,-112.074019,16.8,5.6,LFP,2021-03-01,SolarEdge,active
BATT-000338,CUST-0010564,XFMR-001627,FDR-0006,SUB-002,33.487399,-112.073706,17.4,8.3,lithium-ion,2020-02-01,SunPower,active
BATT-000339,CUST-0010586,XFMR-001631,FDR-0006,SUB-002,33.486628,-112.073925,75.1,37.2,NMC,2022-01-01,Enphase,active
BATT-000340,CUST-0010620,XFMR-001636,FDR-0006,SUB-002,33.484946,-112.073942,16.5,7.8,NMC,2024-02-01,Enphase,active
BATT-000341,CUST-0010629,XFMR-001637,FDR-0006,SUB-002,33.485004,-112.073911,9.4,3.2,NMC,2021-12-01,BYD,active
BATT-000342,CUST-0010632,XFMR-001638,FDR-0006,SUB-002,33.484784,-112.074367,21.5,8.8,NMC,2022-07-01,Tesla,active
BATT-000343,CUST-0010651,XFMR-001640,FDR-0006,SUB-002,33.484092,-112.07352,10.6,4.1,LFP,2023-07-01,Tesla,inactive
BATT-000344,CUST-0010670,XFMR-001643,FDR-0006,SUB-002,33.484059,-112.074405,14.0,6.4,lithium-ion,2021-05-01,Enphase,active
BATT-000345,CUST-0010726,XFMR-001651,FDR-0006,SUB-002,33.481728,-112.074164,13.3,5.8,NMC,2023-07-01,SunPower,active
BATT-000346,CUST-0010730,XFMR-001651,FDR-0006,SUB-002,33.482205,-112.074188,416.5,151.4,LFP,2022-06-01,BYD,active
BATT-000347,CUST-0010744,XFMR-001654,FDR-0006,SUB-002,33.481319,-112.074071,10.2,3.5,NMC,2024-09-01,Tesla,active
BATT-000348,CUST-0010745,XFMR-001654,FDR-0006,SUB-002,33.481561,-112.074105,19.6,9.6,LFP,2022-04-01,BYD,active
BATT-000349,CUST-0010782,XFMR-001660,FDR-0006,SUB-002,33.479765,-112.074274,10.0,4.1,LFP,2023-09-01,SolarEdge,active
BATT-000350,CUST-0010853,XFMR-001671,FDR-0006,SUB-002,33.478004,-112.074204,55.4,18.5,lithium-ion,2021-03-01,SolarEdge,active
BATT-000351,CUST-0010862,XFMR-001671,FDR-0006,SUB-002,33.477804,-112.074047,18.2,8.9,lithium-ion,2020-07-01,Enphase,active
BATT-000352,CUST-0010866,XFMR-001672,FDR-0006,SUB-002,33.477775,-112.074251,13.1,5.9,LFP,2023-04-01,Tesla,active
BATT-000353,CUST-0010925,XFMR-001678,FDR-0006,SUB-002,33.476411,-112.073895,225.5,78.9,LFP,2023-09-01,Generac,active
BATT-000354,CUST-0010957,XFMR-001682,FDR-0006,SUB-002,33.475288,-112.07448,10.7,4.1,lithium-ion,2023-12-01,SolarEdge,active
BATT-000355,CUST-0011020,XFMR-001692,FDR-0006,SUB-002,33.473293,-112.073669,9.1,3.1,LFP,2022-12-01,BYD,active
BATT-000356,CUST-0011023,XFMR-001693,FDR-0006,SUB-002,33.473378,-112.073924,20.8,9.7,lithium-ion,2023-11-01,Tesla,active
BATT-000357,CUST-0011077,XFMR-001704,FDR-0006,SUB-002,33.470437,-112.074439,13.5,4.5,lithium-ion,2024-09-01,Generac,active
BATT-000358,CUST-0011090,XFMR-001707,FDR-0006,SUB-002,33.47016,-112.073695,298.7,137.9,NMC,2022-11-01,SunPower,active
BATT-000359,CUST-0011143,XFMR-001715,FDR-0006,SUB-002,33.468188,-112.074268,9.0,4.0,LFP,2023-06-01,Enphase,inactive
BATT-000360,CUST-0011212,XFMR-001726,FDR-0006,SUB-002,33.466217,-112.073838,19.4,6.1,lithium-ion,2021-09-01,Enphase,active
BATT-000361,CUST-0011231,XFMR-001729,FDR-0006,SUB-002,33.465626,-112.074266,15.7,4.8,LFP,2022-05-01,SolarEdge,active
BATT-000362,CUST-0011310,XFMR-001740,FDR-0006,SUB-002,33.462629,-112.074203,15.0,5.7,lithium-ion,2022-01-01,Tesla,inactive
BATT-000363,CUST-0011381,XFMR-001750,FDR-0006,SUB-002,33.460751,-112.074461,26.3,12.5,LFP,2024-07-01,Enphase,active
BATT-000364,CUST-0011425,XFMR-001756,FDR-0006,SUB-002,33.459548,-112.074146,10.9,4.9,LFP,2022-11-01,SolarEdge,active
BATT-000365,CUST-0011468,XFMR-001764,FDR-0006,SUB-002,33.457803,-112.073594,13.8,5.8,lithium-ion,2022-06-01,BYD,active
BATT-000366,CUST-0011571,XFMR-001778,FDR-0006,SUB-002,33.45522,-112.074129,15.8,5.3,lithium-ion,2023-09-01,BYD,active
BATT-000367,CUST-0011582,XFMR-001779,FDR-0006,SUB-002,33.454265,-112.073772,14.1,5.3,NMC,2021-08-01,Tesla,active
BATT-000368,CUST-0011610,XFMR-001782,FDR-0006,SUB-002,33.453791,-112.073556,20.7,8.7,LFP,2020-03-01,SunPower,active
BATT-000369,CUST-0011643,XFMR-001787,FDR-0006,SUB-002,33.452921,-112.07434,15.6,7.3,LFP,2020-10-01,SolarEdge,active
BATT-000370,CUST-0011652,XFMR-001789,FDR-0006,SUB-002,33.45287,-112.073825,12.5,4.7,lithium-ion,2024-06-01,Enphase,active
BATT-000371,CUST-0011753,XFMR-001803,FDR-0006,SUB-002,33.449692,-112.0742,19.9,7.3,LFP,2024-05-01,Tesla,active
BATT-000372,CUST-0011769,XFMR-001805,FDR-0006,SUB-002,33.449056,-112.073982,13.9,5.1,NMC,2023-01-01,SolarEdge,active
BATT-000373,CUST-0011788,XFMR-001809,FDR-0006,SUB-002,33.448443,-112.074072,21.8,10.4,lithium-ion,2020-10-01,Tesla,active
BATT-000374,CUST-0011824,XFMR-001816,FDR-0006,SUB-002,33.44678,-112.073913,447.5,120.0,LFP,2021-11-01,BYD,active
BATT-000375,CUST-0011899,XFMR-001826,FDR-0006,SUB-002,33.444517,-112.074441,9.6,4.5,LFP,2022-09-01,Generac,active
