node_id,node_type,substation_id,feeder_id,latitude,longitude,nominal_voltage_kv,equipment_class,rated_capacity,rated_capacity_units,phase,installation_year,status
XFMR-000069,transformer,SUB-001,FDR-0001,33.314279,-112.227776,12.47,distribution_transformer,50,kVA,AC,,active
XFMR-000070,transformer,SUB-001,FDR-0001,33.314682,-112.227337,12.47,distribution_transformer,50,kVA,ABC,,active
XFMR-000071,transformer,SUB-001,FDR-0001,33.314501,-112.22748,12.47,distribution_transformer,50,kVA,C,,active
XFMR-000072,transformer,SUB-001,FDR-0001,33.314875,-112.22707,12.47,distribution_transformer,75,kVA,BC,,active
XFMR-000073,transformer,SUB-001,FDR-0001,33.315247,-112.226662,12.47,distribution_transformer,50,kVA,AC,,active
XFMR-000074,transformer,SUB-001,FDR-0001,33.314893,-112.226978,12.47,distribution_transformer,37.5,kVA,ABC,,active
XFMR-000075,transformer,SUB-001,FDR-0001,33.315175,-112.226661,12.47,distribution_transformer,50,kVA,BC,,active
XFMR-000076,transformer,SUB-001,FDR-0001,33.31547,-112.226329,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000077,transformer,SUB-001,FDR-0001,33.31521,-112.226552,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000078,transformer,SUB-001,FDR-0001,33.315603,-112.226123,12.47,distribution_transformer,50,kVA,AC,,active
XFMR-000079,transformer,SUB-001,FDR-0001,33.315475,-112.226214,12.47,distribution_transformer,167,kVA,A,,active
XFMR-000080,transformer,SUB-001,FDR-0001,33.315854,-112.225798,12.47,distribution_transformer,500,kVA,AC,,active
XFMR-000081,transformer,SUB-001,FDR-0001,33.316242,-112.225374,12.47,distribution_transformer,500,kVA,A,,active
XFMR-000082,transformer,SUB-001,FDR-0001,33.316007,-112.225572,12.47,distribution_transformer,75,kVA,B,,active
XFMR-000083,transformer,SUB-001,FDR-0001,33.316028,-112.225515,12.47,distribution_transformer,500,kVA,C,,active
XFMR-000084,transformer,SUB-001,FDR-0001,33.316678,-112.224828,12.47,distribution_transformer,167,kVA,A,,active
XFMR-000085,transformer,SUB-001,FDR-0001,33.316239,-112.225231,12.47,distribution_transformer,75,kVA,B,,active
XFMR-000086,transformer,SUB-001,FDR-0001,33.316814,-112.224619,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-000087,transformer,SUB-001,FDR-0001,33.316957,-112.22444,12.47,distribution_transformer,333,kVA,A,,active
XFMR-000088,transformer,SUB-001,FDR-0001,33.317091,-112.224269,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-000089,transformer,SUB-001,FDR-0001,33.317214,-112.224109,12.47,distribution_transformer,333,kVA,C,,active
XFMR-000090,transformer,SUB-001,FDR-0001,33.317315,-112.223972,12.47,distribution_transformer,250,kVA,A,,active
XFMR-000091,transformer,SUB-001,FDR-0001,33.317307,-112.223944,12.47,distribution_transformer,15,kVA,AB,,active
XFMR-000092,transformer,SUB-001,FDR-0001,33.317673,-112.223541,12.47,distribution_transformer,500,kVA,BC,,active
XFMR-000093,transformer,SUB-001,FDR-0001,33.317293,-112.223884,12.47,distribution_transformer,167,kVA,ABC,,active
XFMR-000094,transformer,SUB-001,FDR-0001,33.317813,-112.223328,12.47,distribution_transformer,167,kVA,A,,active
XFMR-000095,transformer,SUB-001,FDR-0001,33.31759,-112.223514,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-000096,transformer,SUB-001,FDR-0001,33.317915,-112.223153,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000097,transformer,SUB-001,FDR-0001,33.318162,-112.222869,12.47,distribution_transformer,250,kVA,AC,,active
XFMR-000098,transformer,SUB-001,FDR-0001,33.318149,-112.222846,12.47,distribution_transformer,167,kVA,AB,,active
XFMR-000099,transformer,SUB-001,FDR-0001,33.318428,-112.22253,12.47,distribution_transformer,75,kVA,B,,active
XFMR-000100,transformer,SUB-001,FDR-0001,33.318214,-112.222707,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-000101,transformer,SUB-001,FDR-0001,33.318861,-112.222024,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000102,transformer,SUB-001,FDR-0001,33.31898,-112.221868,12.47,distribution_transformer,100,kVA,ABC,,active
XFMR-000103,transformer,SUB-001,FDR-0001,33.318607,-112.222205,12.47,distribution_transformer,250,kVA,B,,active
XFMR-000104,transformer,SUB-001,FDR-0001,33.318738,-112.222037,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000105,transformer,SUB-001,FDR-0001,33.31906,-112.221679,12.47,distribution_transformer,250,kVA,ABC,,active
XFMR-000106,transformer,SUB-001,FDR-0001,33.319091,-112.221611,12.47,distribution_transformer,25,kVA,C,,failed
XFMR-000107,transformer,SUB-001,FDR-0001,33.319582,-112.221084,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-000108,transformer,SUB-001,FDR-0001,33.319772,-112.220857,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-000109,transformer,SUB-001,FDR-0001,33.319412,-112.221181,12.47,distribution_transformer,50,kVA,AC,,active
XFMR-000110,transformer,SUB-001,FDR-0001,33.319478,-112.221078,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-000111,transformer,SUB-001,FDR-0001,33.319972,-112.220547,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-000112,transformer,SUB-001,FDR-0001,33.320011,-112.220471,12.47,distribution_transformer,75,kVA,AB,,active
XFMR-000113,transformer,SUB-001,FDR-0001,33.320125,-112.220322,12.47,distribution_transformer,500,kVA,C,,active
XFMR-000114,transformer,SUB-001,FDR-0001,33.319994,-112.220415,12.47,distribution_transformer,37.5,kVA,C,,active
XFMR-000115,transformer,SUB-001,FDR-0001,33.320162,-112.220211,12.47,distribution_transformer,167,kVA,AC,,active
XFMR-000116,transformer,SUB-001,FDR-0001,33.320641,-112.219695,12.47,distribution_transformer,250,kVA,BC,,active
XFMR-000117,transformer,SUB-001,FDR-0001,33.320373,-112.219927,12.47,distribution_transformer,10,kVA,AB,,active
XFMR-000118,transformer,SUB-001,FDR-0001,33.320719,-112.219544,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-000119,transformer,SUB-001,FDR-0001,33.3208,-112.219426,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000120,transformer,SUB-001,FDR-0001,33.32088,-112.21931,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000121,transformer,SUB-001,FDR-0001,33.320996,-112.219158,12.47,distribution_transformer,25,kVA,A,,active
XFMR-000122,transformer,SUB-001,FDR-0001,33.321458,-112.218659,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000123,transformer,SUB-001,FDR-0001,33.321239,-112.218841,12.47,distribution_transformer,333,kVA,B,,active
XFMR-000124,transformer,SUB-001,FDR-0001,33.321702,-112.218342,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000125,transformer,SUB-001,FDR-0001,33.321419,-112.218588,12.47,distribution_transformer,167,kVA,AC,,active
XFMR-000126,transformer,SUB-001,FDR-0001,33.321811,-112.218159,12.47,distribution_transformer,50,kVA,AB,,active
XFMR-000127,transformer,SUB-001,FDR-0001,33.321808,-112.218126,12.47,distribution_transformer,500,kVA,ABC,,active
XFMR-000128,transformer,SUB-001,FDR-0001,33.322042,-112.217855,12.47,distribution_transformer,250,kVA,ABC,,active
XFMR-000129,transformer,SUB-001,FDR-0001,33.322086,-112.217775,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-000130,transformer,SUB-001,FDR-0001,33.322562,-112.217263,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000131,transformer,SUB-001,FDR-0001,33.3223,-112.217488,12.47,distribution_transformer,167,kVA,AB,,active
XFMR-000132,transformer,SUB-001,FDR-0001,33.322512,-112.217239,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000133,transformer,SUB-001,FDR-0001,33.322607,-112.217108,12.47,distribution_transformer,250,kVA,AC,,active
XFMR-000134,transformer,SUB-001,FDR-0001,33.322932,-112.216747,12.47,distribution_transformer,333,kVA,ABC,,active
XFMR-000135,transformer,SUB-001,FDR-0001,33.322751,-112.216891,12.47,distribution_transformer,75,kVA,C,,active
XFMR-000136,transformer,SUB-001,FDR-0001,33.322846,-112.216759,12.47,distribution_transformer,250,kVA,AB,,active
XFMR-000137,transformer,SUB-001,FDR-0001,33.323492,-112.216076,12.47,distribution_transformer,500,kVA,BC,,active
XFMR-000138,transformer,SUB-001,FDR-0001,33.32327,-112.216262,12.47,distribution_transformer,75,kVA,C,,active
XFMR-000139,transformer,SUB-001,FDR-0001,33.323473,-112.216022,12.47,distribution_transformer,37.5,kVA,B,,active
XFMR-000140,transformer,SUB-001,FDR-0001,33.323371,-112.216088,12.47,distribution_transformer,250,kVA,ABC,,active
XFMR-000141,transformer,SUB-001,FDR-0001,33.32381,-112.215612,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000142,transformer,SUB-001,FDR-0001,33.324031,-112.215355,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-000143,transformer,SUB-001,FDR-0001,33.324129,-112.215221,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-000144,transformer,SUB-001,FDR-0001,33.324011,-112.215301,12.47,distribution_transformer,167,kVA,ABC,,active
XFMR-000145,transformer,SUB-001,FDR-0001,33.324545,-112.214731,12.47,distribution_transformer,167,kVA,ABC,,active
XFMR-000146,transformer,SUB-001,FDR-0001,33.324663,-112.214577,12.47,distribution_transformer,37.5,kVA,ABC,,active
XFMR-000147,transformer,SUB-001,FDR-0001,33.324737,-112.214467,12.47,distribution_transformer,250,kVA,A,,active
XFMR-000148,transformer,SUB-001,FDR-0001,33.324505,-112.214662,12.47,distribution_transformer,250,kVA,B,,active
XFMR-000149,transformer,SUB-001,FDR-0001,33.325001,-112.21413,12.47,distribution_transformer,10,kVA,AB,,active
XFMR-000150,transformer,SUB-001,FDR-0001,33.32483,-112.214263,12.47,distribution_transformer,15,kVA,C,,active
XFMR-000151,transformer,SUB-001,FDR-0001,33.325231,-112.213826,12.47,distribution_transformer,500,kVA,C,,active
XFMR-000152,transformer,SUB-001,FDR-0001,33.325354,-112.213666,12.47,distribution_transformer,25,kVA,ABC,,failed
XFMR-000153,transformer,SUB-001,FDR-0001,33.325033,-112.213951,12.47,distribution_transformer,50,kVA,B,,active
XFMR-000154,transformer,SUB-001,FDR-0001,33.325368,-112.21358,12.47,distribution_transformer,50,kVA,B,,active
XFMR-000155,transformer,SUB-001,FDR-0001,33.325626,-112.213285,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-000156,transformer,SUB-001,FDR-0001,33.325381,-112.213493,12.47,distribution_transformer,250,kVA,BC,,active
XFMR-000157,transformer,SUB-001,FDR-0001,33.325869,-112.212968,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-000158,transformer,SUB-001,FDR-0001,33.325943,-112.212858,12.47,distribution_transformer,75,kVA,A,,active
XFMR-000159,transformer,SUB-001,FDR-0001,33.32599,-112.212775,12.47,distribution_transformer,75,kVA,C,,active
XFMR-000160,transformer,SUB-001,FDR-0001,33.326326,-112.212402,12.47,distribution_transformer,500,kVA,A,,active
XFMR-000161,transformer,SUB-001,FDR-0001,33.326219,-112.212473,12.47,distribution_transformer,500,kVA,B,,active
XFMR-000162,transformer,SUB-001,FDR-0001,33.326631,-112.212024,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-000163,transformer,SUB-001,FDR-0001,33.326748,-112.211871,12.47,distribution_transformer,10,kVA,C,,active
XFMR-000164,transformer,SUB-001,FDR-0001,33.326728,-112.211854,12.47,distribution_transformer,50,kVA,A,,active
XFMR-000165,transformer,SUB-001,FDR-0001,33.326559,-112.211986,12.47,distribution_transformer,500,kVA,C,,active
XFMR-000166,transformer,SUB-001,FDR-0001,33.3269,-112.211609,12.47,distribution_transformer,167,kVA,AB,,active
XFMR-000167,transformer,SUB-001,FDR-0001,33.327009,-112.211463,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000168,transformer,SUB-001,FDR-0001,33.327514,-112.210921,12.47,distribution_transformer,25,kVA,BC,,active
XFMR-000169,transformer,SUB-001,FDR-0001,33.327442,-112.210956,12.47,distribution_transformer,50,kVA,AB,,active
XFMR-000170,transformer,SUB-001,FDR-0001,33.327443,-112.210919,12.47,distribution_transformer,75,kVA,BC,,active
XFMR-000171,transformer,SUB-001,FDR-0001,33.327872,-112.210453,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-000172,transformer,SUB-001,FDR-0001,33.32784,-112.210449,12.47,distribution_transformer,10,kVA,B,,active
XFMR-000173,transformer,SUB-001,FDR-0001,33.328028,-112.210224,12.47,distribution_transformer,75,kVA,C,,active
XFMR-000174,transformer,SUB-001,FDR-0001,33.328097,-112.210119,12.47,distribution_transformer,75,kVA,C,,active
XFMR-000175,transformer,SUB-001,FDR-0001,33.328039,-112.210141,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000176,transformer,SUB-001,FDR-0001,33.328059,-112.210084,12.47,distribution_transformer,250,kVA,AB,,active
XFMR-000177,transformer,SUB-001,FDR-0001,33.328205,-112.209901,12.47,distribution_transformer,333,kVA,C,,active
XFMR-000178,transformer,SUB-001,FDR-0001,33.32825,-112.20982,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-000179,transformer,SUB-001,FDR-0001,33.328926,-112.209107,12.47,distribution_transformer,500,kVA,C,,active
XFMR-000180,transformer,SUB-001,FDR-0001,33.328643,-112.209354,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-000181,transformer,SUB-001,FDR-0001,33.329183,-112.208777,12.47,distribution_transformer,25,kVA,B,,active
XFMR-000182,transformer,SUB-001,FDR-0001,33.328942,-112.208982,12.47,distribution_transformer,250,kVA,B,,active
XFMR-000183,transformer,SUB-001,FDR-0001,33.329279,-112.208608,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-000184,transformer,SUB-001,FDR-0001,33.329562,-112.208289,12.47,distribution_transformer,500,kVA,A,,active
XFMR-000185,transformer,SUB-001,FDR-0001,33.329184,-112.20863,12.47,distribution_transformer,250,kVA,AC,,active
XFMR-000186,transformer,SUB-001,FDR-0001,33.329757,-112.208021,12.47,distribution_transformer,15,kVA,BC,,active
XFMR-000187,transformer,SUB-001,FDR-0001,33.329925,-112.207816,12.47,distribution_transformer,37.5,kVA,C,,active
XFMR-000188,transformer,SUB-001,FDR-0001,33.330067,-112.207637,12.47,distribution_transformer,50,kVA,B,,active
XFMR-000189,transformer,SUB-001,FDR-0001,33.330007,-112.207661,12.47,distribution_transformer,333,kVA,BC,,active
XFMR-000190,transformer,SUB-001,FDR-0001,33.330292,-112.207339,12.47,distribution_transformer,75,kVA,ABC,,active
XFMR-000191,transformer,SUB-001,FDR-0001,33.330265,-112.20733,12.47,distribution_transformer,333,kVA,C,,active
XFMR-000192,transformer,SUB-001,FDR-0001,33.330027,-112.207531,12.47,distribution_transformer,500,kVA,BC,,active
XFMR-000193,transformer,SUB-001,FDR-0001,33.33062,-112.206901,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-000194,transformer,SUB-001,FDR-0001,33.330361,-112.207124,12.47,distribution_transformer,100,kVA,AB,,active
XFMR-000195,transformer,SUB-001,FDR-0001,33.330583,-112.206866,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000196,transformer,SUB-001,FDR-0001,33.330833,-112.206579,12.47,distribution_transformer,15,kVA,C,,active
XFMR-000197,transformer,SUB-001,FDR-0001,33.330801,-112.206574,12.47,distribution_transformer,15,kVA,A,,active
XFMR-000198,transformer,SUB-001,FDR-0001,33.331359,-112.20598,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-000199,transformer,SUB-001,FDR-0001,33.331368,-112.205934,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-000200,transformer,SUB-001,FDR-0001,33.331093,-112.206173,12.47,distribution_transformer,100,kVA,BC,,active
XFMR-000201,transformer,SUB-001,FDR-0001,33.331197,-112.206032,12.47,distribution_transformer,50,kVA,AB,,failed
XFMR-000202,transformer,SUB-001,FDR-0001,33.331361,-112.205831,12.47,distribution_transformer,25,kVA,C,,active
XFMR-000203,transformer,SUB-001,FDR-0001,33.331456,-112.2057,12.47,distribution_transformer,250,kVA,B,,active
XFMR-000204,transformer,SUB-001,FDR-0001,33.331857,-112.205263,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000205,transformer,SUB-001,FDR-0001,33.33216,-112.204923,12.47,distribution_transformer,75,kVA,BC,,active
XFMR-000206,transformer,SUB-001,FDR-0001,33.332053,-112.204994,12.47,distribution_transformer,10,kVA,A,,active
XFMR-000207,transformer,SUB-001,FDR-0001,33.332225,-112.204785,12.47,distribution_transformer,167,kVA,B,,active
XFMR-000208,transformer,SUB-001,FDR-0001,33.332305,-112.204668,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-000209,transformer,SUB-001,FDR-0001,33.332504,-112.204432,12.47,distribution_transformer,167,kVA,AC,,active
XFMR-000210,transformer,SUB-001,FDR-0001,33.332731,-112.204169,12.47,distribution_transformer,100,kVA,BC,,active
XFMR-000211,transformer,SUB-001,FDR-0001,33.332741,-112.204123,12.47,distribution_transformer,500,kVA,ABC,,active
XFMR-000212,transformer,SUB-001,FDR-0001,33.332899,-112.203928,12.47,distribution_transformer,333,kVA,ABC,,active
XFMR-000213,transformer,SUB-001,FDR-0001,33.333057,-112.203733,12.47,distribution_transformer,15,kVA,B,,active
XFMR-000214,transformer,SUB-001,FDR-0001,33.33309,-112.203664,12.47,distribution_transformer,37.5,kVA,AB,,active
XFMR-000215,transformer,SUB-001,FDR-0001,33.333096,-112.203622,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000216,transformer,SUB-001,FDR-0001,33.333204,-112.203477,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000217,transformer,SUB-001,FDR-0001,33.333711,-112.202933,12.47,distribution_transformer,50,kVA,BC,,active
XFMR-000218,transformer,SUB-001,FDR-0001,33.333537,-112.203071,12.47,distribution_transformer,50,kVA,ABC,,active
XFMR-000219,transformer,SUB-001,FDR-0001,33.333677,-112.202894,12.47,distribution_transformer,75,kVA,BC,,active
XFMR-000220,transformer,SUB-001,FDR-0001,33.333941,-112.202593,12.47,distribution_transformer,100,kVA,ABC,,active
XFMR-000221,transformer,SUB-001,FDR-0001,33.334317,-112.202181,12.47,distribution_transformer,15,kVA,C,,active
XFMR-000222,transformer,SUB-001,FDR-0001,33.334001,-112.20246,12.47,distribution_transformer,250,kVA,C,,active
XFMR-000223,transformer,SUB-001,FDR-0001,33.334354,-112.202071,12.47,distribution_transformer,37.5,kVA,A,,active
XFMR-000224,transformer,SUB-001,FDR-0001,33.334378,-112.20201,12.47,distribution_transformer,167,kVA,A,,active
XFMR-000225,transformer,SUB-001,FDR-0001,33.334354,-112.201998,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-000226,transformer,SUB-001,FDR-0001,33.33456,-112.201755,12.47,distribution_transformer,50,kVA,AC,,active
XFMR-000227,transformer,SUB-001,FDR-0001,33.334838,-112.201441,12.47,distribution_transformer,10,kVA,B,,active
XFMR-000228,transformer,SUB-001,FDR-0001,33.334884,-112.201358,12.47,distribution_transformer,167,kVA,B,,active
XFMR-000229,transformer,SUB-001,FDR-0001,33.335136,-112.201069,12.47,distribution_transformer,75,kVA,C,,active
XFMR-000230,transformer,SUB-001,FDR-0001,33.335437,-112.200732,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-000231,transformer,SUB-001,FDR-0001,33.335231,-112.200902,12.47,distribution_transformer,167,kVA,AC,,active
XFMR-000232,transformer,SUB-001,FDR-0001,33.335635,-112.20046,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-000233,transformer,SUB-001,FDR-0001,33.335828,-112.200231,12.47,distribution_transformer,100,kVA,BC,,active
XFMR-000234,transformer,SUB-001,FDR-0001,33.335529,-112.200493,12.47,distribution_transformer,25,kVA,AB,,active
XFMR-000235,transformer,SUB-001,FDR-0001,33.335689,-112.200297,12.47,distribution_transformer,50,kVA,C,,active
XFMR-000236,transformer,SUB-001,FDR-0001,33.335833,-112.200116,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-000237,transformer,SUB-001,FDR-0001,33.335989,-112.199924,12.47,distribution_transformer,100,kVA,AC,,active
XFMR-000238,transformer,SUB-001,FDR-0001,33.336498,-112.199378,12.47,distribution_transformer,75,kVA,BC,,active
XFMR-000239,transformer,SUB-001,FDR-0001,33.336336,-112.199504,12.47,distribution_transformer,333,kVA,C,,active
XFMR-000240,transformer,SUB-001,FDR-0001,33.336646,-112.199158,12.47,distribution_transformer,500,kVA,ABC,,active
XFMR-000241,transformer,SUB-001,FDR-0001,33.336844,-112.198923,12.47,distribution_transformer,15,kVA,BC,,active
XFMR-000242,transformer,SUB-001,FDR-0001,33.336999,-112.198731,12.47,distribution_transformer,15,kVA,A,,active
XFMR-000243,transformer,SUB-001,FDR-0001,33.336775,-112.198919,12.47,distribution_transformer,250,kVA,AB,,active
XFMR-000244,transformer,SUB-001,FDR-0001,33.337,-112.198657,12.47,distribution_transformer,250,kVA,AB,,active
XFMR-000245,transformer,SUB-001,FDR-0001,33.33711,-112.198511,12.47,distribution_transformer,10,kVA,BC,,active
XFMR-000246,transformer,SUB-001,FDR-0001,33.337202,-112.198382,12.47,distribution_transformer,10,kVA,AC,,active
XFMR-000247,transformer,SUB-001,FDR-0001,33.3373,-112.198248,12.47,distribution_transformer,15,kVA,BC,,active
XFMR-000248,transformer,SUB-001,FDR-0001,33.337467,-112.198044,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-000249,transformer,SUB-001,FDR-0001,33.337901,-112.197573,12.47,distribution_transformer,100,kVA,AB,,active
XFMR-000250,transformer,SUB-001,FDR-0001,33.337559,-112.197878,12.47,distribution_transformer,75,kVA,A,,active
XFMR-000251,transformer,SUB-001,FDR-0001,33.338045,-112.197356,12.47,distribution_transformer,37.5,kVA,ABC,,active
XFMR-000252,transformer,SUB-001,FDR-0001,33.338169,-112.197196,12.47,distribution_transformer,100,kVA,BC,,active
XFMR-000253,transformer,SUB-001,FDR-0001,33.337959,-112.197369,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-000254,transformer,SUB-001,FDR-0001,33.338454,-112.196837,12.47,distribution_transformer,10,kVA,B,,active
XFMR-000255,transformer,SUB-001,FDR-0001,33.338391,-112.196864,12.47,distribution_transformer,500,kVA,AC,,active
XFMR-000256,transformer,SUB-001,FDR-0001,33.338516,-112.196703,12.47,distribution_transformer,250,kVA,B,,active
XFMR-000257,transformer,SUB-001,FDR-0001,33.338522,-112.19666,12.47,distribution_transformer,333,kVA,C,,active
XFMR-000258,transformer,SUB-001,FDR-0001,33.339101,-112.196044,12.47,distribution_transformer,250,kVA,B,,active
XFMR-000259,transformer,SUB-001,FDR-0001,33.339208,-112.195901,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-000260,transformer,SUB-001,FDR-0001,33.338974,-112.196098,12.47,distribution_transformer,500,kVA,AC,,active
XFMR-000261,transformer,SUB-001,FDR-0001,33.339141,-112.195894,12.47,distribution_transformer,50,kVA,AB,,active
