charger_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,charger_type,power_kw,connector,install_date,network,status
EV-000188,CUST-0002499,XFMR-000386,FDR-0002,SUB-001,33.535248,-112.143231,Level 1,1.4,NEMA 5-15,2023-05-01,Electrify America,active
EV-000189,CUST-0002523,XFMR-000391,FDR-0002,SUB-001,33.536617,-112.143378,Level 1,1.4,NEMA 5-15,2019-11-01,private,active
EV-000190,CUST-0002531,XFMR-000391,FDR-0002,SUB-001,33.536535,-112.143298,Level 1,1.4,NEMA 5-15,2020-10-01,EVgo,active
EV-000191,CUST-0002547,XFMR-000393,FDR-0002,SUB-001,33.53725,-112.143664,Level 1,1.4,NEMA 5-15,2024-01-01,Blink,active
EV-000192,CUST-0002566,XFMR-000396,FDR-0002,SUB-001,33.538194,-112.143708,Level 2,11.5,J1772,2021-12-01,Tesla,active
EV-000193,CUST-0002572,XFMR-000398,FDR-0002,SUB-001,33.538821,-112.143222,DCFC,350,CCS,2023-01-01,EVgo,active
EV-000194,CUST-0002584,XFMR-000400,FDR-0002,SUB-001,33.539144,-112.143664,Level 2,19.2,J1772,2021-01-01,EVgo,active
EV-000195,CUST-0002591,XFMR-000401,FDR-0002,SUB-001,33.539507,-112.143748,Level 2,7.7,J1772,2020-08-01,Blink,active
EV-000196,CUST-0002596,XFMR-000401,FDR-0002,SUB-001,33.539626,-112.143783,DCFC,150,CCS,2019-08-01,Blink,active
EV-000197,CUST-0002604,XFMR-000402,FDR-0002,SUB-001,33.540092,-112.143288,Level 2,19.2,J1772,2020-01-01,Electrify America,active
EV-000198,CUST-0002633,XFMR-000409,FDR-0002,SUB-001,33.542216,-112.143401,Level 2,7.7,J1772,2024-06-01,EVgo,active
EV-000199,CUST-0002653,XFMR-000411,FDR-0002,SUB-001,33.543096,-112.142972,Level 1,1.4,NEMA 5-15,2019-02-01,private,active
EV-000200,CUST-0002662,XFMR-000412,FDR-0002,SUB-001,33.543381,-112.14322,Level 1,1.4,NEMA 5-15,2019-02-01,Blink,active
EV-000201,CUST-0002677,XFMR-000415,FDR-0002,SUB-001,33.543784,-112.1437,Level 1,1.4,NEMA 5-15,2020-11-01,Electrify America,active
EV-000202,CUST-0002687,XFMR-000417,FDR-0002,SUB-001,33.544676,-112.143802,Level 1,1.4,NEMA 5-15,2022-06-01,Blink,active
EV-000203,CUST-0002693,XFMR-000419,FDR-0002,SUB-001,33.545526,-112.143069,DCFC,50,CCS,2023-07-01,ChargePoint,active
EV-000204,CUST-0002729,XFMR-000423,FDR-0002,SUB-001,33.546347,-112.143521,Level 2,11.5,J1772,2022-10-01,Blink,active
EV-000205,CUST-0002732,XFMR-000424,FDR-0002,SUB-001,33.547069,-112.143579,Level 2,11.5,J1772,2022-09-01,private,active
EV-000206,CUST-0002738,XFMR-000424,FDR-0002,SUB-001,33.54713,-112.143098,Level 2,19.2,J1772,2019-05-01,private,active
EV-000207,CUST-0002740,XFMR-000424,FDR-0002,SUB-001,33.546587,-112.143706,Level 2,11.5,J1772,2023-08-01,Electrify America,active
EV-000208,CUST-0002761,XFMR-000428,FDR-0002,SUB-001,33.548395,-112.143271,DCFC,150,CCS,2024-04-01,Blink,active
EV-000209,CUST-0002789,XFMR-000432,FDR-0002,SUB-001,33.549608,-112.14318,Level 2,11.5,J1772,2022-05-01,ChargePoint,active
EV-000210,CUST-0002792,XFMR-000432,FDR-0002,SUB-001,33.548966,-112.143778,Level 2,19.2,J1772,2024-01-01,ChargePoint,active
EV-000211,CUST-0002815,XFMR-000436,FDR-0002,SUB-001,33.550897,-112.143972,Level 2,19.2,J1772,2020-06-01,ChargePoint,active
EV-000212,CUST-0002839,XFMR-000438,FDR-0002,SUB-001,33.550768,-112.143358,Level 1,1.4,NEMA 5-15,2023-11-01,ChargePoint,active
EV-000213,CUST-0002842,XFMR-000438,FDR-0002,SUB-001,33.551101,-112.143963,DCFC,350,CCS,2023-08-01,private,active
EV-000214,CUST-0002888,XFMR-000446,FDR-0002,SUB-001,33.553744,-112.143893,Level 2,11.5,J1772,2022-09-01,Tesla,active
EV-000215,CUST-0002891,XFMR-000446,FDR-0002,SUB-001,33.553687,-112.143287,Level 1,1.4,NEMA 5-15,2021-03-01,Blink,active
EV-000216,CUST-0002906,XFMR-000448,FDR-0002,SUB-001,33.55433,-112.14318,Level 2,19.2,J1772,2022-08-01,EVgo,active
EV-000217,CUST-0002922,XFMR-000450,FDR-0002,SUB-001,33.555196,-112.143144,Level 2,11.5,J1772,2022-11-01,Tesla,active
EV-000218,CUST-0002933,XFMR-000452,FDR-0002,SUB-001,33.555215,-112.143698,Level 2,7.7,J1772,2020-05-01,Blink,active
EV-000219,CUST-0002950,XFMR-000455,FDR-0002,SUB-001,33.556861,-112.143601,Level 1,1.4,NEMA 5-15,2020-04-01,private,active
EV-000220,CUST-0002964,XFMR-000457,FDR-0002,SUB-001,33.556857,-112.143908,Level 1,1.4,NEMA 5-15,2022-12-01,Tesla,active
EV-000221,CUST-0002987,XFMR-000463,FDR-0002,SUB-001,33.559312,-112.143312,Level 2,19.2,J1772,2019-08-01,Electrify America,active
EV-000222,CUST-0002991,XFMR-000463,FDR-0002,SUB-001,33.559062,-112.143347,Level 2,19.2,J1772,2020-05-01,private,active
EV-000223,CUST-0002996,XFMR-000466,FDR-0002,SUB-001,33.559454,-112.143151,Level 2,11.5,J1772,2020-10-01,Tesla,active
EV-000224,CUST-0002997,XFMR-000466,FDR-0002,SUB-001,33.56027,-112.143278,Level 2,19.2,J1772,2023-09-01,Blink,active
EV-000225,CUST-0003000,XFMR-000466,FDR-0002,SUB-001,33.560168,-112.143659,Level 1,1.4,NEMA 5-15,2020-05-01,ChargePoint,active
EV-000226,CUST-0003006,XFMR-000467,FDR-0002,SUB-001,33.560086,-112.14391,Level 2,7.7,J1772,2023-11-01,private,active
EV-000227,CUST-0003011,XFMR-000467,FDR-0002,SUB-001,33.560394,-112.143775,DCFC,50,CCS,2021-06-01,ChargePoint,active
EV-000228,CUST-0003053,XFMR-000471,FDR-0002,SUB-001,33.561357,-112.143418,Level 2,7.7,J1772,2022-07-01,ChargePoint,active
EV-000229,CUST-0003063,XFMR-000473,FDR-0002,SUB-001,33.562494,-112.143924,Level 2,7.7,J1772,2024-10-01,Electrify America,active
EV-000230,CUST-0003082,XFMR-000475,FDR-0002,SUB-001,33.562849,-112.14327,Level 2,19.2,J1772,2023-10-01,private,active
EV-000231,CUST-0003083,XFMR-000475,FDR-0002,SUB-001,33.562841,-112.14335,Level 1,1.4,NEMA 5-15,2024-03-01,ChargePoint,active
EV-000232,CUST-0003084,XFMR-000476,FDR-0002,SUB-001,33.562806,-112.14321,Level 2,7.7,J1772,2024-01-01,Electrify America,active
EV-000233,CUST-0003089,XFMR-000476,FDR-0002,SUB-001,33.56291,-112.143423,Level 1,1.4,NEMA 5-15,2022-08-01,private,active
EV-000234,CUST-0003097,XFMR-000477,FDR-0002,SUB-001,33.563617,-112.143863,Level 2,7.7,J1772,2019-06-01,private,active
EV-000235,CUST-0003117,XFMR-000480,FDR-0002,SUB-001,33.564488,-112.143805,Level 2,11.5,J1772,2020-02-01,Blink,active
EV-000236,CUST-0003118,XFMR-000480,FDR-0002,SUB-001,33.564462,-112.143355,Level 1,1.4,NEMA 5-15,2020-08-01,private,active
EV-000237,CUST-0003122,XFMR-000480,FDR-0002,SUB-001,33.564141,-112.143942,Level 2,11.5,J1772,2024-03-01,ChargePoint,active
EV-000238,CUST-0003125,XFMR-000481,FDR-0002,SUB-001,33.564259,-112.143592,Level 1,1.4,NEMA 5-15,2019-12-01,Electrify America,active
EV-000239,CUST-0003128,XFMR-000481,FDR-0002,SUB-001,33.564862,-112.143131,Level 1,1.4,NEMA 5-15,2021-08-01,Tesla,active
EV-000240,CUST-0003150,XFMR-000484,FDR-0002,SUB-001,33.565731,-112.143743,DCFC,50,CCS,2021-02-01,ChargePoint,active
EV-000241,CUST-0003155,XFMR-000484,FDR-0002,SUB-001,33.565432,-112.143007,Level 2,19.2,J1772,2021-01-01,Blink,offline
EV-000242,CUST-0003166,XFMR-000485,FDR-0002,SUB-001,33.565371,-112.143783,Level 2,19.2,J1772,2022-05-01,EVgo,active
EV-000243,CUST-0003195,XFMR-000488,FDR-0002,SUB-001,33.56708,-112.143751,Level 2,19.2,J1772,2022-09-01,EVgo,active
EV-000244,CUST-0003201,XFMR-000488,FDR-0002,SUB-001,33.566395,-112.143922,Level 2,11.5,J1772,2019-04-01,Tesla,active
EV-000245,CUST-0003230,XFMR-000493,FDR-0002,SUB-001,33.56808,-112.143636,Level 2,11.5,J1772,2020-08-01,Tesla,active
EV-000246,CUST-0003239,XFMR-000494,FDR-0002,SUB-001,33.568539,-112.143268,Level 1,1.4,NEMA 5-15,2022-06-01,Tesla,active
EV-000247,CUST-0003248,XFMR-000496,FDR-0002,SUB-001,33.569298,-112.143624,DCFC,150,CCS,2021-11-01,Blink,active
EV-000248,CUST-0003250,XFMR-000497,FDR-0002,SUB-001,33.56953,-112.143259,Level 2,7.7,J1772,2022-08-01,Tesla,active
EV-000249,CUST-0003253,XFMR-000497,FDR-0002,SUB-001,33.569482,-112.143746,Level 1,1.4,NEMA 5-15,2019-08-01,Blink,active
EV-000250,CUST-0003287,XFMR-000501,FDR-0002,SUB-001,33.570672,-112.143172,Level 2,19.2,J1772,2023-10-01,Tesla,active
EV-000251,CUST-0003297,XFMR-000502,FDR-0002,SUB-001,33.570972,-112.143862,Level 1,1.4,NEMA 5-15,2019-07-01,ChargePoint,active
EV-000252,CUST-0003299,XFMR-000503,FDR-0002,SUB-001,33.571455,-112.142977,Level 2,19.2,J1772,2024-11-01,Blink,active
EV-000253,CUST-0003310,XFMR-000505,FDR-0002,SUB-001,33.572021,-112.14387,Level 2,19.2,J1772,2023-06-01,private,active
EV-000254,CUST-0003325,XFMR-000506,FDR-0002,SUB-001,33.572729,-112.143724,Level 2,19.2,J1772,2019-07-01,ChargePoint,active
EV-000255,CUST-0003342,XFMR-000511,FDR-0002,SUB-001,33.574214,-112.14321,Level 1,1.4,NEMA 5-15,2019-04-01,Tesla,active
EV-000256,CUST-0003353,XFMR-000513,FDR-0002,SUB-001,33.574846,-112.143801,Level 1,1.4,NEMA 5-15,2024-12-01,Electrify America,active
EV-000257,CUST-0003362,XFMR-000514,FDR-0002,SUB-001,33.575032,-112.143265,DCFC,50,CCS,2022-02-01,ChargePoint,active
EV-000258,CUST-0003364,XFMR-000515,FDR-0002,SUB-001,33.574789,-112.143468,Level 2,7.7,J1772,2023-01-01,Blink,active
EV-000259,CUST-0003370,XFMR-000516,FDR-0002,SUB-001,33.575359,-112.143738,Level 2,19.2,J1772,2020-09-01,private,active
EV-000260,CUST-0003383,XFMR-000518,FDR-0002,SUB-001,33.575987,-112.14379,Level 2,19.2,J1772,2021-12-01,Blink,active
EV-000261,CUST-0003390,XFMR-000519,FDR-0002,SUB-001,33.576563,-112.143839,Level 2,11.5,J1772,2019-07-01,Blink,active
EV-000262,CUST-0003418,XFMR-000524,FDR-0003,SUB-001,33.527507,-112.143233,Level 2,11.5,J1772,2023-02-01,Electrify America,active
EV-000263,CUST-0003424,XFMR-000525,FDR-0003,SUB-001,33.526989,-112.143193,Level 2,11.5,J1772,2023-09-01,Electrify America,active
EV-000264,CUST-0003450,XFMR-000528,FDR-0003,SUB-001,33.52617,-112.143049,Level 2,7.7,J1772,2024-12-01,Blink,active
EV-000265,CUST-0003452,XFMR-000528,FDR-0003,SUB-001,33.525936,-112.143709,Level 1,1.4,NEMA 5-15,2023-01-01,Tesla,active
EV-000266,CUST-0003454,XFMR-000528,FDR-0003,SUB-001,33.525952,-112.143153,Level 2,11.5,J1772,2022-02-01,Electrify America,active
EV-000267,CUST-0003458,XFMR-000529,FDR-0003,SUB-001,33.525561,-112.143904,DCFC,350,CCS,2024-07-01,ChargePoint,active
EV-000268,CUST-0003470,XFMR-000530,FDR-0003,SUB-001,33.525156,-112.143742,Level 2,19.2,J1772,2020-06-01,Blink,active
EV-000269,CUST-0003478,XFMR-000531,FDR-0003,SUB-001,33.525177,-112.143871,Level 1,1.4,NEMA 5-15,2021-04-01,ChargePoint,active
EV-000270,CUST-0003526,XFMR-000538,FDR-0003,SUB-001,33.522932,-112.143775,Level 2,11.5,J1772,2021-01-01,Electrify America,active
EV-000271,CUST-0003556,XFMR-000543,FDR-0003,SUB-001,33.520839,-112.143899,Level 2,7.7,J1772,2020-08-01,ChargePoint,active
EV-000272,CUST-0003561,XFMR-000544,FDR-0003,SUB-001,33.520876,-112.143729,Level 2,7.7,J1772,2023-07-01,Blink,active
EV-000273,CUST-0003581,XFMR-000547,FDR-0003,SUB-001,33.520095,-112.143806,Level 2,19.2,J1772,2019-04-01,Tesla,active
EV-000274,CUST-0003585,XFMR-000548,FDR-0003,SUB-001,33.519662,-112.143681,Level 2,11.5,J1772,2024-01-01,Electrify America,active
EV-000275,CUST-0003597,XFMR-000549,FDR-0003,SUB-001,33.519082,-112.143122,Level 1,1.4,NEMA 5-15,2023-09-01,Blink,active
EV-000276,CUST-0003612,XFMR-000552,FDR-0003,SUB-001,33.518049,-112.14305,Level 2,19.2,J1772,2019-10-01,Electrify America,active
EV-000277,CUST-0003620,XFMR-000553,FDR-0003,SUB-001,33.518028,-112.14389,Level 2,7.7,J1772,2023-07-01,Blink,active
EV-000278,CUST-0003627,XFMR-000554,FDR-0003,SUB-001,33.517174,-112.143739,Level 2,7.7,J1772,2020-03-01,private,active
EV-000279,CUST-0003641,XFMR-000557,FDR-0003,SUB-001,33.516047,-112.143417,Level 2,11.5,J1772,2022-03-01,ChargePoint,active
EV-000280,CUST-0003648,XFMR-000559,FDR-0003,SUB-001,33.516078,-112.143346,Level 2,11.5,J1772,2021-08-01,EVgo,active
EV-000281,CUST-0003655,XFMR-000559,FDR-0003,SUB-001,33.515605,-112.143338,Level 2,7.7,J1772,2022-03-01,EVgo,active
EV-000282,CUST-0003656,XFMR-000559,FDR-0003,SUB-001,33.515758,-112.143827,Level 2,19.2,J1772,2022-02-01,Blink,active
EV-000283,CUST-0003662,XFMR-000560,FDR-0003,SUB-001,33.515223,-112.143868,Level 2,7.7,J1772,2020-02-01,EVgo,active
EV-000284,CUST-0003664,XFMR-000560,FDR-0003,SUB-001,33.515466,-112.143825,Level 2,11.5,J1772,2022-09-01,Electrify America,active
EV-000285,CUST-0003668,XFMR-000560,FDR-0003,SUB-001,33.515552,-112.143297,Level 1,1.4,NEMA 5-15,2020-07-01,ChargePoint,active
EV-000286,CUST-0003681,XFMR-000563,FDR-0003,SUB-001,33.514673,-112.143548,Level 1,1.4,NEMA 5-15,2021-06-01,Blink,active
EV-000287,CUST-0003684,XFMR-000563,FDR-0003,SUB-001,33.51468,-112.142961,Level 2,7.7,J1772,2020-05-01,Electrify America,active
EV-000288,CUST-0003685,XFMR-000563,FDR-0003,SUB-001,33.514468,-112.143032,Level 1,1.4,NEMA 5-15,2023-10-01,EVgo,active
EV-000289,CUST-0003698,XFMR-000565,FDR-0003,SUB-001,33.514014,-112.143714,Level 2,7.7,J1772,2021-11-01,Electrify America,active
EV-000290,CUST-0003706,XFMR-000566,FDR-0003,SUB-001,33.5135,-112.143899,Level 2,11.5,J1772,2020-06-01,ChargePoint,active
EV-000291,CUST-0003749,XFMR-000573,FDR-0003,SUB-001,33.511227,-112.143248,Level 1,1.4,NEMA 5-15,2020-11-01,ChargePoint,active
EV-000292,CUST-0003755,XFMR-000573,FDR-0003,SUB-001,33.5116,-112.14377,Level 2,11.5,J1772,2024-08-01,Tesla,active
EV-000293,CUST-0003776,XFMR-000577,FDR-0003,SUB-001,33.510003,-112.143808,Level 1,1.4,NEMA 5-15,2023-03-01,ChargePoint,active
EV-000294,CUST-0003792,XFMR-000581,FDR-0003,SUB-001,33.508472,-112.14362,Level 2,19.2,J1772,2022-11-01,Blink,active
EV-000295,CUST-0003815,XFMR-000584,FDR-0003,SUB-001,33.508083,-112.143042,Level 1,1.4,NEMA 5-15,2021-04-01,Electrify America,active
EV-000296,CUST-0003848,XFMR-000591,FDR-0003,SUB-001,33.505873,-112.143945,Level 2,19.2,J1772,2021-10-01,Electrify America,active
EV-000297,CUST-0003859,XFMR-000593,FDR-0003,SUB-001,33.50474,-112.14395,Level 2,7.7,J1772,2019-08-01,Electrify America,active
EV-000298,CUST-0003875,XFMR-000595,FDR-0003,SUB-001,33.504146,-112.1431,Level 2,19.2,J1772,2021-07-01,EVgo,active
EV-000299,CUST-0003886,XFMR-000597,FDR-0003,SUB-001,33.503459,-112.143473,Level 2,7.7,J1772,2023-04-01,Electrify America,active
EV-000300,CUST-0003894,XFMR-000598,FDR-0003,SUB-001,33.503605,-112.142978,Level 2,19.2,J1772,2022-09-01,Tesla,active
EV-000301,CUST-0003903,XFMR-000600,FDR-0003,SUB-001,33.502337,-112.143737,Level 2,19.2,J1772,2020-03-01,EVgo,active
EV-000302,CUST-0003904,XFMR-000600,FDR-0003,SUB-001,33.502277,-112.143798,Level 2,19.2,J1772,2020-06-01,Tesla,active
EV-000303,CUST-0003930,XFMR-000603,FDR-0003,SUB-001,33.501883,-112.143453,Level 2,11.5,J1772,2019-09-01,ChargePoint,active
EV-000304,CUST-0003960,XFMR-000607,FDR-0003,SUB-001,33.500643,-112.143185,Level 2,7.7,J1772,2020-10-01,Tesla,active
EV-000305,CUST-0003971,XFMR-000608,FDR-0003,SUB-001,33.500356,-112.143349,Level 2,7.7,J1772,2024-11-01,Tesla,active
EV-000306,CUST-0004003,XFMR-000615,FDR-0003,SUB-001,33.497593,-112.143849,Level 2,19.2,J1772,2021-05-01,Tesla,active
EV-000307,CUST-0004007,XFMR-000615,FDR-0003,SUB-001,33.497718,-112.143844,Level 1,1.4,NEMA 5-15,2024-12-01,ChargePoint,active
EV-000308,CUST-0004013,XFMR-000616,FDR-0003,SUB-001,33.497084,-112.143675,Level 2,7.7,J1772,2020-03-01,private,active
EV-000309,CUST-0004035,XFMR-000620,FDR-0003,SUB-001,33.496474,-112.143154,Level 2,11.5,J1772,2019-01-01,Tesla,active
EV-000310,CUST-0004058,XFMR-000624,FDR-0003,SUB-001,33.4947,-112.143321,Level 2,19.2,J1772,2023-03-01,ChargePoint,active
EV-000311,CUST-0004060,XFMR-000624,FDR-0003,SUB-001,33.494466,-112.143225,Level 2,11.5,J1772,2021-10-01,Electrify America,active
EV-000312,CUST-0004061,XFMR-000624,FDR-0003,SUB-001,33.494551,-112.14393,Level 2,19.2,J1772,2022-01-01,Electrify America,active
EV-000313,CUST-0004122,XFMR-000633,FDR-0003,SUB-001,33.492034,-112.143714,Level 1,1.4,NEMA 5-15,2021-09-01,ChargePoint,active
EV-000314,CUST-0004142,XFMR-000636,FDR-0003,SUB-001,33.491165,-112.143917,Level 2,11.5,J1772,2024-10-01,Tesla,active
EV-000315,CUST-0004146,XFMR-000637,FDR-0003,SUB-001,33.490951,-112.143014,Level 2,19.2,J1772,2021-07-01,ChargePoint,active
EV-000316,CUST-0004147,XFMR-000637,FDR-0003,SUB-001,33.490241,-112.143716,Level 2,7.7,J1772,2020-06-01,EVgo,offline
EV-000317,CUST-0004156,XFMR-000638,FDR-0003,SUB-001,33.490046,-112.143649,Level 2,7.7,J1772,2024-07-01,ChargePoint,active
EV-000318,CUST-0004168,XFMR-000639,FDR-0003,SUB-001,33.489975,-112.143878,DCFC,50,CCS,2024-04-01,ChargePoint,active
EV-000319,CUST-0004176,XFMR-000639,FDR-0003,SUB-001,33.49033,-112.143346,Level 2,7.7,J1772,2024-06-01,Blink,active
EV-000320,CUST-0004180,XFMR-000640,FDR-0003,SUB-001,33.490035,-112.143605,Level 1,1.4,NEMA 5-15,2021-10-01,Tesla,active
EV-000321,CUST-0004197,XFMR-000643,FDR-0003,SUB-001,33.488492,-112.143737,DCFC,150,CCS,2021-10-01,EVgo,active
EV-000322,CUST-0004202,XFMR-000643,FDR-0003,SUB-001,33.488755,-112.143437,Level 2,7.7,J1772,2022-06-01,ChargePoint,active
EV-000323,CUST-0004203,XFMR-000643,FDR-0003,SUB-001,33.488527,-112.143282,Level 2,11.5,J1772,2019-10-01,EVgo,active
EV-000324,CUST-0004215,XFMR-000644,FDR-0003,SUB-001,33.488247,-112.143303,Level 2,19.2,J1772,2020-07-01,Tesla,active
EV-000325,CUST-0004224,XFMR-000645,FDR-0003,SUB-001,33.488021,-112.143674,Level 2,19.2,J1772,2023-01-01,private,active
EV-000326,CUST-0004226,XFMR-000645,FDR-0003,SUB-001,33.487962,-112.143781,Level 2,19.2,J1772,2020-07-01,private,active
EV-000327,CUST-0004234,XFMR-000646,FDR-0003,SUB-001,33.48798,-112.143378,Level 2,11.5,J1772,2019-07-01,EVgo,active
EV-000328,CUST-0004239,XFMR-000647,FDR-0003,SUB-001,33.487412,-112.143789,Level 2,11.5,J1772,2022-09-01,EVgo,active
EV-000329,CUST-0004245,XFMR-000647,FDR-0003,SUB-001,33.487447,-112.14387,Level 2,19.2,J1772,2020-06-01,ChargePoint,active
EV-000330,CUST-0004247,XFMR-000648,FDR-0003,SUB-001,33.486825,-112.143109,Level 2,19.2,J1772,2020-07-01,private,active
EV-000331,CUST-0004256,XFMR-000648,FDR-0003,SUB-001,33.487472,-112.14299,Level 2,11.5,J1772,2022-11-01,ChargePoint,active
EV-000332,CUST-0004279,XFMR-000651,FDR-0003,SUB-001,33.486215,-112.143952,Level 1,1.4,NEMA 5-15,2019-09-01,private,active
EV-000333,CUST-0004283,XFMR-000651,FDR-0003,SUB-001,33.486225,-112.143394,Level 2,19.2,J1772,2019-10-01,ChargePoint,active
EV-000334,CUST-0004295,XFMR-000654,FDR-0003,SUB-001,33.484818,-112.143423,Level 1,1.4,NEMA 5-15,2020-06-01,private,active
EV-000335,CUST-0004313,XFMR-000655,FDR-0003,SUB-001,33.484621,-112.143348,Level 2,11.5,J1772,2019-12-01,Electrify America,active
EV-000336,CUST-0004334,XFMR-000657,FDR-0003,SUB-001,33.48377,-112.143401,DCFC,150,CCS,2024-05-01,Tesla,active
EV-000337,CUST-0004335,XFMR-000657,FDR-0003,SUB-001,33.484339,-112.143199,Level 2,19.2,J1772,2024-07-01,EVgo,active
EV-000338,CUST-0004361,XFMR-000662,FDR-0003,SUB-001,33.482182,-112.143509,Level 2,11.5,J1772,2022-03-01,ChargePoint,offline
EV-000339,CUST-0004363,XFMR-000663,FDR-0003,SUB-001,33.481875,-112.143552,Level 2,19.2,J1772,2021-11-01,ChargePoint,active
EV-000340,CUST-0004364,XFMR-000663,FDR-0003,SUB-001,33.482399,-112.143112,Level 1,1.4,NEMA 5-15,2022-02-01,Blink,active
EV-000341,CUST-0004396,XFMR-000668,FDR-0003,SUB-001,33.480738,-112.143379,Level 2,7.7,J1772,2023-12-01,EVgo,active
EV-000342,CUST-0004407,XFMR-000669,FDR-0003,SUB-001,33.480386,-112.143026,Level 2,19.2,J1772,2022-05-01,Electrify America,active
EV-000343,CUST-0004434,XFMR-000677,FDR-0003,SUB-001,33.477628,-112.143675,Level 2,19.2,J1772,2019-04-01,EVgo,active
EV-000344,CUST-0004445,XFMR-000680,FDR-0003,SUB-001,33.477025,-112.14377,Level 2,11.5,J1772,2019-06-01,ChargePoint,active
EV-000345,CUST-0004447,XFMR-000681,FDR-0003,SUB-001,33.476536,-112.143737,Level 2,19.2,J1772,2024-09-01,EVgo,offline
EV-000346,CUST-0004458,XFMR-000682,FDR-0003,SUB-001,33.476198,-112.143706,Level 1,1.4,NEMA 5-15,2023-02-01,EVgo,active
EV-000347,CUST-0004463,XFMR-000682,FDR-0003,SUB-001,33.475991,-112.143022,Level 1,1.4,NEMA 5-15,2024-05-01,Electrify America,active
EV-000348,CUST-0004478,XFMR-000685,FDR-0003,SUB-001,33.474909,-112.143006,Level 2,19.2,J1772,2020-11-01,Electrify America,active
EV-000349,CUST-0004515,XFMR-000688,FDR-0003,SUB-001,33.474493,-112.143832,Level 2,7.7,J1772,2024-02-01,ChargePoint,active
EV-000350,CUST-0004516,XFMR-000688,FDR-0003,SUB-001,33.474464,-112.143372,Level 1,1.4,NEMA 5-15,2023-02-01,Electrify America,active
EV-000351,CUST-0004526,XFMR-000689,FDR-0003,SUB-001,33.473539,-112.143634,Level 2,19.2,J1772,2021-09-01,Tesla,active
EV-000352,CUST-0004540,XFMR-000693,FDR-0003,SUB-001,33.47261,-112.143065,Level 2,7.7,J1772,2021-04-01,Electrify America,active
EV-000353,CUST-0004558,XFMR-000695,FDR-0003,SUB-001,33.471564,-112.143187,Level 2,11.5,J1772,2023-12-01,ChargePoint,active
EV-000354,CUST-0004560,XFMR-000697,FDR-0003,SUB-001,33.47098,-112.143357,Level 1,1.4,NEMA 5-15,2020-12-01,Blink,active
EV-000355,CUST-0004565,XFMR-000697,FDR-0003,SUB-001,33.47096,-112.143229,Level 2,7.7,J1772,2022-08-01,Tesla,active
EV-000356,CUST-0004573,XFMR-000698,FDR-0003,SUB-001,33.470688,-112.143469,Level 2,7.7,J1772,2024-10-01,Blink,active
EV-000357,CUST-0004669,XFMR-000711,FDR-0003,SUB-001,33.466791,-112.14337,Level 2,7.7,J1772,2023-03-01,Blink,active
EV-000358,CUST-0004674,XFMR-000712,FDR-0003,SUB-001,33.466437,-112.143175,DCFC,350,CCS,2024-10-01,Electrify America,active
EV-000359,CUST-0004682,XFMR-000713,FDR-0003,SUB-001,33.465647,-112.14382,Level 2,7.7,J1772,2021-03-01,Electrify America,offline
EV-000360,CUST-0004730,XFMR-000719,FDR-0003,SUB-001,33.464139,-112.143717,Level 2,19.2,J1772,2019-07-01,Tesla,active
EV-000361,CUST-0004758,XFMR-000724,FDR-0003,SUB-001,33.462631,-112.14325,Level 2,19.2,J1772,2022-11-01,ChargePoint,active
EV-000362,CUST-0004776,XFMR-000727,FDR-0003,SUB-001,33.461157,-112.143723,DCFC,50,CCS,2023-05-01,EVgo,active
EV-000363,CUST-0004783,XFMR-000728,FDR-0003,SUB-001,33.461247,-112.14385,Level 2,19.2,J1772,2022-12-01,ChargePoint,active
EV-000364,CUST-0004795,XFMR-000731,FDR-0003,SUB-001,33.460433,-112.143626,Level 2,11.5,J1772,2024-12-01,Blink,active
EV-000365,CUST-0004798,XFMR-000731,FDR-0003,SUB-001,33.460246,-112.143735,Level 2,19.2,J1772,2024-04-01,Tesla,active
EV-000366,CUST-0004804,XFMR-000731,FDR-0003,SUB-001,33.460277,-112.14317,Level 2,7.7,J1772,2020-02-01,private,active
EV-000367,CUST-0004805,XFMR-000732,FDR-0003,SUB-001,33.460067,-112.143435,Level 2,11.5,J1772,2024-11-01,ChargePoint,active
EV-000368,CUST-0004822,XFMR-000736,FDR-0003,SUB-001,33.458643,-112.143182,Level 2,19.2,J1772,2024-10-01,Blink,active
EV-000369,CUST-0004824,XFMR-000736,FDR-0003,SUB-001,33.458992,-112.14317,Level 1,1.4,NEMA 5-15,2022-05-01,EVgo,active
EV-000370,CUST-0004827,XFMR-000737,FDR-0003,SUB-001,33.458058,-112.143061,Level 2,19.2,J1772,2023-05-01,ChargePoint,active
