feeder_id,timestamp,load_mw,load_mvar,voltage_pu,power_factor
FDR-0001,2024-07-17 15:00,3.332,1.508,1.0359,0.911
FDR-0001,2024-07-17 16:00,3.57,1.069,0.964,0.958
FDR-0001,2024-07-17 17:00,3.741,1.822,0.9869,0.899
FDR-0001,2024-07-17 18:00,4.089,2.196,1.0394,0.881
FDR-0001,2024-07-17 19:00,3.421,1.828,1.0236,0.882
FDR-0001,2024-07-17 20:00,2.712,1.329,0.972,0.898
FDR-0001,2024-07-17 21:00,2.791,0.567,0.9715,0.98
FDR-0001,2024-07-17 22:00,2.6,1.303,1.0264,0.894
FDR-0001,2024-07-17 23:00,2.343,0.933,1.008,0.929
FDR-0001,2024-07-18 00:00,1.866,0.839,0.9799,0.912
FDR-0001,2024-07-18 01:00,2.014,1.082,1.0181,0.881
FDR-0001,2024-07-18 02:00,1.84,0.515,1.0378,0.963
FDR-0001,2024-07-18 03:00,2.131,0.67,0.9771,0.954
FDR-0001,2024-07-18 04:00,2.071,0.472,1.0459,0.975
FDR-0001,2024-07-18 05:00,2.01,0.927,0.9754,0.908
FDR-0001,2024-07-18 06:00,1.928,0.674,1.0394,0.944
FDR-0001,2024-07-18 07:00,2.504,0.521,0.9583,0.979
FDR-0001,2024-07-18 08:00,2.73,0.719,0.9504,0.967
FDR-0001,2024-07-18 09:00,3.153,0.979,0.9573,0.955
FDR-0001,2024-07-18 10:00,3.293,0.796,1.0102,0.972
FDR-0001,2024-07-18 11:00,3.6,1.365,0.9501,0.935
FDR-0001,2024-07-18 12:00,3.227,1.214,1.0033,0.936
FDR-0001,2024-07-18 13:00,3.358,1.598,1.0394,0.903
FDR-0001,2024-07-18 14:00,3.429,1.823,1.0438,0.883
FDR-0001,2024-07-18 15:00,3.379,1.805,0.9746,0.882
FDR-0001,2024-07-18 16:00,3.664,1.097,0.9564,0.958
FDR-0001,2024-07-18 17:00,4.085,2.149,1.0266,0.885
FDR-0001,2024-07-18 18:00,4.204,1.567,0.97,0.937
FDR-0001,2024-07-18 19:00,3.908,1.125,0.9752,0.961
FDR-0001,2024-07-18 20:00,2.971,0.795,0.9695,0.966
FDR-0001,2024-07-18 21:00,2.557,1.066,0.9546,0.923
FDR-0001,2024-07-18 22:00,2.672,1.022,1.0396,0.934
FDR-0001,2024-07-18 23:00,2.186,1.162,0.9697,0.883
FDR-0001,2024-07-19 00:00,1.789,0.907,1.0405,0.892
FDR-0001,2024-07-19 01:00,1.9,0.804,1.019,0.921
FDR-0001,2024-07-19 02:00,2.029,0.846,0.9892,0.923
FDR-0001,2024-07-19 03:00,1.843,0.663,0.9981,0.941
FDR-0001,2024-07-19 04:00,2.03,0.77,0.9734,0.935
FDR-0001,2024-07-19 05:00,2.026,0.869,1.0051,0.919
FDR-0001,2024-07-19 06:00,2.021,0.811,1.043,0.928
FDR-0001,2024-07-19 07:00,2.4,0.956,0.9763,0.929
FDR-0001,2024-07-19 08:00,2.483,1.32,0.952,0.883
FDR-0001,2024-07-19 09:00,3.013,0.947,1.0314,0.954
FDR-0001,2024-07-19 10:00,3.291,0.796,0.9814,0.972
FDR-0001,2024-07-19 11:00,3.09,1.557,0.9715,0.893
FDR-0001,2024-07-19 12:00,3.375,1.225,0.9799,0.94
FDR-0001,2024-07-19 13:00,3.185,1.605,0.9563,0.893
FDR-0001,2024-07-19 14:00,3.433,1.346,0.993,0.931
FDR-0001,2024-07-19 15:00,3.013,0.806,1.0282,0.966
FDR-0001,2024-07-19 16:00,3.828,1.025,0.9568,0.966
FDR-0001,2024-07-19 17:00,4.271,2.176,1.0355,0.891
FDR-0001,2024-07-19 18:00,4.244,2.198,1.0022,0.888
FDR-0001,2024-07-19 19:00,3.807,1.723,1.0408,0.911
FDR-0001,2024-07-19 20:00,2.635,1.335,0.9933,0.892
FDR-0001,2024-07-19 21:00,2.824,0.657,1.0237,0.974
FDR-0001,2024-07-19 22:00,2.695,1.031,1.0145,0.934
FDR-0001,2024-07-19 23:00,2.407,1.131,1.0437,0.905
FDR-0001,2024-07-20 00:00,1.44,0.726,1.0026,0.893
FDR-0001,2024-07-20 01:00,1.62,0.866,0.9858,0.882
FDR-0001,2024-07-20 02:00,1.558,0.75,0.9696,0.901
FDR-0001,2024-07-20 03:00,1.606,0.713,1.0065,0.914
FDR-0001,2024-07-20 04:00,1.673,0.348,1.0274,0.979
FDR-0001,2024-07-20 05:00,1.715,0.348,0.964,0.98
FDR-0001,2024-07-20 06:00,1.789,0.892,0.9976,0.895
FDR-0001,2024-07-20 07:00,1.859,0.699,0.9586,0.936
FDR-0001,2024-07-20 08:00,2.101,0.837,0.986,0.929
FDR-0001,2024-07-20 09:00,2.549,0.967,1.0167,0.935
FDR-0001,2024-07-20 10:00,2.885,1.541,0.973,0.882
FDR-0001,2024-07-20 11:00,2.893,0.844,0.9618,0.96
FDR-0001,2024-07-20 12:00,3.028,1.526,0.9675,0.893
FDR-0001,2024-07-20 13:00,2.804,1.108,1.0443,0.93
FDR-0001,2024-07-20 14:00,2.722,1.11,0.9628,0.926
FDR-0001,2024-07-20 15:00,2.678,1.067,1.0481,0.929
FDR-0001,2024-07-20 16:00,3.167,1.291,0.9653,0.926
FDR-0001,2024-07-20 17:00,3.484,1.321,1.03,0.935
FDR-0001,2024-07-20 18:00,3.111,1.637,0.9681,0.885
FDR-0001,2024-07-20 19:00,3.13,1.324,0.9615,0.921
FDR-0001,2024-07-20 20:00,2.422,0.995,1.034,0.925
FDR-0001,2024-07-20 21:00,2.309,1.138,1.0017,0.897
FDR-0001,2024-07-20 22:00,1.99,0.912,0.9759,0.909
FDR-0001,2024-07-20 23:00,1.97,0.476,1.0052,0.972
FDR-0001,2024-07-21 00:00,1.44,0.718,0.9633,0.895
FDR-0001,2024-07-21 01:00,1.713,0.76,1.0179,0.914
FDR-0001,2024-07-21 02:00,1.59,0.577,0.9852,0.94
FDR-0001,2024-07-21 03:00,1.793,0.928,0.9535,0.888
FDR-0001,2024-07-21 04:00,1.799,0.861,1.0371,0.902
FDR-0001,2024-07-21 05:00,1.724,0.907,1.0307,0.885
FDR-0001,2024-07-21 06:00,1.641,0.664,1.0052,0.927
FDR-0001,2024-07-21 07:00,1.979,0.907,0.9661,0.909
FDR-0001,2024-07-21 08:00,2.341,0.903,0.9847,0.933
FDR-0001,2024-07-21 09:00,2.45,0.656,1.0213,0.966
FDR-0001,2024-07-21 10:00,2.846,1.033,0.9865,0.94
FDR-0001,2024-07-21 11:00,2.704,0.757,0.9751,0.963
FDR-0001,2024-07-21 12:00,3.106,1.651,1.0258,0.883
FDR-0001,2024-07-21 13:00,2.793,1.014,1.0101,0.94
FDR-0001,2024-07-21 14:00,2.548,1.241,0.9855,0.899
FDR-0001,2024-07-21 15:00,2.792,1.368,1.0405,0.898
FDR-0001,2024-07-21 16:00,3.13,1.018,0.9777,0.951
FDR-0001,2024-07-21 17:00,3.301,1.366,0.9544,0.924
FDR-0001,2024-07-21 18:00,3.209,1.367,1.0041,0.92
FDR-0001,2024-07-21 19:00,3.038,1.072,1.047,0.943
FDR-0001,2024-07-21 20:00,2.208,0.893,1.0092,0.927
FDR-0001,2024-07-21 21:00,2.405,0.756,0.9744,0.954
FDR-0001,2024-07-21 22:00,2.209,0.6,1.0395,0.965
FDR-0001,2024-07-21 23:00,1.869,0.492,0.9838,0.967
FDR-0001,2024-10-15 00:00,1.148,0.543,0.9817,0.904
FDR-0001,2024-10-15 01:00,1.258,0.505,0.9882,0.928
FDR-0001,2024-10-15 02:00,1.312,0.697,1.0246,0.883
FDR-0001,2024-10-15 03:00,1.318,0.374,1.0073,0.962
FDR-0001,2024-10-15 04:00,1.292,0.318,1.0351,0.971
FDR-0001,2024-10-15 05:00,1.244,0.519,0.9946,0.923
FDR-0001,2024-10-15 06:00,1.296,0.487,1.024,0.936
FDR-0001,2024-10-15 07:00,1.464,0.637,0.9534,0.917
FDR-0001,2024-10-15 08:00,1.701,0.419,1.0332,0.971
FDR-0001,2024-10-15 09:00,1.946,0.915,1.019,0.905
FDR-0001,2024-10-15 10:00,2.225,0.577,1.004,0.968
FDR-0001,2024-10-15 11:00,2.31,1.19,0.9666,0.889
FDR-0001,2024-10-15 12:00,2.255,1.168,0.9655,0.888
FDR-0001,2024-10-15 13:00,2.097,0.733,0.9733,0.944
FDR-0001,2024-10-15 14:00,2.026,0.838,1.0358,0.924
FDR-0001,2024-10-15 15:00,1.918,0.993,0.9832,0.888
FDR-0001,2024-10-15 16:00,2.344,0.512,0.9982,0.977
FDR-0001,2024-10-15 17:00,2.575,0.751,0.9521,0.96
FDR-0001,2024-10-15 18:00,2.775,1.304,0.9833,0.905
FDR-0001,2024-10-15 19:00,2.558,0.685,0.967,0.966
FDR-0001,2024-10-15 20:00,1.894,0.83,0.9598,0.916
FDR-0001,2024-10-15 21:00,1.674,0.613,1.0339,0.939
FDR-0001,2024-10-15 22:00,1.745,0.899,0.9598,0.889
FDR-0001,2024-10-15 23:00,1.602,0.618,1.0402,0.933
FDR-0001,2024-10-16 00:00,1.138,0.248,1.0162,0.977
FDR-0001,2024-10-16 01:00,1.26,0.332,0.9527,0.967
FDR-0001,2024-10-16 02:00,1.339,0.554,0.9681,0.924
FDR-0001,2024-10-16 03:00,1.273,0.511,0.9644,0.928
FDR-0001,2024-10-16 04:00,1.297,0.556,1.0267,0.919
FDR-0001,2024-10-16 05:00,1.262,0.343,1.0252,0.965
FDR-0001,2024-10-16 06:00,1.362,0.448,0.9811,0.95
FDR-0001,2024-10-16 07:00,1.519,0.696,0.9644,0.909
FDR-0001,2024-10-16 08:00,1.74,0.746,0.9901,0.919
FDR-0001,2024-10-16 09:00,1.981,0.726,1.0005,0.939
FDR-0001,2024-10-16 10:00,2.032,0.593,0.9864,0.96
FDR-0001,2024-10-16 11:00,2.023,1.064,1.0402,0.885
FDR-0001,2024-10-16 12:00,2.174,1.096,1.0202,0.893
FDR-0001,2024-10-16 13:00,2.302,1.029,1.0248,0.913
FDR-0001,2024-10-16 14:00,2.133,0.516,0.9512,0.972
FDR-0001,2024-10-16 15:00,2.195,0.56,0.975,0.969
FDR-0001,2024-10-16 16:00,2.427,0.505,0.9676,0.979
FDR-0001,2024-10-16 17:00,2.66,1.399,1.0214,0.885
FDR-0001,2024-10-16 18:00,2.47,1.32,0.9937,0.882
FDR-0001,2024-10-16 19:00,2.393,0.498,1.0067,0.979
FDR-0001,2024-10-16 20:00,1.728,0.856,1.0217,0.896
FDR-0001,2024-10-16 21:00,1.786,0.535,0.9828,0.958
FDR-0001,2024-10-16 22:00,1.689,0.755,1.0349,0.913
FDR-0001,2024-10-16 23:00,1.49,0.429,0.9695,0.961
FDR-0001,2024-10-17 00:00,1.126,0.571,0.9739,0.892
FDR-0001,2024-10-17 01:00,1.183,0.433,1.0074,0.939
FDR-0001,2024-10-17 02:00,1.23,0.557,1.0145,0.911
FDR-0001,2024-10-17 03:00,1.4,0.662,0.9672,0.904
FDR-0001,2024-10-17 04:00,1.312,0.273,0.9506,0.979
FDR-0001,2024-10-17 05:00,1.296,0.587,1.0042,0.911
FDR-0001,2024-10-17 06:00,1.383,0.743,1.0312,0.881
FDR-0001,2024-10-17 07:00,1.623,0.504,1.0306,0.955
FDR-0001,2024-10-17 08:00,1.639,0.509,0.9675,0.955
FDR-0001,2024-10-17 09:00,1.859,0.932,0.9855,0.894
FDR-0001,2024-10-17 10:00,2.088,1.121,1.0304,0.881
FDR-0001,2024-10-17 11:00,2.129,0.773,1.0018,0.94
FDR-0001,2024-10-17 12:00,2.284,0.621,1.0129,0.965
FDR-0001,2024-10-17 13:00,2.107,1.026,1.0493,0.899
FDR-0001,2024-10-17 14:00,2.118,1.014,0.9943,0.902
FDR-0001,2024-10-17 15:00,2.201,0.447,1.0403,0.98
FDR-0001,2024-10-17 16:00,2.563,0.922,1.049,0.941
FDR-0001,2024-10-17 17:00,2.521,1.312,0.96,0.887
FDR-0001,2024-10-17 18:00,2.66,0.948,1.0141,0.942
FDR-0001,2024-10-17 19:00,2.354,0.63,0.9648,0.966
FDR-0001,2024-10-17 20:00,1.825,0.698,0.9597,0.934
FDR-0001,2024-10-17 21:00,1.821,0.702,1.0174,0.933
FDR-0001,2024-10-17 22:00,1.656,0.408,1.0068,0.971
FDR-0001,2024-10-17 23:00,1.5,0.539,1.0033,0.941
FDR-0001,2024-10-18 00:00,1.163,0.618,0.9882,0.883
FDR-0001,2024-10-18 01:00,1.175,0.497,0.9529,0.921
FDR-0001,2024-10-18 02:00,1.311,0.489,1.0413,0.937
FDR-0001,2024-10-18 03:00,1.335,0.374,0.9657,0.963
FDR-0001,2024-10-18 04:00,1.33,0.696,1.0156,0.886
FDR-0001,2024-10-18 05:00,1.183,0.626,0.9849,0.884
FDR-0001,2024-10-18 06:00,1.265,0.535,1.0156,0.921
FDR-0001,2024-10-18 07:00,1.619,0.609,0.9966,0.936
FDR-0001,2024-10-18 08:00,1.755,0.577,0.974,0.95
FDR-0001,2024-10-18 09:00,2.007,0.781,1.0435,0.932
FDR-0001,2024-10-18 10:00,2.094,0.847,0.9951,0.927
FDR-0001,2024-10-18 11:00,2.315,1.134,1.0315,0.898
FDR-0001,2024-10-18 12:00,2.055,1.087,0.9618,0.884
FDR-0001,2024-10-18 13:00,2.121,0.741,1.0266,0.944
FDR-0001,2024-10-18 14:00,2.088,0.825,1.0291,0.93
FDR-0001,2024-10-18 15:00,1.975,0.459,0.9823,0.974
FDR-0001,2024-10-18 16:00,2.308,0.504,0.9777,0.977
FDR-0001,2024-10-18 17:00,2.64,0.914,1.0344,0.945
FDR-0001,2024-10-18 18:00,2.737,0.624,1.0085,0.975
FDR-0001,2024-10-18 19:00,2.289,0.477,1.0042,0.979
FDR-0001,2024-10-18 20:00,1.958,0.464,0.9759,0.973
FDR-0001,2024-10-18 21:00,1.857,0.992,0.9829,0.882
FDR-0001,2024-10-18 22:00,1.727,0.802,1.0322,0.907
FDR-0001,2024-10-18 23:00,1.427,0.591,0.9559,0.924
FDR-0001,2024-10-19 00:00,0.937,0.382,0.991,0.926
FDR-0001,2024-10-19 01:00,1.121,0.504,1.0008,0.912
FDR-0001,2024-10-19 02:00,1.1,0.462,1.0279,0.922
FDR-0001,2024-10-19 03:00,1.167,0.282,0.9706,0.972
FDR-0001,2024-10-19 04:00,1.018,0.386,1.0049,0.935
FDR-0001,2024-10-19 05:00,1.076,0.542,0.9847,0.893
FDR-0001,2024-10-19 06:00,1.193,0.605,1.0226,0.892
FDR-0001,2024-10-19 07:00,1.272,0.284,0.9741,0.976
FDR-0001,2024-10-19 08:00,1.375,0.634,1.004,0.908
FDR-0001,2024-10-19 09:00,1.697,0.893,0.9883,0.885
FDR-0001,2024-10-19 10:00,1.895,0.819,1.0097,0.918
FDR-0001,2024-10-19 11:00,1.765,0.933,0.9623,0.884
FDR-0001,2024-10-19 12:00,1.927,0.878,0.9778,0.91
FDR-0001,2024-10-19 13:00,1.783,0.38,0.9751,0.978
FDR-0001,2024-10-19 14:00,1.742,0.56,1.0384,0.952
FDR-0001,2024-10-19 15:00,1.643,0.563,0.9997,0.946
FDR-0001,2024-10-19 16:00,1.947,0.954,0.9753,0.898
FDR-0001,2024-10-19 17:00,2.215,0.882,1.014,0.929
FDR-0001,2024-10-19 18:00,2.127,1.066,1.0317,0.894
FDR-0001,2024-10-19 19:00,2.107,0.67,0.9941,0.953
FDR-0001,2024-10-19 20:00,1.453,0.31,1.0036,0.978
FDR-0001,2024-10-19 21:00,1.547,0.475,0.9943,0.956
FDR-0001,2024-10-19 22:00,1.468,0.445,1.0077,0.957
FDR-0001,2024-10-19 23:00,1.363,0.71,1.0129,0.887
FDR-0001,2024-10-20 00:00,1.004,0.506,1.0057,0.893
FDR-0001,2024-10-20 01:00,1.104,0.535,1.0143,0.9
FDR-0001,2024-10-20 02:00,1.045,0.555,0.952,0.883
FDR-0001,2024-10-20 03:00,1.115,0.472,0.9826,0.921
FDR-0001,2024-10-20 04:00,1.177,0.329,1.0472,0.963
FDR-0001,2024-10-20 05:00,1.125,0.516,0.9912,0.909
FDR-0001,2024-10-20 06:00,1.059,0.534,1.0424,0.893
FDR-0001,2024-10-20 07:00,1.21,0.443,1.0373,0.939
FDR-0001,2024-10-20 08:00,1.507,0.708,1.0224,0.905
FDR-0001,2024-10-20 09:00,1.695,0.806,1.0409,0.903
FDR-0001,2024-10-20 10:00,1.766,0.72,1.0232,0.926
FDR-0001,2024-10-20 11:00,1.983,0.452,0.9608,0.975
FDR-0001,2024-10-20 12:00,1.776,0.724,0.9876,0.926
FDR-0001,2024-10-20 13:00,1.716,0.782,1.0141,0.91
FDR-0001,2024-10-20 14:00,1.818,0.654,1.0228,0.941
FDR-0001,2024-10-20 15:00,1.701,0.426,0.9519,0.97
FDR-0001,2024-10-20 16:00,2.078,0.854,1.0419,0.925
FDR-0001,2024-10-20 17:00,2.299,1.146,0.974,0.895
FDR-0001,2024-10-20 18:00,2.207,1.069,0.9971,0.9
FDR-0001,2024-10-20 19:00,1.882,0.943,0.9931,0.894
FDR-0001,2024-10-20 20:00,1.536,0.448,0.9561,0.96
FDR-0001,2024-10-20 21:00,1.562,0.363,1.0139,0.974
FDR-0001,2024-10-20 22:00,1.326,0.459,0.9747,0.945
FDR-0001,2024-10-20 23:00,1.375,0.539,0.9718,0.931
FDR-0001,2024-10-21 00:00,1.236,0.469,1.0077,0.935
FDR-0001,2024-10-21 01:00,1.141,0.51,1.0481,0.913
FDR-0001,2024-10-21 02:00,1.361,0.686,0.9568,0.893
FDR-0001,2024-10-21 03:00,1.208,0.605,1.0332,0.894
FDR-0001,2024-10-21 04:00,1.263,0.294,0.9753,0.974
FDR-0001,2024-10-21 05:00,1.19,0.374,1.0023,0.954
FDR-0001,2024-10-21 06:00,1.36,0.347,0.9707,0.969
FDR-0001,2024-10-21 07:00,1.401,0.357,1.0499,0.969
FDR-0001,2024-10-21 08:00,1.818,0.796,1.0188,0.916
FDR-0001,2024-10-21 09:00,2.047,0.847,0.9772,0.924
FDR-0001,2024-10-21 10:00,2.199,0.983,0.952,0.913
FDR-0001,2024-10-21 11:00,2.162,0.503,0.9926,0.974
FDR-0001,2024-10-21 12:00,2.206,0.986,1.0391,0.913
FDR-0001,2024-10-21 13:00,2.058,0.926,0.9667,0.912
FDR-0001,2024-10-21 14:00,2.117,0.584,1.0109,0.964
FDR-0001,2024-10-21 15:00,1.96,0.864,0.9629,0.915
FDR-0001,2024-10-21 16:00,2.462,0.513,0.9864,0.979
FDR-0001,2024-10-21 17:00,2.768,1.05,0.9564,0.935
FDR-0001,2024-10-21 18:00,2.744,0.557,0.9523,0.98
FDR-0001,2024-10-21 19:00,2.298,0.787,1.0048,0.946
FDR-0001,2024-10-21 20:00,1.716,0.494,0.977,0.961
FDR-0001,2024-10-21 21:00,1.608,0.523,0.9677,0.951
FDR-0001,2024-10-21 22:00,1.653,0.888,0.9612,0.881
FDR-0001,2024-10-21 23:00,1.51,0.44,1.0446,0.96
FDR-0002,2024-01-15 00:00,2.092,0.477,1.0135,0.975
FDR-0002,2024-01-15 01:00,2.046,1.099,0.9788,0.881
FDR-0002,2024-01-15 02:00,2.378,1.245,0.9832,0.886
FDR-0002,2024-01-15 03:00,2.072,0.546,0.983,0.967
FDR-0002,2024-01-15 04:00,2.312,0.718,0.9815,0.955
FDR-0002,2024-01-15 05:00,2.182,0.799,1.0253,0.939
FDR-0002,2024-01-15 06:00,2.416,0.869,1.007,0.941
FDR-0002,2024-01-15 07:00,2.705,1.453,0.9883,0.881
FDR-0002,2024-01-15 08:00,3.112,1.23,1.0437,0.93
FDR-0002,2024-01-15 09:00,3.397,1.478,0.9854,0.917
FDR-0002,2024-01-15 10:00,3.478,1.067,1.013,0.956
FDR-0002,2024-01-15 11:00,4.038,1.411,1.0263,0.944
FDR-0002,2024-01-15 12:00,3.712,1.285,1.0292,0.945
FDR-0002,2024-01-15 13:00,3.77,1.185,0.956,0.954
FDR-0002,2024-01-15 14:00,3.513,1.741,0.9683,0.896
FDR-0002,2024-01-15 15:00,3.736,1.146,1.0487,0.956
FDR-0002,2024-01-15 16:00,3.949,1.34,1.006,0.947
FDR-0002,2024-01-15 17:00,4.642,2.248,0.9602,0.9
FDR-0002,2024-01-15 18:00,4.595,1.375,0.9766,0.958
FDR-0002,2024-01-15 19:00,4.202,2.059,1.0414,0.898
FDR-0002,2024-01-15 20:00,3.298,1.569,0.9535,0.903
FDR-0002,2024-01-15 21:00,2.751,0.865,1.0336,0.954
FDR-0002,2024-01-15 22:00,2.605,1.262,0.9612,0.9
FDR-0002,2024-01-15 23:00,2.779,1.209,0.9554,0.917
FDR-0002,2024-01-16 00:00,2.167,1.05,0.9578,0.9
FDR-0002,2024-01-16 01:00,2.218,1.068,1.0386,0.901
FDR-0002,2024-01-16 02:00,2.11,1.093,0.9735,0.888
FDR-0002,2024-01-16 03:00,2.418,1.052,0.9872,0.917
FDR-0002,2024-01-16 04:00,2.355,0.996,0.9734,0.921
FDR-0002,2024-01-16 05:00,2.249,0.468,0.9714,0.979
FDR-0002,2024-01-16 06:00,2.203,0.608,1.0351,0.964
FDR-0002,2024-01-16 07:00,2.412,0.976,0.9512,0.927
FDR-0002,2024-01-16 08:00,2.758,1.046,1.0462,0.935
FDR-0002,2024-01-16 09:00,3.413,1.595,1.0452,0.906
FDR-0002,2024-01-16 10:00,3.331,1.527,1.0395,0.909
FDR-0002,2024-01-16 11:00,3.532,1.66,1.0439,0.905
FDR-0002,2024-01-16 12:00,3.577,1.671,1.0499,0.906
FDR-0002,2024-01-16 13:00,4.028,0.839,0.9547,0.979
FDR-0002,2024-01-16 14:00,3.867,1.201,1.0432,0.955
FDR-0002,2024-01-16 15:00,3.312,1.678,0.9767,0.892
FDR-0002,2024-01-16 16:00,3.974,2.047,1.0221,0.889
FDR-0002,2024-01-16 17:00,4.482,1.827,1.0123,0.926
FDR-0002,2024-01-16 18:00,4.624,1.384,0.9536,0.958
FDR-0002,2024-01-16 19:00,4.25,1.102,0.9835,0.968
FDR-0002,2024-01-16 20:00,3.071,1.505,1.0356,0.898
FDR-0002,2024-01-16 21:00,3.191,0.854,1.0132,0.966
FDR-0002,2024-01-16 22:00,2.684,1.3,1.0384,0.9
FDR-0002,2024-01-16 23:00,2.652,1.292,1.0148,0.899
FDR-0002,2024-01-17 00:00,2.118,1.062,0.9998,0.894
FDR-0002,2024-01-17 01:00,2.023,0.98,1.0344,0.9
FDR-0002,2024-01-17 02:00,2.183,0.508,1.0156,0.974
FDR-0002,2024-01-17 03:00,2.212,1.121,1.0376,0.892
FDR-0002,2024-01-17 04:00,2.249,1.208,0.9981,0.881
FDR-0002,2024-01-17 05:00,2.137,0.998,1.0006,0.906
FDR-0002,2024-01-17 06:00,2.386,0.987,1.0347,0.924
FDR-0002,2024-01-17 07:00,2.582,1.323,0.9541,0.89
FDR-0002,2024-01-17 08:00,2.908,0.741,0.9858,0.969
FDR-0002,2024-01-17 09:00,3.333,1.296,0.9888,0.932
FDR-0002,2024-01-17 10:00,3.463,1.85,0.9801,0.882
FDR-0002,2024-01-17 11:00,3.806,0.867,1.0145,0.975
FDR-0002,2024-01-17 12:00,3.788,1.693,0.9914,0.913
FDR-0002,2024-01-17 13:00,3.459,1.505,1.0359,0.917
FDR-0002,2024-01-17 14:00,3.405,1.716,0.9875,0.893
FDR-0002,2024-01-17 15:00,3.594,1.219,1.0404,0.947
FDR-0002,2024-01-17 16:00,4.034,1.85,1.0383,0.909
FDR-0002,2024-01-17 17:00,4.641,1.834,1.0213,0.93
FDR-0002,2024-01-17 18:00,4.415,1.759,0.9988,0.929
FDR-0002,2024-01-17 19:00,4.105,1.349,0.9545,0.95
FDR-0002,2024-01-17 20:00,3.014,1.494,1.0321,0.896
FDR-0002,2024-01-17 21:00,2.927,0.667,1.0017,0.975
FDR-0002,2024-01-17 22:00,2.831,0.98,0.9594,0.945
FDR-0002,2024-01-17 23:00,2.445,1.266,0.9993,0.888
FDR-0002,2024-01-18 00:00,1.904,0.665,1.0306,0.944
FDR-0002,2024-01-18 01:00,2.14,1.149,0.9605,0.881
FDR-0002,2024-01-18 02:00,2.331,1.245,1.0213,0.882
FDR-0002,2024-01-18 03:00,2.29,1.148,1.028,0.894
FDR-0002,2024-01-18 04:00,2.057,0.931,1.0085,0.911
FDR-0002,2024-01-18 05:00,2.288,0.838,1.0379,0.939
FDR-0002,2024-01-18 06:00,2.158,0.595,0.9931,0.964
FDR-0002,2024-01-18 07:00,2.431,1.272,0.9629,0.886
FDR-0002,2024-01-18 08:00,3.196,0.882,1.0055,0.964
FDR-0002,2024-01-18 09:00,3.512,0.865,1.0313,0.971
FDR-0002,2024-01-18 10:00,3.616,1.463,0.9569,0.927
FDR-0002,2024-01-18 11:00,3.946,0.972,0.952,0.971
FDR-0002,2024-01-18 12:00,3.913,1.394,1.0393,0.942
FDR-0002,2024-01-18 13:00,3.485,0.961,0.9994,0.964
FDR-0002,2024-01-18 14:00,3.333,1.187,0.9929,0.942
FDR-0002,2024-01-18 15:00,3.643,0.99,0.9849,0.965
FDR-0002,2024-01-18 16:00,3.912,1.244,0.9915,0.953
FDR-0002,2024-01-18 17:00,4.237,2.124,1.0296,0.894
FDR-0002,2024-01-18 18:00,4.62,1.485,0.9747,0.952
FDR-0002,2024-01-18 19:00,4.158,0.967,0.9524,0.974
FDR-0002,2024-01-18 20:00,3.38,0.832,0.9665,0.971
FDR-0002,2024-01-18 21:00,3.105,1.659,1.0215,0.882
FDR-0002,2024-01-18 22:00,2.634,0.884,1.0388,0.948
FDR-0002,2024-01-18 23:00,2.798,0.805,0.9749,0.961
FDR-0002,2024-01-19 00:00,2.119,0.797,1.0045,0.936
FDR-0002,2024-01-19 01:00,2.287,1.055,1.0112,0.908
FDR-0002,2024-01-19 02:00,2.222,1.175,1.0265,0.884
FDR-0002,2024-01-19 03:00,2.219,0.856,0.9817,0.933
FDR-0002,2024-01-19 04:00,2.212,0.936,1.0344,0.921
FDR-0002,2024-01-19 05:00,2.168,0.743,0.9931,0.946
FDR-0002,2024-01-19 06:00,2.285,0.806,1.0093,0.943
FDR-0002,2024-01-19 07:00,2.738,1.326,0.9918,0.9
FDR-0002,2024-01-19 08:00,2.755,1.434,1.0064,0.887
FDR-0002,2024-01-19 09:00,3.192,1.049,0.9955,0.95
FDR-0002,2024-01-19 10:00,3.649,1.384,1.0276,0.935
FDR-0002,2024-01-19 11:00,3.886,1.937,0.9514,0.895
FDR-0002,2024-01-19 12:00,4.021,1.364,1.0041,0.947
FDR-0002,2024-01-19 13:00,3.812,1.371,0.9858,0.941
FDR-0002,2024-01-19 14:00,3.607,1.654,1.0011,0.909
FDR-0002,2024-01-19 15:00,3.816,1.294,0.9712,0.947
FDR-0002,2024-01-19 16:00,4.095,1.695,1.0237,0.924
FDR-0002,2024-01-19 17:00,4.531,1.39,1.0131,0.956
FDR-0002,2024-01-19 18:00,4.104,1.609,1.0039,0.931
FDR-0002,2024-01-19 19:00,4.19,2.1,0.9838,0.894
FDR-0002,2024-01-19 20:00,2.94,1.252,1.0387,0.92
FDR-0002,2024-01-19 21:00,3.102,0.662,1.0312,0.978
FDR-0002,2024-01-19 22:00,2.993,1.372,0.9582,0.909
FDR-0002,2024-01-19 23:00,2.765,1.37,0.9573,0.896
FDR-0002,2024-01-20 00:00,1.652,0.475,1.0053,0.961
FDR-0002,2024-01-20 01:00,1.713,0.466,0.999,0.965
FDR-0002,2024-01-20 02:00,2.009,0.838,0.9522,0.923
FDR-0002,2024-01-20 03:00,1.937,1.014,0.9705,0.886
FDR-0002,2024-01-20 04:00,1.843,0.625,0.972,0.947
FDR-0002,2024-01-20 05:00,1.864,0.572,0.9673,0.956
FDR-0002,2024-01-20 06:00,2.01,0.521,1.0459,0.968
