transformer_id,feeder_id,kva_rating,install_year,manufacturer,type,health_index,condition_score,age_years
XFMR-000390,FDR-0002,25.0,2001,Eaton,oil,3,72,24
XFMR-000391,FDR-0002,50.0,1988,ABB,oil,3,52,37
XFMR-000392,FDR-0002,15.0,1990,Siemens,dry,2,39,35
XFMR-000393,FDR-0002,100.0,1990,Prolec,oil,2,51,35
XFMR-000394,FDR-0002,167.0,1999,Prolec,oil,3,50,26
XFMR-000395,FDR-0002,15.0,2013,Eaton,dry,4,73,12
XFMR-000396,FDR-0002,10.0,1981,Siemens,oil,3,68,44
XFMR-000397,FDR-0002,333.0,2020,ABB,oil,4,70,5
XFMR-000398,FDR-0002,50.0,2024,Prolec,oil,5,100,1
XFMR-000399,FDR-0002,15.0,2015,Howard Industries,oil,4,88,10
XFMR-000400,FDR-0002,15.0,2006,Howard Industries,oil,3,69,19
XFMR-000401,FDR-0002,100.0,1988,Howard Industries,oil,1,30,37
XFMR-000402,FDR-0002,25.0,2022,Siemens,dry,5,90,3
XFMR-000403,FDR-0002,10.0,2007,GE,dry,3,67,18
XFMR-000404,FDR-0002,50.0,1980,Prolec,dry,1,11,45
XFMR-000405,FDR-0002,50.0,2004,GE,dry,3,55,21
XFMR-000406,FDR-0002,37.5,1998,Prolec,oil,3,70,27
XFMR-000407,FDR-0002,10.0,2020,GE,oil,4,70,5
XFMR-000408,FDR-0002,25.0,2021,Eaton,oil,4,88,4
XFMR-000409,FDR-0002,37.5,1995,Howard Industries,dry,3,54,30
XFMR-000410,FDR-0002,37.5,1986,Siemens,oil,1,11,39
XFMR-000411,FDR-0002,75.0,1980,ABB,dry,1,10,45
XFMR-000412,FDR-0002,333.0,2010,Prolec,oil,4,85,15
XFMR-000413,FDR-0002,250.0,1994,Eaton,oil,3,74,31
XFMR-000414,FDR-0002,37.5,1983,GE,oil,2,50,42
XFMR-000415,FDR-0002,167.0,1995,GE,oil,2,31,30
XFMR-000416,FDR-0002,333.0,1992,Prolec,oil,2,55,33
XFMR-000417,FDR-0002,50.0,1994,ABB,dry,2,33,31
XFMR-000418,FDR-0002,50.0,2012,Eaton,oil,4,72,13
XFMR-000419,FDR-0002,333.0,1981,Eaton,oil,2,52,44
XFMR-000420,FDR-0002,50.0,2000,Prolec,dry,3,66,25
XFMR-000421,FDR-0002,75.0,1981,Howard Industries,oil,2,44,44
XFMR-000422,FDR-0002,250.0,1982,Howard Industries,oil,2,39,43
XFMR-000423,FDR-0002,50.0,1981,GE,oil,1,21,44
XFMR-000424,FDR-0002,50.0,2001,GE,oil,3,61,24
XFMR-000425,FDR-0002,167.0,1994,Eaton,dry,1,29,31
XFMR-000426,FDR-0002,250.0,2021,Eaton,oil,5,91,4
XFMR-000427,FDR-0002,333.0,2004,Prolec,oil,3,59,21
XFMR-000428,FDR-0002,500.0,1984,ABB,oil,2,34,41
XFMR-000429,FDR-0002,333.0,1993,ABB,oil,2,49,32
XFMR-000430,FDR-0002,100.0,2000,ABB,oil,2,49,25
XFMR-000431,FDR-0002,10.0,2023,Prolec,dry,4,80,2
XFMR-000432,FDR-0002,75.0,2018,Siemens,oil,4,71,7
XFMR-000433,FDR-0002,10.0,1995,Prolec,dry,2,53,30
XFMR-000434,FDR-0002,500.0,1993,GE,oil,1,25,32
XFMR-000435,FDR-0002,10.0,2016,Eaton,oil,3,61,9
XFMR-000436,FDR-0002,15.0,2000,Prolec,dry,3,65,25
XFMR-000437,FDR-0002,333.0,1983,ABB,oil,1,13,42
XFMR-000438,FDR-0002,100.0,1994,Prolec,oil,2,31,31
XFMR-000439,FDR-0002,50.0,1982,Howard Industries,oil,2,54,43
XFMR-000440,FDR-0002,100.0,1992,Prolec,oil,1,19,33
XFMR-000441,FDR-0002,167.0,2008,Howard Industries,oil,2,42,17
XFMR-000442,FDR-0002,50.0,1989,Siemens,oil,3,72,36
XFMR-000443,FDR-0002,75.0,2024,Prolec,oil,5,100,1
XFMR-000444,FDR-0002,25.0,2018,GE,oil,4,88,7
XFMR-000445,FDR-0002,50.0,2018,Eaton,oil,4,84,7
XFMR-000446,FDR-0002,500.0,2017,ABB,dry,5,91,8
XFMR-000447,FDR-0002,25.0,2003,GE,dry,4,70,22
XFMR-000448,FDR-0002,15.0,2013,ABB,oil,4,86,12
XFMR-000449,FDR-0002,100.0,1998,Prolec,oil,3,69,27
XFMR-000450,FDR-0002,10.0,2018,Siemens,oil,3,53,7
XFMR-000451,FDR-0002,25.0,2002,Howard Industries,oil,3,69,23
XFMR-000452,FDR-0002,167.0,1998,Siemens,oil,3,58,27
XFMR-000453,FDR-0002,10.0,1982,GE,oil,2,35,43
XFMR-000454,FDR-0002,100.0,1994,GE,oil,3,52,31
XFMR-000455,FDR-0002,250.0,2024,Prolec,oil,4,71,1
XFMR-000456,FDR-0002,167.0,2020,Siemens,oil,4,87,5
XFMR-000457,FDR-0002,10.0,1989,Prolec,oil,1,32,36
XFMR-000458,FDR-0002,167.0,2019,Siemens,oil,4,88,6
XFMR-000459,FDR-0002,500.0,1999,Siemens,oil,2,36,26
XFMR-000460,FDR-0002,333.0,1992,Howard Industries,oil,1,12,33
XFMR-000461,FDR-0002,75.0,2010,Siemens,oil,2,47,15
XFMR-000462,FDR-0002,500.0,2017,ABB,oil,4,89,8
XFMR-000463,FDR-0002,75.0,1989,Howard Industries,oil,2,49,36
XFMR-000464,FDR-0002,167.0,2018,GE,oil,4,88,7
XFMR-000465,FDR-0002,37.5,2003,ABB,oil,4,78,22
XFMR-000466,FDR-0002,167.0,1993,ABB,oil,2,45,32
XFMR-000467,FDR-0002,333.0,1980,Howard Industries,oil,1,15,45
XFMR-000468,FDR-0002,100.0,1992,Siemens,oil,2,50,33
XFMR-000469,FDR-0002,50.0,2006,Siemens,oil,3,61,19
XFMR-000470,FDR-0002,250.0,1989,Prolec,oil,3,55,36
XFMR-000471,FDR-0002,500.0,1983,Eaton,oil,1,22,42
XFMR-000472,FDR-0002,15.0,1989,Siemens,dry,3,73,36
XFMR-000473,FDR-0002,500.0,1997,ABB,oil,2,34,28
XFMR-000474,FDR-0002,10.0,2012,GE,oil,4,82,13
XFMR-000475,FDR-0002,500.0,2021,Prolec,oil,5,88,4
XFMR-000476,FDR-0002,75.0,2018,Howard Industries,dry,5,91,7
XFMR-000477,FDR-0002,500.0,2009,Howard Industries,dry,2,41,16
XFMR-000478,FDR-0002,500.0,2000,Siemens,oil,3,70,25
XFMR-000479,FDR-0002,250.0,2008,Eaton,oil,4,73,17
XFMR-000480,FDR-0002,37.5,1987,Howard Industries,dry,2,34,38
XFMR-000481,FDR-0002,50.0,1981,ABB,oil,2,45,44
XFMR-000482,FDR-0002,100.0,2007,Howard Industries,oil,3,53,18
XFMR-000483,FDR-0002,10.0,2015,ABB,oil,4,77,10
XFMR-000484,FDR-0003,167.0,2020,Prolec,oil,4,85,5
XFMR-000485,FDR-0003,250.0,1998,Howard Industries,oil,3,57,27
XFMR-000486,FDR-0003,37.5,2003,GE,oil,4,86,22
XFMR-000487,FDR-0003,250.0,2017,Prolec,oil,3,63,8
XFMR-000488,FDR-0003,10.0,2000,ABB,dry,3,61,25
XFMR-000489,FDR-0003,10.0,1992,Howard Industries,oil,3,52,33
XFMR-000490,FDR-0003,75.0,2018,Eaton,oil,4,89,7
XFMR-000491,FDR-0003,500.0,1982,Prolec,dry,2,31,43
XFMR-000492,FDR-0003,15.0,1983,ABB,dry,2,42,42
XFMR-000493,FDR-0003,75.0,2020,ABB,oil,4,90,5
XFMR-000494,FDR-0003,333.0,2008,Siemens,oil,2,40,17
XFMR-000495,FDR-0003,75.0,1981,ABB,oil,2,53,44
XFMR-000496,FDR-0003,333.0,2002,Howard Industries,oil,3,61,23
XFMR-000497,FDR-0003,333.0,1996,Siemens,oil,3,67,29
XFMR-000498,FDR-0003,25.0,2016,Prolec,oil,3,58,9
XFMR-000499,FDR-0003,500.0,1981,Prolec,oil,3,56,44
XFMR-000500,FDR-0003,250.0,2017,ABB,oil,5,90,8
XFMR-000501,FDR-0003,50.0,2011,Siemens,dry,4,83,14
XFMR-000502,FDR-0003,25.0,1985,GE,oil,2,47,40
XFMR-000503,FDR-0003,250.0,2006,Prolec,dry,3,63,19
XFMR-000504,FDR-0003,75.0,1982,Prolec,oil,2,34,43
XFMR-000505,FDR-0003,37.5,1996,GE,dry,3,69,29
XFMR-000506,FDR-0003,333.0,2004,Siemens,oil,2,53,21
XFMR-000507,FDR-0003,500.0,2001,Eaton,oil,4,82,24
XFMR-000508,FDR-0003,167.0,2005,Siemens,oil,3,50,20
XFMR-000509,FDR-0003,50.0,1990,Eaton,oil,3,61,35
XFMR-000510,FDR-0003,15.0,1987,Howard Industries,dry,2,48,38
XFMR-000511,FDR-0003,250.0,1983,Eaton,oil,2,39,42
XFMR-000512,FDR-0003,25.0,1999,GE,oil,3,73,26
XFMR-000513,FDR-0003,250.0,2014,Eaton,oil,5,89,11
XFMR-000514,FDR-0003,167.0,2010,Siemens,dry,3,69,15
XFMR-000515,FDR-0003,10.0,1991,GE,oil,1,15,34
XFMR-000516,FDR-0003,10.0,2018,Prolec,oil,3,61,7
XFMR-000517,FDR-0003,50.0,2000,Prolec,oil,3,70,25
XFMR-000518,FDR-0003,250.0,2010,Howard Industries,oil,3,52,15
XFMR-000519,FDR-0003,167.0,1986,ABB,dry,3,63,39
XFMR-000520,FDR-0003,37.5,2011,Eaton,dry,3,70,14
XFMR-000521,FDR-0003,500.0,2003,Prolec,oil,3,53,22
XFMR-000522,FDR-0003,37.5,1983,Siemens,oil,2,46,42
XFMR-000523,FDR-0003,25.0,1988,Eaton,oil,3,66,37
XFMR-000524,FDR-0003,250.0,1982,GE,dry,2,43,43
XFMR-000525,FDR-0003,167.0,1998,Howard Industries,dry,3,64,27
XFMR-000526,FDR-0003,333.0,2014,Prolec,oil,4,76,11
XFMR-000527,FDR-0003,37.5,2016,ABB,dry,4,73,9
XFMR-000528,FDR-0003,25.0,2013,Siemens,oil,4,86,12
XFMR-000529,FDR-0003,15.0,1986,Howard Industries,dry,1,15,39
XFMR-000530,FDR-0003,250.0,2022,Prolec,oil,5,95,3
XFMR-000531,FDR-0003,100.0,1997,Eaton,oil,3,61,28
XFMR-000532,FDR-0003,50.0,2008,Eaton,dry,4,84,17
XFMR-000533,FDR-0003,333.0,1991,ABB,oil,3,61,34
XFMR-000534,FDR-0003,100.0,2015,Siemens,oil,4,80,10
XFMR-000535,FDR-0003,333.0,1981,Siemens,oil,2,46,44
XFMR-000536,FDR-0003,25.0,2008,GE,dry,4,77,17
XFMR-000537,FDR-0003,25.0,2010,Siemens,dry,3,61,15
XFMR-000538,FDR-0003,37.5,2003,Howard Industries,oil,3,58,22
XFMR-000539,FDR-0003,25.0,2019,Eaton,oil,4,80,6
XFMR-000540,FDR-0003,15.0,2001,ABB,oil,2,32,24
XFMR-000541,FDR-0003,333.0,1986,ABB,oil,3,56,39
XFMR-000542,FDR-0003,167.0,1982,Howard Industries,oil,2,50,43
XFMR-000543,FDR-0003,333.0,2001,Eaton,oil,3,52,24
XFMR-000544,FDR-0003,50.0,2002,Prolec,oil,3,70,23
XFMR-000545,FDR-0003,15.0,1989,Howard Industries,oil,2,45,36
XFMR-000546,FDR-0003,37.5,1995,Siemens,oil,2,39,30
XFMR-000547,FDR-0003,250.0,1992,GE,oil,1,32,33
XFMR-000548,FDR-0003,250.0,1980,Siemens,oil,1,16,45
XFMR-000549,FDR-0003,75.0,1981,Siemens,oil,2,54,44
XFMR-000550,FDR-0003,15.0,2000,Prolec,oil,3,73,25
XFMR-000551,FDR-0003,75.0,1991,Howard Industries,oil,2,49,34
XFMR-000552,FDR-0003,50.0,1981,Prolec,oil,2,44,44
XFMR-000553,FDR-0003,167.0,2011,Howard Industries,oil,4,90,14
XFMR-000554,FDR-0003,167.0,2009,Prolec,oil,3,70,16
XFMR-000555,FDR-0003,37.5,1985,GE,oil,2,39,40
XFMR-000556,FDR-0003,500.0,1985,ABB,oil,2,41,40
XFMR-000557,FDR-0003,167.0,1993,Howard Industries,oil,1,27,32
XFMR-000558,FDR-0003,100.0,2021,Howard Industries,oil,4,78,4
XFMR-000559,FDR-0003,250.0,1981,Eaton,oil,2,38,44
XFMR-000560,FDR-0003,75.0,2024,Prolec,oil,5,88,1
XFMR-000561,FDR-0003,75.0,2013,Howard Industries,dry,4,74,12
XFMR-000562,FDR-0003,75.0,1997,Eaton,oil,3,56,28
XFMR-000563,FDR-0003,100.0,2013,Howard Industries,oil,3,75,12
XFMR-000564,FDR-0003,15.0,2009,Howard Industries,oil,2,36,16
XFMR-000565,FDR-0003,25.0,2013,Siemens,oil,4,80,12
XFMR-000566,FDR-0003,167.0,1989,Howard Industries,oil,2,39,36
XFMR-000567,FDR-0003,10.0,1994,Prolec,oil,2,40,31
XFMR-000568,FDR-0003,75.0,2002,ABB,oil,3,73,23
XFMR-000569,FDR-0003,333.0,2006,GE,dry,4,87,19
XFMR-000570,FDR-0003,15.0,1995,Prolec,dry,2,41,30
XFMR-000571,FDR-0003,100.0,2020,ABB,oil,4,85,5
XFMR-000572,FDR-0003,500.0,1986,Prolec,dry,2,33,39
XFMR-000573,FDR-0003,333.0,1998,Eaton,oil,3,66,27
XFMR-000574,FDR-0003,500.0,2011,Eaton,oil,4,86,14
XFMR-000575,FDR-0003,250.0,1999,Howard Industries,oil,3,70,26
XFMR-000576,FDR-0003,333.0,1983,Siemens,oil,3,72,42
XFMR-000577,FDR-0003,167.0,2016,Howard Industries,oil,3,54,9
XFMR-000578,FDR-0003,75.0,1995,Howard Industries,oil,3,62,30
XFMR-000579,FDR-0003,250.0,1984,Prolec,oil,2,32,41
XFMR-000580,FDR-0003,75.0,2019,Siemens,oil,4,86,6
XFMR-000581,FDR-0003,50.0,1991,Eaton,oil,2,40,34
XFMR-000582,FDR-0003,167.0,2005,ABB,dry,4,70,20
XFMR-000583,FDR-0003,10.0,2012,Siemens,dry,4,87,13
XFMR-000584,FDR-0003,25.0,2000,Eaton,oil,3,66,25
XFMR-000585,FDR-0003,250.0,2006,Prolec,oil,3,58,19
XFMR-000586,FDR-0003,37.5,2013,Eaton,oil,4,89,12
XFMR-000587,FDR-0003,50.0,2012,GE,oil,3,56,13
XFMR-000588,FDR-0003,25.0,2007,Eaton,dry,2,34,18
XFMR-000589,FDR-0003,15.0,1993,Eaton,oil,1,25,32
XFMR-000590,FDR-0003,75.0,2003,ABB,oil,2,36,22
XFMR-000591,FDR-0003,50.0,2020,Howard Industries,oil,3,62,5
XFMR-000592,FDR-0003,100.0,2017,Prolec,oil,4,82,8
XFMR-000593,FDR-0003,37.5,2012,Siemens,oil,3,64,13
XFMR-000594,FDR-0003,167.0,2004,Eaton,oil,3,72,21
XFMR-000595,FDR-0003,50.0,2012,GE,oil,4,86,13
XFMR-000596,FDR-0003,15.0,2004,ABB,oil,3,66,21
XFMR-000597,FDR-0003,100.0,2024,ABB,oil,5,95,1
XFMR-000598,FDR-0003,75.0,2009,Eaton,oil,2,48,16
XFMR-000599,FDR-0003,500.0,2002,Prolec,oil,2,39,23
XFMR-000600,FDR-0003,25.0,2004,Howard Industries,oil,2,31,21
XFMR-000601,FDR-0003,37.5,2002,Prolec,oil,2,43,23
XFMR-000602,FDR-0003,167.0,1990,Prolec,oil,2,52,35
XFMR-000603,FDR-0003,75.0,2007,Howard Industries,oil,2,32,18
XFMR-000604,FDR-0003,250.0,2006,GE,oil,2,36,19
XFMR-000605,FDR-0003,25.0,1985,Eaton,oil,1,34,40
XFMR-000606,FDR-0003,37.5,1989,Eaton,oil,2,40,36
XFMR-000607,FDR-0003,15.0,2022,Eaton,oil,5,85,3
XFMR-000608,FDR-0003,167.0,2022,Howard Industries,dry,5,99,3
XFMR-000609,FDR-0003,250.0,2021,GE,oil,5,100,4
XFMR-000610,FDR-0003,37.5,2019,Siemens,dry,4,88,6
XFMR-000611,FDR-0003,75.0,1985,GE,dry,1,20,40
XFMR-000612,FDR-0003,15.0,2018,Prolec,oil,4,84,7
XFMR-000613,FDR-0003,250.0,1988,Prolec,dry,2,44,37
XFMR-000614,FDR-0003,15.0,1981,Siemens,oil,1,15,44
XFMR-000615,FDR-0003,25.0,1989,Siemens,oil,2,44,36
XFMR-000616,FDR-0003,75.0,2001,Siemens,oil,4,78,24
XFMR-000617,FDR-0003,333.0,2000,Howard Industries,oil,2,34,25
XFMR-000618,FDR-0003,167.0,2022,GE,oil,5,87,3
XFMR-000619,FDR-0003,10.0,2011,GE,oil,4,74,14
XFMR-000620,FDR-0003,250.0,2018,ABB,oil,4,82,7
XFMR-000621,FDR-0003,75.0,2010,GE,dry,2,47,15
XFMR-000622,FDR-0003,333.0,2004,Siemens,oil,3,69,21
XFMR-000623,FDR-0003,333.0,2022,Prolec,oil,5,85,3
XFMR-000624,FDR-0003,75.0,1998,ABB,dry,3,64,27
XFMR-000625,FDR-0003,500.0,2021,GE,oil,5,98,4
XFMR-000626,FDR-0003,75.0,2015,ABB,oil,4,85,10
XFMR-000627,FDR-0003,333.0,2010,Siemens,oil,3,53,15
XFMR-000628,FDR-0003,75.0,1988,Prolec,dry,2,46,37
XFMR-000629,FDR-0003,100.0,1980,Eaton,oil,1,29,45
XFMR-000630,FDR-0003,167.0,1989,Howard Industries,oil,2,43,36
XFMR-000631,FDR-0003,15.0,2004,Prolec,oil,3,67,21
XFMR-000632,FDR-0003,100.0,2012,GE,oil,4,75,13
XFMR-000633,FDR-0003,25.0,1985,Eaton,oil,2,51,40
XFMR-000634,FDR-0003,37.5,2015,Prolec,dry,4,77,10
XFMR-000635,FDR-0003,37.5,2006,ABB,dry,2,38,19
XFMR-000636,FDR-0003,167.0,2003,Eaton,oil,3,73,22
XFMR-000637,FDR-0003,250.0,1980,Prolec,oil,1,10,45
XFMR-000638,FDR-0003,50.0,2006,Eaton,oil,3,62,19
XFMR-000639,FDR-0003,167.0,2020,Siemens,oil,4,72,5
XFMR-000640,FDR-0003,15.0,1983,Siemens,oil,2,35,42
XFMR-000641,FDR-0003,75.0,2013,Eaton,oil,3,66,12
XFMR-000642,FDR-0003,10.0,2003,Siemens,dry,3,57,22
XFMR-000643,FDR-0003,500.0,1984,GE,oil,2,35,41
XFMR-000644,FDR-0003,10.0,2000,ABB,oil,3,65,25
XFMR-000645,FDR-0003,25.0,1982,Eaton,oil,1,10,43
XFMR-000646,FDR-0003,100.0,1997,GE,oil,3,59,28
XFMR-000647,FDR-0003,37.5,1987,Howard Industries,oil,2,47,38
XFMR-000648,FDR-0003,50.0,1997,Eaton,oil,3,71,28
XFMR-000649,FDR-0003,75.0,2013,GE,oil,4,83,12
XFMR-000650,FDR-0003,75.0,2005,Siemens,oil,3,73,20
XFMR-000651,FDR-0003,25.0,2018,Eaton,oil,3,54,7
XFMR-000652,FDR-0003,333.0,1986,Eaton,dry,2,46,39
XFMR-000653,FDR-0003,167.0,1983,GE,oil,2,43,42
XFMR-000654,FDR-0003,25.0,2010,ABB,oil,3,75,15
XFMR-000655,FDR-0003,100.0,2011,ABB,oil,4,87,14
XFMR-000656,FDR-0003,333.0,1995,Eaton,oil,1,13,30
XFMR-000657,FDR-0003,75.0,1991,ABB,dry,2,49,34
XFMR-000658,FDR-0003,37.5,2022,Howard Industries,oil,5,91,3
XFMR-000659,FDR-0003,37.5,1999,GE,dry,3,51,26
XFMR-000660,FDR-0003,100.0,1980,Howard Industries,oil,1,16,45
XFMR-000661,FDR-0003,15.0,2013,Howard Industries,dry,4,76,12
XFMR-000662,FDR-0003,100.0,1996,ABB,oil,4,76,29
XFMR-000663,FDR-0003,167.0,2004,Prolec,dry,3,62,21
XFMR-000664,FDR-0003,15.0,1996,Prolec,dry,3,68,29
XFMR-000665,FDR-0003,250.0,2000,Howard Industries,oil,2,51,25
XFMR-000666,FDR-0003,333.0,2014,Eaton,oil,3,55,11
XFMR-000667,FDR-0003,50.0,2006,Prolec,dry,3,69,19
XFMR-000668,FDR-0003,10.0,2024,Siemens,dry,4,86,1
XFMR-000669,FDR-0003,333.0,2011,Howard Industries,oil,3,74,14
XFMR-000670,FDR-0003,15.0,2009,Howard Industries,oil,3,67,16
XFMR-000671,FDR-0003,10.0,2021,Prolec,dry,4,70,4
XFMR-000672,FDR-0003,500.0,2003,ABB,oil,3,72,22
XFMR-000673,FDR-0003,25.0,1985,Prolec,oil,1,22,40
XFMR-000674,FDR-0003,167.0,2022,ABB,oil,5,94,3
XFMR-000675,FDR-0003,15.0,1989,ABB,oil,2,48,36
XFMR-000676,FDR-0003,75.0,1991,Eaton,dry,3,65,34
XFMR-000677,FDR-0003,333.0,1994,Prolec,oil,1,19,31
XFMR-000678,FDR-0003,100.0,2008,Howard Industries,oil,3,62,17
XFMR-000679,FDR-0003,333.0,1991,Prolec,dry,3,59,34
XFMR-000680,FDR-0003,333.0,2012,ABB,oil,4,83,13
XFMR-000681,FDR-0003,37.5,1998,ABB,oil,3,58,27
XFMR-000682,FDR-0003,10.0,1980,GE,dry,1,30,45
XFMR-000683,FDR-0003,250.0,2024,ABB,dry,4,80,1
XFMR-000684,FDR-0003,25.0,2003,Prolec,oil,3,52,22
XFMR-000685,FDR-0003,500.0,2015,Prolec,oil,5,92,10
XFMR-000686,FDR-0003,167.0,2021,Howard Industries,oil,5,96,4
XFMR-000687,FDR-0003,250.0,2011,Howard Industries,oil,4,72,14
XFMR-000688,FDR-0003,15.0,2023,GE,dry,5,91,2
XFMR-000689,FDR-0003,333.0,2013,Howard Industries,oil,4,83,12
XFMR-000690,FDR-0003,75.0,2007,Siemens,dry,2,36,18
XFMR-000691,FDR-0003,167.0,2011,Howard Industries,oil,4,76,14
XFMR-000692,FDR-0003,37.5,1992,ABB,dry,2,43,33
XFMR-000693,FDR-0003,37.5,1991,GE,oil,2,41,34
XFMR-000694,FDR-0003,250.0,2011,Prolec,oil,4,70,14
XFMR-000695,FDR-0003,10.0,1981,Howard Industries,oil,1,14,44
XFMR-000696,FDR-0003,15.0,2023,Howard Industries,oil,5,96,2
XFMR-000697,FDR-0003,75.0,2006,GE,dry,3,60,19
XFMR-000698,FDR-0003,50.0,2007,ABB,oil,3,50,18
XFMR-000699,FDR-0003,37.5,1989,GE,oil,1,32,36
XFMR-000700,FDR-0003,333.0,2020,GE,oil,4,82,5
XFMR-000701,FDR-0003,10.0,1994,Prolec,oil,2,53,31
XFMR-000702,FDR-0003,100.0,1986,Howard Industries,oil,1,32,39
XFMR-000703,FDR-0003,333.0,2003,Eaton,oil,3,66,22
XFMR-000704,FDR-0003,167.0,2019,Prolec,oil,3,52,6
XFMR-000705,FDR-0003,167.0,2015,Howard Industries,oil,3,59,10
XFMR-000706,FDR-0003,500.0,1995,Siemens,oil,3,68,30
XFMR-000707,FDR-0003,167.0,2006,GE,oil,3,56,19
XFMR-000708,FDR-0003,100.0,2004,Howard Industries,oil,3,69,21
XFMR-000709,FDR-0003,100.0,2009,Howard Industries,oil,3,52,16
XFMR-000710,FDR-0003,100.0,2011,Prolec,oil,4,81,14
XFMR-000711,FDR-0003,333.0,1990,Prolec,oil,2,55,35
XFMR-000712,FDR-0003,333.0,2017,Howard Industries,oil,4,79,8
XFMR-000713,FDR-0003,167.0,1999,ABB,oil,3,70,26
XFMR-000714,FDR-0003,75.0,2019,Eaton,dry,4,81,6
XFMR-000715,FDR-0003,25.0,1996,Howard Industries,oil,3,64,29
XFMR-000716,FDR-0003,37.5,2005,Howard Industries,oil,4,75,20
XFMR-000717,FDR-0003,75.0,1985,Howard Industries,dry,2,48,40
XFMR-000718,FDR-0003,10.0,2024,Prolec,oil,5,98,1
XFMR-000719,FDR-0003,50.0,2009,Siemens,oil,2,55,16
XFMR-000720,FDR-0003,100.0,1997,Howard Industries,oil,3,54,28
XFMR-000721,FDR-0003,37.5,2001,Siemens,oil,4,89,24
XFMR-000722,FDR-0003,25.0,1983,ABB,dry,1,11,42
XFMR-000723,FDR-0003,25.0,1983,Siemens,dry,1,30,42
XFMR-000724,FDR-0003,333.0,1992,Siemens,oil,2,48,33
XFMR-000725,FDR-0003,37.5,1986,ABB,oil,2,48,39
XFMR-000726,FDR-0003,250.0,1990,Howard Industries,dry,2,33,35
XFMR-000727,FDR-0003,75.0,1980,ABB,dry,1,29,45
XFMR-000728,FDR-0003,167.0,1991,Howard Industries,oil,2,34,34
XFMR-000729,FDR-0003,500.0,1985,ABB,dry,2,36,40
XFMR-000730,FDR-0003,167.0,1988,Prolec,oil,1,13,37
XFMR-000731,FDR-0003,50.0,1980,Howard Industries,oil,1,20,45
XFMR-000732,FDR-0003,10.0,1987,Eaton,dry,2,52,38
XFMR-000733,FDR-0003,333.0,1993,ABB,oil,2,54,32
XFMR-000734,FDR-0003,50.0,2007,GE,dry,3,52,18
XFMR-000735,FDR-0003,333.0,1982,Siemens,oil,2,34,43
XFMR-000736,FDR-0003,167.0,2003,ABB,oil,3,69,22
XFMR-000737,FDR-0003,167.0,2000,Eaton,oil,3,64,25
XFMR-000738,FDR-0003,37.5,2021,Prolec,oil,5,93,4
XFMR-000739,FDR-0003,25.0,1994,GE,oil,2,50,31
XFMR-000740,FDR-0003,100.0,1994,GE,oil,2,55,31
XFMR-000741,FDR-0003,50.0,2000,Prolec,dry,3,67,25
XFMR-000742,FDR-0003,15.0,1997,Howard Industries,dry,3,65,28
XFMR-000743,FDR-0003,50.0,2008,Prolec,dry,3,65,17
XFMR-000744,FDR-0003,500.0,1991,GE,oil,2,39,34
XFMR-000745,FDR-0003,250.0,2020,ABB,oil,4,70,5
XFMR-000746,FDR-0003,75.0,2008,Eaton,oil,3,72,17
XFMR-000747,FDR-0003,333.0,1986,Prolec,oil,2,40,39
XFMR-000748,FDR-0003,333.0,1982,Prolec,oil,2,46,43
XFMR-000749,FDR-0003,25.0,1995,Prolec,dry,3,73,30
XFMR-000750,FDR-0003,100.0,2008,Eaton,oil,3,64,17
XFMR-000751,FDR-0003,100.0,2021,GE,oil,4,76,4
XFMR-000752,FDR-0003,15.0,1985,Siemens,oil,3,74,40
XFMR-000753,FDR-0003,250.0,2011,Howard Industries,oil,4,75,14
XFMR-000754,FDR-0003,15.0,2020,Howard Industries,dry,4,84,5
XFMR-000755,FDR-0003,167.0,2022,Prolec,oil,4,84,3
XFMR-000756,FDR-0003,100.0,1992,Prolec,oil,2,36,33
XFMR-000757,FDR-0003,100.0,1990,Eaton,dry,2,32,35
XFMR-000758,FDR-0003,15.0,2003,Prolec,dry,3,63,22
XFMR-000759,FDR-0003,75.0,2019,Siemens,oil,4,78,6
XFMR-000760,FDR-0003,25.0,2000,Prolec,dry,3,52,25
XFMR-000761,FDR-0003,500.0,1993,ABB,oil,1,15,32
XFMR-000762,FDR-0003,25.0,2023,Prolec,dry,5,88,2
XFMR-000763,FDR-0003,15.0,1993,Howard Industries,dry,2,38,32
XFMR-000764,FDR-0003,10.0,2003,Prolec,oil,3,50,22
XFMR-000765,FDR-0003,500.0,1987,Eaton,dry,1,18,38
XFMR-000766,FDR-0003,167.0,1994,Howard Industries,oil,2,41,31
XFMR-000767,FDR-0003,10.0,2005,ABB,dry,3,53,20
XFMR-000768,FDR-0003,15.0,1986,Howard Industries,dry,2,55,39
XFMR-000769,FDR-0003,75.0,2004,ABB,oil,3,65,21
XFMR-000770,FDR-0003,75.0,2022,Howard Industries,oil,5,89,3
XFMR-000771,FDR-0003,25.0,2014,Prolec,oil,3,66,11
XFMR-000772,FDR-0003,333.0,2018,Prolec,oil,4,86,7
XFMR-000773,FDR-0003,167.0,2024,Eaton,oil,4,75,1
XFMR-000774,FDR-0003,100.0,1980,Eaton,oil,1,35,45
XFMR-000775,FDR-0003,100.0,1985,Prolec,oil,2,44,40
XFMR-000776,FDR-0003,333.0,2002,Siemens,oil,2,30,23
